energy_densityc2,pressurec2
1.605824e+14,2.365359e+12
1.622979e+14,2.438371e+12
1.640144e+14,2.512754e+12
1.657316e+14,2.588496e+12
1.674494e+14,2.665654e+12
1.691684e+14,2.744196e+12
1.708877e+14,2.824160e+12
1.726082e+14,2.905534e+12
1.743292e+14,2.988360e+12
1.760511e+14,3.072603e+12
1.777741e+14,3.158333e+12
1.794973e+14,3.245485e+12
1.812217e+14,3.334135e+12
1.829470e+14,3.424273e+12
1.846729e+14,3.515922e+12
1.864004e+14,3.609040e+12
1.881279e+14,3.703519e+12
1.898564e+14,3.797935e+12
1.915861e+14,3.892945e+12
1.933162e+14,3.988825e+12
1.950474e+14,4.085703e+12
1.967794e+14,4.183646e+12
1.985124e+14,4.282734e+12
2.002462e+14,4.382975e+12
2.019804e+14,4.484460e+12
2.037163e+14,4.587166e+12
2.054526e+14,4.691152e+12
2.071897e+14,4.796484e+12
2.089276e+14,4.903106e+12
2.106663e+14,5.011085e+12
2.124064e+14,5.120407e+12
2.141472e+14,5.231148e+12
2.158885e+14,5.343347e+12
2.176311e+14,5.456945e+12
2.193742e+14,5.571979e+12
2.211182e+14,5.688538e+12
2.228634e+14,5.806567e+12
2.246094e+14,5.926108e+12
2.263568e+14,6.047153e+12
2.281047e+14,6.169804e+12
2.298530e+14,6.294003e+12
2.316030e+14,6.419855e+12
2.333535e+14,6.547247e+12
2.351054e+14,6.676346e+12
2.368574e+14,6.807033e+12
2.386109e+14,6.939424e+12
2.403653e+14,7.073523e+12
2.421209e+14,7.209387e+12
2.438775e+14,7.346958e+12
2.456345e+14,7.486233e+12
2.473927e+14,7.627346e+12
2.491520e+14,7.770299e+12
2.509122e+14,7.915026e+12
2.526733e+14,8.061670e+12
2.544355e+14,8.210168e+12
2.561987e+14,8.360592e+12
2.579629e+14,8.512875e+12
2.597283e+14,8.667169e+12
2.614943e+14,8.823485e+12
2.632620e+14,8.981754e+12
2.650306e+14,9.142057e+12
2.667999e+14,9.304404e+12
2.685704e+14,9.468887e+12
2.703419e+14,9.635429e+12
2.721144e+14,9.804127e+12
2.738877e+14,9.975077e+12
2.756622e+14,1.014812e+13
2.774385e+14,1.032343e+13
2.792152e+14,1.050104e+13
2.809928e+14,1.068095e+13
2.827717e+14,1.086308e+13
2.845520e+14,1.104765e+13
2.863334e+14,1.123465e+13
2.881158e+14,1.142402e+13
2.898997e+14,1.161587e+13
2.916845e+14,1.181011e+13
2.934699e+14,1.200696e+13
2.952572e+14,1.220645e+13
2.970450e+14,1.240838e+13
2.988343e+14,1.261311e+13
3.006252e+14,1.282042e+13
3.024169e+14,1.303045e+13
3.042099e+14,1.324322e+13
3.060041e+14,1.345876e+13
3.077995e+14,1.367720e+13
3.095958e+14,1.389847e+13
3.113938e+14,1.412268e+13
3.131926e+14,1.434976e+13
3.149928e+14,1.457985e+13
3.167942e+14,1.481311e+13
3.185976e+14,1.504931e+13
3.204014e+14,1.528860e+13
3.222069e+14,1.553115e+13
3.240141e+14,1.577686e+13
3.258221e+14,1.602589e+13
3.276315e+14,1.627828e+13
3.294416e+14,1.653392e+13
3.312544e+14,1.679298e+13
3.330677e+14,1.705550e+13
3.348821e+14,1.732152e+13
3.366982e+14,1.759107e+13
3.385160e+14,1.786419e+13
3.403346e+14,1.814090e+13
3.421556e+14,1.842143e+13
3.439771e+14,1.870563e+13
3.458008e+14,1.899371e+13
3.476250e+14,1.928556e+13
3.494512e+14,1.958137e+13
3.512792e+14,1.988102e+13
3.531082e+14,2.018490e+13
3.549390e+14,2.049271e+13
3.567706e+14,2.080448e+13
3.586047e+14,2.112062e+13
3.604394e+14,2.144100e+13
3.622764e+14,2.176567e+13
3.641148e+14,2.209447e+13
3.659544e+14,2.242786e+13
3.677961e+14,2.276567e+13
3.696397e+14,2.310796e+13
3.714836e+14,2.345477e+13
3.733301e+14,2.380617e+13
3.751784e+14,2.416240e+13
3.770276e+14,2.452332e+13
3.788791e+14,2.488898e+13
3.807324e+14,2.525942e+13
3.825871e+14,2.563471e+13
3.844432e+14,2.601511e+13
3.863016e+14,2.640046e+13
3.881612e+14,2.679104e+13
3.900230e+14,2.718645e+13
3.918868e+14,2.758721e+13
3.937518e+14,2.799339e+13
3.956186e+14,2.840455e+13
3.974873e+14,2.882124e+13
3.993587e+14,2.924327e+13
4.012310e+14,2.967096e+13
4.031050e+14,3.010385e+13
4.049815e+14,3.054252e+13
4.068596e+14,3.098677e+13
4.087402e+14,3.143664e+13
4.106222e+14,3.189249e+13
4.125056e+14,3.235409e+13
4.143922e+14,3.282123e+13
4.162801e+14,3.329453e+13
4.181702e+14,3.377375e+13
4.200625e+14,3.425898e+13
4.219558e+14,3.474995e+13
4.238522e+14,3.524734e+13
4.257505e+14,3.575091e+13
4.276507e+14,3.626072e+13
4.295528e+14,3.677650e+13
4.314577e+14,3.729864e+13
4.333635e+14,3.782720e+13
4.352728e+14,3.836223e+13
4.371838e+14,3.890347e+13
4.390965e+14,3.945130e+13
4.410118e+14,4.000579e+13
4.429295e+14,4.056665e+13
4.448488e+14,4.113429e+13
4.467714e+14,4.170841e+13
4.486956e+14,4.228905e+13
4.506220e+14,4.287665e+13
4.525508e+14,4.347088e+13
4.544818e+14,4.407181e+13
4.564160e+14,4.467985e+13
4.583514e+14,4.529471e+13
4.602901e+14,4.591640e+13
4.622307e+14,4.654458e+13
4.641735e+14,4.718012e+13
4.661193e+14,4.782266e+13
4.680671e+14,4.847223e+13
4.700179e+14,4.912892e+13
4.719705e+14,4.979231e+13
4.739262e+14,5.046288e+13
4.758847e+14,5.114069e+13
4.778449e+14,5.182578e+13
4.798080e+14,5.251774e+13
4.817728e+14,5.321707e+13
4.837413e+14,5.392335e+13
4.857126e+14,5.463708e+13
4.876856e+14,5.535782e+13
4.896622e+14,5.608560e+13
4.916403e+14,5.682096e+13
4.936222e+14,5.756394e+13
4.956055e+14,5.831356e+13
4.975924e+14,5.907087e+13
4.995817e+14,5.983538e+13
5.015746e+14,6.060713e+13
5.035688e+14,6.138614e+13
5.055665e+14,6.217297e+13
5.075676e+14,6.296657e+13
5.095701e+14,6.376749e+13
5.115769e+14,6.457634e+13
5.135861e+14,6.539200e+13
5.155975e+14,6.621507e+13
5.176122e+14,6.704612e+13
5.196291e+14,6.788403e+13
5.216505e+14,6.872880e+13
5.236739e+14,6.958162e+13
5.256994e+14,7.044133e+13
5.277293e+14,7.130915e+13
5.297611e+14,7.218385e+13
5.317962e+14,7.306543e+13
5.338343e+14,7.395517e+13
5.358744e+14,7.485182e+13
5.379188e+14,7.575534e+13
5.399662e+14,7.666707e+13
5.420166e+14,7.758568e+13
5.440700e+14,7.851186e+13
5.461253e+14,7.944489e+13
5.481847e+14,8.038549e+13
5.502482e+14,8.133293e+13
5.523134e+14,8.228795e+13
5.543815e+14,8.325050e+13
5.564537e+14,8.421988e+13
5.585287e+14,8.519681e+13
5.606066e+14,8.618053e+13
5.626884e+14,8.717179e+13
5.647731e+14,8.816978e+13
5.668604e+14,8.917529e+13
5.689518e+14,9.018831e+13
5.710459e+14,9.120802e+13
5.731425e+14,9.223521e+13
5.752432e+14,9.326907e+13
5.773476e+14,9.431037e+13
5.794548e+14,9.535824e+13
5.815645e+14,9.641357e+13
5.836781e+14,9.747540e+13
5.857955e+14,9.854460e+13
5.879166e+14,9.962117e+13
5.900403e+14,1.007042e+14
5.921665e+14,1.017945e+14
5.942976e+14,1.028912e+14
5.964313e+14,1.039961e+14
5.985686e+14,1.051063e+14
6.007083e+14,1.062247e+14
6.028530e+14,1.073494e+14
6.050000e+14,1.084811e+14
6.071508e+14,1.096191e+14
6.093052e+14,1.107641e+14
6.114632e+14,1.119161e+14
6.136234e+14,1.130752e+14
6.157885e+14,1.142402e+14
6.179559e+14,1.154122e+14
6.201281e+14,1.165911e+14
6.223026e+14,1.177768e+14
6.244818e+14,1.189694e+14
6.266634e+14,1.201677e+14
6.288482e+14,1.213739e+14
6.310380e+14,1.225856e+14
6.332299e+14,1.238041e+14
6.354265e+14,1.250291e+14
6.376266e+14,1.262607e+14
6.398287e+14,1.274989e+14
6.420354e+14,1.287436e+14
6.442471e+14,1.299947e+14
6.464607e+14,1.312522e+14
6.486776e+14,1.325172e+14
6.508993e+14,1.337873e+14
6.531242e+14,1.350637e+14
6.553524e+14,1.363474e+14
6.575839e+14,1.376374e+14
6.598202e+14,1.389322e+14
6.620596e+14,1.402342e+14
6.643024e+14,1.415435e+14
6.665483e+14,1.428575e+14
6.687987e+14,1.441786e+14
6.710525e+14,1.455055e+14
6.733093e+14,1.468395e+14
6.755708e+14,1.481793e+14
6.778355e+14,1.495246e+14
6.801047e+14,1.508769e+14
6.823770e+14,1.522348e+14
6.846525e+14,1.535981e+14
6.869326e+14,1.549681e+14
6.892156e+14,1.563449e+14
6.915032e+14,1.577270e+14
6.937938e+14,1.591157e+14
6.960889e+14,1.605096e+14
6.983871e+14,1.619101e+14
7.006896e+14,1.633170e+14
7.029953e+14,1.647289e+14
7.053054e+14,1.661472e+14
7.076185e+14,1.675703e+14
7.099360e+14,1.690011e+14
7.122563e+14,1.704367e+14
7.145812e+14,1.718785e+14
7.169104e+14,1.733248e+14
7.192426e+14,1.747787e+14
7.215792e+14,1.762386e+14
7.239185e+14,1.777029e+14
7.262623e+14,1.791730e+14
7.286105e+14,1.806506e+14
7.309615e+14,1.821323e+14
7.333167e+14,1.836198e+14
7.356764e+14,1.851129e+14
7.380388e+14,1.866132e+14
7.404054e+14,1.881174e+14
7.427766e+14,1.896287e+14
7.451503e+14,1.911438e+14
7.475300e+14,1.926659e+14
7.499106e+14,1.941933e+14
7.522973e+14,1.957277e+14
7.546883e+14,1.972655e+14
7.570818e+14,1.988102e+14
7.594796e+14,2.003599e+14
7.618799e+14,2.019146e+14
7.642862e+14,2.034760e+14
7.666949e+14,2.050423e+14
7.691079e+14,2.066134e+14
7.715252e+14,2.081910e+14
7.739466e+14,2.097733e+14
7.763722e+14,2.113621e+14
7.788003e+14,2.129554e+14
7.812325e+14,2.145532e+14
7.836707e+14,2.161592e+14
7.861112e+14,2.177676e+14
7.885559e+14,2.193822e+14
7.910029e+14,2.210030e+14
7.934559e+14,2.226298e+14
7.959130e+14,2.242608e+14
7.983724e+14,2.258978e+14
8.008358e+14,2.275387e+14
8.033051e+14,2.291855e+14
8.057767e+14,2.308381e+14
8.082524e+14,2.324966e+14
8.107322e+14,2.341587e+14
8.132177e+14,2.358265e+14
8.157055e+14,2.374999e+14
8.181972e+14,2.391788e+14
8.206931e+14,2.408612e+14
8.231929e+14,2.425512e+14
8.256966e+14,2.442444e+14
8.282045e+14,2.459451e+14
8.307162e+14,2.476490e+14
8.332319e+14,2.493581e+14
8.357516e+14,2.510724e+14
8.382752e+14,2.527940e+14
8.408027e+14,2.545185e+14
8.433340e+14,2.562480e+14
8.458694e+14,2.579824e+14
8.484087e+14,2.597241e+14
8.509517e+14,2.614683e+14
8.535005e+14,2.632196e+14
8.560515e+14,2.649756e+14
8.586081e+14,2.667340e+14
8.611666e+14,2.685017e+14
8.637310e+14,2.702716e+14
8.662990e+14,2.720461e+14
8.688710e+14,2.738273e+14
8.714468e+14,2.756130e+14
8.740263e+14,2.774029e+14
8.766096e+14,2.791996e+14
8.791968e+14,2.809981e+14
8.817897e+14,2.828032e+14
8.843843e+14,2.846148e+14
8.869844e+14,2.864306e+14
8.895886e+14,2.882503e+14
8.921963e+14,2.900765e+14
8.948079e+14,2.919041e+14
8.974251e+14,2.937404e+14
9.000439e+14,2.955807e+14
9.026685e+14,2.974246e+14
9.052966e+14,2.992747e+14
9.079286e+14,3.011284e+14
9.105641e+14,3.029883e+14
9.132053e+14,3.048516e+14
9.158482e+14,3.067210e+14
9.184965e+14,3.085938e+14
9.211486e+14,3.104724e+14
9.238063e+14,3.123571e+14
9.264656e+14,3.142449e+14
9.291305e+14,3.161386e+14
9.317989e+14,3.180353e+14
9.344729e+14,3.199378e+14
9.371485e+14,3.218459e+14
9.398298e+14,3.237570e+14
9.425144e+14,3.256765e+14
9.452026e+14,3.275960e+14
9.478965e+14,3.295238e+14
9.505936e+14,3.314542e+14
9.532945e+14,3.333901e+14
9.560009e+14,3.353313e+14
9.587085e+14,3.372751e+14
9.614219e+14,3.392270e+14
9.641407e+14,3.411814e+14
9.668609e+14,3.431409e+14
9.695866e+14,3.451056e+14
9.723177e+14,3.470725e+14
9.750503e+14,3.490474e+14
9.777884e+14,3.510243e+14
9.805298e+14,3.530095e+14
9.832768e+14,3.549964e+14
9.860272e+14,3.569882e+14
9.887807e+14,3.589850e+14
9.915379e+14,3.609865e+14
9.943004e+14,3.629927e+14
9.970683e+14,3.650038e+14
9.998375e+14,3.670196e+14
1.002612e+15,3.690400e+14
1.005392e+15,3.710617e+14
1.008174e+15,3.730913e+14
1.010960e+15,3.751254e+14
1.013752e+15,3.771638e+14
1.016548e+15,3.792068e+14
1.019346e+15,3.812541e+14
1.022150e+15,3.833058e+14
1.024958e+15,3.853650e+14
1.027768e+15,3.874251e+14
1.030584e+15,3.894929e+14
1.033403e+15,3.915613e+14
1.036228e+15,3.936373e+14
1.039056e+15,3.957173e+14
1.041886e+15,3.978013e+14
1.044723e+15,3.998893e+14
1.047564e+15,4.019812e+14
1.050409e+15,4.040805e+14
1.053257e+15,4.061836e+14
1.056110e+15,4.082868e+14
1.058967e+15,4.104009e+14
1.061826e+15,4.125152e+14
1.064691e+15,4.146367e+14
1.067561e+15,4.167618e+14
1.070435e+15,4.188904e+14
1.073311e+15,4.210225e+14
1.076192e+15,4.231618e+14
1.079077e+15,4.253044e+14
1.081967e+15,4.274504e+14
1.084862e+15,4.296034e+14
1.087758e+15,4.317596e+14
1.090662e+15,4.339192e+14
1.093566e+15,4.360856e+14
1.096478e+15,4.382552e+14
1.099391e+15,4.404278e+14
1.102311e+15,4.426074e+14
1.105231e+15,4.447898e+14
1.108160e+15,4.469752e+14
1.111091e+15,4.491674e+14
