energy_densityc2,pressurec2
4.474715e+13,1.316343e+11
4.495428e+13,1.323938e+11
4.516236e+13,1.331566e+11
4.537150e+13,1.339236e+11
4.558151e+13,1.346964e+11
4.579249e+13,1.354736e+11
4.600455e+13,1.362541e+11
4.621749e+13,1.370450e+11
4.643152e+13,1.378297e+11
4.664644e+13,1.386250e+11
4.686245e+13,1.394236e+11
4.707937e+13,1.402280e+11
4.729728e+13,1.410421e+11
4.751631e+13,1.418572e+11
4.773625e+13,1.426757e+11
4.795731e+13,1.434989e+11
4.817929e+13,1.443268e+11
4.840240e+13,1.451608e+11
4.862644e+13,1.459985e+11
4.885162e+13,1.468422e+11
4.907775e+13,1.476907e+11
4.930502e+13,1.485441e+11
4.953324e+13,1.494026e+11
4.976262e+13,1.502660e+11
4.999295e+13,1.511342e+11
5.022446e+13,1.520089e+11
5.045694e+13,1.528873e+11
5.069060e+13,1.537722e+11
5.092523e+13,1.546621e+11
5.116107e+13,1.555572e+11
5.139799e+13,1.564644e+11
5.163589e+13,1.573686e+11
5.187501e+13,1.582807e+11
5.211513e+13,1.591982e+11
5.235646e+13,1.601210e+11
5.259892e+13,1.610506e+11
5.284238e+13,1.619855e+11
5.308709e+13,1.629258e+11
5.333281e+13,1.638716e+11
5.357979e+13,1.648245e+11
5.382792e+13,1.657885e+11
5.407708e+13,1.667495e+11
5.432750e+13,1.677206e+11
5.457908e+13,1.686956e+11
5.483171e+13,1.696779e+11
5.508563e+13,1.706675e+11
5.534073e+13,1.716627e+11
5.559701e+13,1.726638e+11
5.585435e+13,1.736753e+11
5.611300e+13,1.746882e+11
5.637285e+13,1.757100e+11
5.663392e+13,1.767362e+11
5.689605e+13,1.777699e+11
5.715954e+13,1.788099e+11
5.742423e+13,1.798621e+11
5.769015e+13,1.809174e+11
5.795719e+13,1.819772e+11
5.822558e+13,1.830449e+11
5.849522e+13,1.841253e+11
5.876610e+13,1.852072e+11
5.903812e+13,1.862954e+11
5.931151e+13,1.873933e+11
5.958617e+13,1.885045e+11
5.986212e+13,1.896121e+11
6.013933e+13,1.907312e+11
6.041783e+13,1.918569e+11
6.069763e+13,1.929962e+11
6.097857e+13,1.941371e+11
6.126096e+13,1.952864e+11
6.154465e+13,1.964511e+11
6.182965e+13,1.976141e+11
6.211599e+13,1.987875e+11
6.240364e+13,1.999695e+11
6.269262e+13,2.011640e+11
6.298294e+13,2.023621e+11
6.327461e+13,2.035672e+11
6.356763e+13,2.047885e+11
6.386200e+13,2.060117e+11
6.415775e+13,2.072477e+11
6.445485e+13,2.084893e+11
6.475333e+13,2.097401e+11
6.505321e+13,2.110040e+11
6.535446e+13,2.122718e+11
6.565710e+13,2.135530e+11
6.596116e+13,2.148398e+11
6.626662e+13,2.161402e+11
6.657349e+13,2.174465e+11
6.688178e+13,2.187665e+11
6.719151e+13,2.200925e+11
6.750266e+13,2.214324e+11
6.781526e+13,2.227765e+11
6.812945e+13,2.241367e+11
6.844496e+13,2.255013e+11
6.876192e+13,2.268821e+11
6.908035e+13,2.282734e+11
6.940024e+13,2.296691e+11
6.972164e+13,2.310836e+11
7.004451e+13,2.325007e+11
7.036904e+13,2.339366e+11
7.069490e+13,2.353815e+11
7.102229e+13,2.368332e+11
7.135119e+13,2.383023e+11
7.168177e+13,2.397825e+11
7.201371e+13,2.412741e+11
7.234720e+13,2.427728e+11
7.268224e+13,2.442895e+11
7.301897e+13,2.458176e+11
7.335712e+13,2.473577e+11
7.369683e+13,2.489073e+11
7.403828e+13,2.504733e+11
7.438113e+13,2.520534e+11
7.472560e+13,2.536436e+11
7.507179e+13,2.552506e+11
7.541946e+13,2.568699e+11
8.925686e+13,2.624670e+11
9.138150e+13,2.714922e+11
9.355694e+13,2.810524e+11
9.578416e+13,2.911947e+11
9.806461e+13,3.019655e+11
1.003993e+14,3.134235e+11
1.027899e+14,3.256279e+11
1.052372e+14,3.386406e+11
1.077431e+14,3.525353e+11
1.103086e+14,3.673841e+11
1.129353e+14,3.832754e+11
1.156246e+14,4.002969e+11
1.183779e+14,4.185410e+11
1.211968e+14,4.381205e+11
1.240829e+14,4.591479e+11
1.270376e+14,4.817469e+11
1.300627e+14,5.060536e+11
1.331599e+14,5.322080e+11
1.363308e+14,5.603735e+11
1.395772e+14,5.907191e+11
1.429009e+14,6.234248e+11
1.463038e+14,6.586991e+11
1.497877e+14,6.967398e+11
1.533545e+14,7.377935e+11
1.570063e+14,7.821107e+11
1.607451e+14,8.299497e+11
1.645729e+14,8.816125e+11
1.684922e+14,9.374131e+11
1.725044e+14,9.976829e+11
1.766126e+14,1.062798e+12
1.808186e+14,1.133138e+12
1.829591e+14,1.170404e+12
1.851252e+14,1.209142e+12
1.873166e+14,1.249402e+12
1.895340e+14,1.291263e+12
1.917780e+14,1.334762e+12
1.940486e+14,1.379982e+12
1.963461e+14,1.426982e+12
1.986707e+14,1.475830e+12
2.010233e+14,1.526619e+12
2.034034e+14,1.579405e+12
2.058143e+14,1.634189e+12
2.082621e+14,1.690843e+12
2.107436e+14,1.749584e+12
2.132579e+14,1.810541e+12
2.158050e+14,1.873868e+12
2.183850e+14,1.939649e+12
2.209978e+14,2.008004e+12
2.236438e+14,2.079041e+12
2.263235e+14,2.152894e+12
2.290368e+14,2.229664e+12
2.317836e+14,2.309497e+12
2.345649e+14,2.392482e+12
2.373812e+14,2.478775e+12
2.402323e+14,2.568497e+12
2.431188e+14,2.661793e+12
2.460415e+14,2.758794e+12
2.489999e+14,2.859681e+12
2.519956e+14,2.964596e+12
2.550278e+14,3.073656e+12
2.580977e+14,3.187065e+12
2.612057e+14,3.305006e+12
2.643517e+14,3.427613e+12
2.675373e+14,3.555112e+12
2.707619e+14,3.687679e+12
2.740266e+14,3.825490e+12
2.773313e+14,3.968730e+12
2.806770e+14,4.117695e+12
2.840644e+14,4.272515e+12
2.874939e+14,4.433466e+12
2.909654e+14,4.600723e+12
2.944802e+14,4.774627e+12
2.980387e+14,4.955320e+12
3.016416e+14,5.143170e+12
3.052887e+14,5.338327e+12
3.089819e+14,5.541181e+12
3.127205e+14,5.751947e+12
3.165057e+14,5.970937e+12
3.203381e+14,6.198539e+12
3.242190e+14,6.434929e+12
3.281485e+14,6.680569e+12
3.321269e+14,6.935768e+12
3.361552e+14,7.200843e+12
3.402338e+14,7.476179e+12
3.443640e+14,7.762181e+12
3.485468e+14,8.059263e+12
3.527819e+14,8.367791e+12
3.570709e+14,8.688207e+12
3.614143e+14,9.020971e+12
3.658122e+14,9.366479e+12
3.702668e+14,9.725305e+12
3.747782e+14,1.009788e+13
3.793470e+14,1.048472e+13
3.839741e+14,1.088639e+13
3.886610e+14,1.130334e+13
3.934086e+14,1.173617e+13
3.982176e+14,1.218556e+13
4.030882e+14,1.265205e+13
4.080218e+14,1.313618e+13
4.130205e+14,1.363870e+13
4.180840e+14,1.416032e+13
4.232142e+14,1.470176e+13
4.284111e+14,1.526364e+13
4.336766e+14,1.584672e+13
4.390117e+14,1.645177e+13
4.444183e+14,1.707979e+13
4.498953e+14,1.773131e+13
4.554468e+14,1.840751e+13
4.610721e+14,1.910900e+13
4.667728e+14,1.983706e+13
4.725513e+14,2.059231e+13
4.784066e+14,2.137594e+13
4.843430e+14,2.218880e+13
4.903595e+14,2.303217e+13
4.964583e+14,2.390718e+13
5.026419e+14,2.481498e+13
5.089114e+14,2.575659e+13
5.152670e+14,2.673344e+13
5.217123e+14,2.774687e+13
5.282474e+14,2.879795e+13
5.348740e+14,2.988833e+13
5.415954e+14,3.101943e+13
5.484122e+14,3.219252e+13
5.553257e+14,3.340965e+13
5.623400e+14,3.467190e+13
5.694542e+14,3.598120e+13
5.766723e+14,3.733896e+13
5.839960e+14,3.874762e+13
5.914283e+14,4.020870e+13
5.989696e+14,4.172417e+13
6.066230e+14,4.329598e+13
6.143919e+14,4.492620e+13
6.222766e+14,4.661742e+13
6.302818e+14,4.837144e+13
6.384083e+14,5.019058e+13
6.466609e+14,5.207767e+13
6.550388e+14,5.403523e+13
6.635501e+14,5.606591e+13
6.721926e+14,5.817186e+13
6.809730e+14,6.035692e+13
6.898925e+14,6.262348e+13
6.989547e+14,6.497462e+13
7.081625e+14,6.741343e+13
7.175216e+14,6.994438e+13
7.270346e+14,7.256910e+13
7.367046e+14,7.529296e+13
7.465359e+14,7.811907e+13
7.565332e+14,8.105123e+13
7.666999e+14,8.409349e+13
7.770390e+14,8.725068e+13
7.875590e+14,9.052721e+13
7.982619e+14,9.392761e+13
8.091527e+14,9.745658e+13
8.202373e+14,1.011190e+14
8.315210e+14,1.049210e+14
8.430099e+14,1.088677e+14
8.547085e+14,1.129640e+14
8.666244e+14,1.172175e+14
8.787625e+14,1.216342e+14
8.911293e+14,1.262208e+14
9.037335e+14,1.309827e+14
9.165805e+14,1.359290e+14
9.296794e+14,1.410669e+14
9.430361e+14,1.464043e+14
9.566602e+14,1.519489e+14
9.705623e+14,1.577104e+14
9.847462e+14,1.636975e+14
9.992253e+14,1.699196e+14
1.014011e+15,1.763873e+14
1.029110e+15,1.831108e+14
1.044532e+15,1.901024e+14
1.060295e+15,1.973730e+14
1.076405e+15,2.049343e+14
1.092880e+15,2.128002e+14
1.109728e+15,2.209835e+14
1.126965e+15,2.294998e+14
1.144608e+15,2.383650e+14
1.162670e+15,2.475925e+14
1.181170e+15,2.572019e+14
1.200122e+15,2.672101e+14
1.219548e+15,2.776369e+14
1.239465e+15,2.885011e+14
1.259895e+15,2.998220e+14
1.280858e+15,3.116281e+14
1.302379e+15,3.239362e+14
1.324483e+15,3.367777e+14
1.347193e+15,3.501744e+14
1.370536e+15,3.641584e+14
1.394546e+15,3.787574e+14
1.419249e+15,3.940039e+14
1.444678e+15,4.099326e+14
1.470869e+15,4.265801e+14
1.497860e+15,4.439858e+14
1.525685e+15,4.621867e+14
1.554389e+15,4.812310e+14
1.584016e+15,5.011612e+14
1.614611e+15,5.220270e+14
1.646224e+15,5.438856e+14
1.678909e+15,5.667890e+14
1.712717e+15,5.907969e+14
1.747708e+15,6.159786e+14
1.783943e+15,6.423917e+14
1.821493e+15,6.701198e+14
1.860422e+15,6.992289e+14
1.900804e+15,7.298075e+14
1.942715e+15,7.619444e+14
1.986236e+15,7.957199e+14
2.031454e+15,8.312410e+14
2.078454e+15,8.686147e+14
2.127331e+15,9.079318e+14
2.178180e+15,9.493288e+14
2.231101e+15,9.929097e+14
2.286202e+15,1.038811e+15
2.343580e+15,1.087158e+15
2.403358e+15,1.138096e+15
2.465640e+15,1.191775e+15
2.530548e+15,1.248327e+15
2.598196e+15,1.307930e+15
2.668702e+15,1.370727e+15
2.742180e+15,1.436893e+15
2.818765e+15,1.506597e+15
2.898571e+15,1.580016e+15
2.981716e+15,1.657318e+15
3.068318e+15,1.738692e+15
3.158502e+15,1.824334e+15
3.252380e+15,1.914395e+15
3.350063e+15,2.009098e+15
3.451681e+15,2.108633e+15
3.557325e+15,2.213157e+15
3.667114e+15,2.322884e+15
3.781153e+15,2.437985e+15
3.899554e+15,2.558679e+15
4.022420e+15,2.685159e+15
