mass,radius,fmode
4.683701832929012402e+33,1.105901000000000000e+06,2.622580285759841445e+03
4.678407906767115125e+33,1.115301000000000000e+06,2.608602358934903805e+03
4.665669578129607000e+33,1.124401000000000000e+06,2.595864826627846469e+03
4.644920488134724593e+33,1.133301000000000000e+06,2.584298470295788320e+03
4.615660913675764187e+33,1.141901000000000000e+06,2.573770532240754619e+03
4.577503422242270736e+33,1.150301000000000000e+06,2.564144942939147768e+03
4.530180866983957308e+33,1.158301000000000000e+06,2.555132669711333165e+03
4.473573189423890151e+33,1.166001000000000000e+06,2.546507194777297173e+03
4.407706042529756777e+33,1.173401000000000000e+06,2.537960133930779193e+03
4.332758354810361289e+33,1.180601000000000000e+06,2.529100578154651430e+03
4.249057767080370679e+33,1.187601000000000000e+06,2.519535978234141112e+03
4.157080461813384011e+33,1.194301000000000000e+06,2.508833744025369924e+03
4.057450369334289256e+33,1.201001000000000000e+06,2.496525123930863174e+03
3.950948390856525177e+33,1.207701000000000000e+06,2.482153491639655385e+03
3.838494710386328942e+33,1.214501000000000000e+06,2.465121847583719955e+03
3.721174616258915407e+33,1.221401000000000000e+06,2.444996192017171779e+03
3.600182097696015548e+33,1.228701000000000000e+06,2.421332127454904821e+03
3.476855311348066622e+33,1.236501000000000000e+06,2.393643339205013035e+03
3.352622473284777900e+33,1.244901000000000000e+06,2.361553827725071187e+03
3.228983526147594782e+33,1.254201000000000000e+06,2.325006557684298969e+03
3.107466825083134567e+33,1.264301000000000000e+06,2.283910075010269338e+03
2.989592945672843564e+33,1.275601000000000000e+06,2.238407973770769331e+03
2.876807752817687429e+33,1.288001000000000000e+06,2.188990941291280706e+03
2.770419118751984924e+33,1.301701000000000000e+06,2.136452497344513631e+03
2.671547276170329492e+33,1.316601000000000000e+06,2.081556333632704082e+03
2.581043699834030725e+33,1.332701000000000000e+06,2.025435592211163794e+03
2.499423519547259182e+33,1.349901000000000000e+06,1.969267145891887139e+03
2.426823936118481167e+33,1.367901000000000000e+06,1.913941757041883193e+03
2.362986407411999548e+33,1.386401000000000000e+06,1.860508832802048801e+03
2.307295073508895879e+33,1.405301000000000000e+06,1.809613846693843925e+03
2.258824139232942043e+33,1.424101000000000000e+06,1.761635409261225277e+03
2.216451723518418249e+33,1.442801000000000000e+06,1.716766864376021658e+03
2.178968113844345992e+33,1.461201000000000000e+06,1.674899650139621372e+03
2.145189289316004030e+33,1.479101000000000000e+06,1.635792092571297644e+03
2.114028478870362312e+33,1.496601000000000000e+06,1.599097323524327294e+03
2.084542654973115785e+33,1.513601000000000000e+06,1.564520283710866806e+03
2.055964479410243071e+33,1.530101000000000000e+06,1.531702961986344008e+03
2.027674588032523787e+33,1.546201000000000000e+06,1.500412956730462611e+03
1.999188372187448270e+33,1.561801000000000000e+06,1.470430588931625834e+03
1.970124824241788793e+33,1.577001000000000000e+06,1.441585727559403722e+03
1.940177197820683005e+33,1.591701000000000000e+06,1.413736798410878464e+03
1.909095387889928728e+33,1.606001000000000000e+06,1.386752111203556524e+03
1.876673734529166548e+33,1.619801000000000000e+06,1.360544062827691732e+03
1.842762780177464447e+33,1.633101000000000000e+06,1.334983189398733657e+03
1.807293740470320581e+33,1.646001000000000000e+06,1.310023718741574385e+03
1.770289820860003548e+33,1.658501000000000000e+06,1.285594293335550446e+03
1.731895294774469106e+33,1.670501000000000000e+06,3.864694168201292086e+03
1.692381233892340971e+33,1.682101000000000000e+06,3.174158119368663847e+03
1.652106147312300305e+33,1.693301000000000000e+06,3.149166943625264594e+03
1.611497025364418829e+33,1.704101000000000000e+06,3.126697001995325536e+03
1.570970482749393466e+33,1.714501000000000000e+06,3.093367968766548984e+03
1.530884102758969148e+33,1.724401000000000000e+06,3.324801719999484703e+03
1.491470957238930019e+33,1.733801000000000000e+06,2.994204502366012093e+03
1.452805642711031879e+33,1.742601000000000000e+06,4.042022338599017985e+03
1.414789680188235709e+33,1.750701000000000000e+06,2.840776668436306863e+03
1.377153440111407237e+33,1.757901000000000000e+06,2.758305493485419902e+03
