mass,radius,fmode
4.297817262858111497e+33,1.160901000000000000e+06,2.492358018478153554e+03
4.292425190873760224e+33,1.170101000000000000e+06,2.472364116143117371e+03
4.273898042974400903e+33,1.179001000000000000e+06,2.453400961465635646e+03
4.242376305330371878e+33,1.187301000000000000e+06,2.435229741856139754e+03
4.199312766958585430e+33,1.195101000000000000e+06,2.417779361246379267e+03
4.145613222169331394e+33,1.202301000000000000e+06,2.401010354148006172e+03
4.081373042801250993e+33,1.208801000000000000e+06,2.384669519331967876e+03
4.007103439971589669e+33,1.214801000000000000e+06,2.368387484694721934e+03
3.924793923360475335e+33,1.220201000000000000e+06,2.351836567275404832e+03
3.837133710606721667e+33,1.225201000000000000e+06,2.334918441663642625e+03
3.746172036103635237e+33,1.229701000000000000e+06,2.317684496677622974e+03
3.652848056435855924e+33,1.233801000000000000e+06,2.300207742550272087e+03
3.556941940625893057e+33,1.237301000000000000e+06,2.282725929238721164e+03
3.457110481543460957e+33,1.240101000000000000e+06,2.265155348709363807e+03
3.351764971370876385e+33,1.242301000000000000e+06,2.247284624675008672e+03
3.241378392313102577e+33,1.244001000000000000e+06,2.228654504817693123e+03
3.129533341239817274e+33,1.245401000000000000e+06,2.209211817386357325e+03
3.020283944195840329e+33,1.246601000000000000e+06,2.189226756606137769e+03
2.915892157066928407e+33,1.247701000000000000e+06,2.169178226571223604e+03
2.816532034594886385e+33,1.248501000000000000e+06,2.149487993402699885e+03
2.719982086253159860e+33,1.248801000000000000e+06,2.130694256054669495e+03
2.621776774378351482e+33,1.248201000000000000e+06,2.112519510104679284e+03
2.518273101799145232e+33,1.246601000000000000e+06,2.094554182382028557e+03
2.409865811322116903e+33,1.244001000000000000e+06,2.076375085867616690e+03
2.299649847939537000e+33,1.240901000000000000e+06,2.057875863726236730e+03
2.190904645447184773e+33,1.237401000000000000e+06,2.039159565208786262e+03
2.086498993423406564e+33,1.233801000000000000e+06,2.020307998052498988e+03
1.988640959981450301e+33,1.230301000000000000e+06,2.001818692989101237e+03
1.898243792627440518e+33,1.226801000000000000e+06,1.984233957506207389e+03
1.814245603846430638e+33,1.223101000000000000e+06,1.968131959955160028e+03
1.732736266157245853e+33,1.218501000000000000e+06,1.953518336137882670e+03
1.646379247270737817e+33,1.212301000000000000e+06,1.940202452295066223e+03
1.547470326401232915e+33,1.203401000000000000e+06,1.927147530185884534e+03
1.435777596107820446e+33,1.192201000000000000e+06,1.913101530660997923e+03
1.320143266365949012e+33,1.180101000000000000e+06,1.897027745540957767e+03
1.209315996204218978e+33,1.168701000000000000e+06,1.878699298963259480e+03
1.107111578627816780e+33,1.158601000000000000e+06,1.858084303728049690e+03
1.014256124231043033e+33,1.150101000000000000e+06,1.835504004352634411e+03
9.300758155573744081e+32,1.143401000000000000e+06,1.811026183744090076e+03
8.532224655002060156e+32,1.138201000000000000e+06,1.784484508433065912e+03
7.826120861770444203e+32,1.134801000000000000e+06,1.755609421101061344e+03
7.180441355128297289e+32,1.133401000000000000e+06,1.724259661450536669e+03
6.595979089807188624e+32,1.134201000000000000e+06,1.690420974509798043e+03
6.069657818016924244e+32,1.137201000000000000e+06,1.654156408073007242e+03
5.593897069952326498e+32,1.142501000000000000e+06,1.615352965496868819e+03
5.159869382885702709e+32,1.150501000000000000e+06,1.573189857680201158e+03
4.762523111669139306e+32,1.161301000000000000e+06,1.526811840207273008e+03
4.402361211464737103e+32,1.175401000000000000e+06,1.475358922329231291e+03
