mass,radius,fmode
3.988725801666804756e+33,1.158201000000000000e+06,2.513644786392608694e+03
3.985255653933115192e+33,1.170701000000000000e+06,2.484210955919780645e+03
3.976916740617965935e+33,1.183001000000000000e+06,2.455352501664177908e+03
3.963664640853274473e+33,1.195001000000000000e+06,2.427103736024740556e+03
3.945475736463846095e+33,1.206801000000000000e+06,2.399423634220665917e+03
3.922342342591357492e+33,1.218201000000000000e+06,2.372306515451085943e+03
3.894244332407278635e+33,1.229201000000000000e+06,2.345846104060280595e+03
3.861186789533417913e+33,1.239801000000000000e+06,2.320034886660228494e+03
3.823154098419167904e+33,1.250001000000000000e+06,2.294809894227123095e+03
3.780136502376760565e+33,1.259601000000000000e+06,2.270290030389619915e+03
3.732067015196499524e+33,1.268601000000000000e+06,2.246455524633798177e+03
3.678850570430388430e+33,1.277001000000000000e+06,2.223279323991756883e+03
3.620294185404214903e+33,1.284701000000000000e+06,2.200829602982458709e+03
3.556131235549125650e+33,1.291701000000000000e+06,2.179007167867421686e+03
3.486030002604437092e+33,1.297801000000000000e+06,2.157872502816430824e+03
3.409640729751846326e+33,1.303201000000000000e+06,2.137252973363931233e+03
3.326685871239257681e+33,1.307601000000000000e+06,2.117116980797378801e+03
3.237081743975410022e+33,1.311101000000000000e+06,2.097251849167279943e+03
3.141040066929816453e+33,1.313801000000000000e+06,2.077547537016956994e+03
3.039183105046373101e+33,1.315601000000000000e+06,2.057866419099493669e+03
2.932496420173309577e+33,1.316601000000000000e+06,2.038080257971281299e+03
2.822298278217073773e+33,1.316801000000000000e+06,2.018028502904727247e+03
2.710040569468715552e+33,1.316501000000000000e+06,1.997664623022961678e+03
2.597161107449245537e+33,1.315701000000000000e+06,1.976960836925715057e+03
2.484934314718036563e+33,1.314401000000000000e+06,1.956011488105736817e+03
2.374372075118141531e+33,1.312901000000000000e+06,1.934779772686952583e+03
2.266181365482483002e+33,1.311001000000000000e+06,1.913384651199961354e+03
2.160768694442379244e+33,1.308901000000000000e+06,1.891944614004163441e+03
2.058271719277176774e+33,1.306501000000000000e+06,1.870496119353068707e+03
1.958625656088596232e+33,1.303801000000000000e+06,1.849098373076433063e+03
1.861652636793184572e+33,1.300901000000000000e+06,1.827811489380761714e+03
1.767142745722327548e+33,1.297701000000000000e+06,1.806605237871395047e+03
1.674941715380026808e+33,1.294201000000000000e+06,1.785453255741983185e+03
1.584995875908072486e+33,1.290401000000000000e+06,1.764351408954218186e+03
1.497360251842741612e+33,1.286501000000000000e+06,1.743144630756976767e+03
1.412166643240306992e+33,1.282301000000000000e+06,1.721888892103879243e+03
1.329576846036514496e+33,1.278201000000000000e+06,1.700558349714404130e+03
1.249727968203974472e+33,1.274001000000000000e+06,1.678979516526131647e+03
1.172702949568978531e+33,1.269801000000000000e+06,1.657263003546015852e+03
1.098523714016928688e+33,1.265901000000000000e+06,1.635206302289645691e+03
1.027172456894399211e+33,1.262201000000000000e+06,1.612694370498251828e+03
9.586317478894101308e+32,1.259001000000000000e+06,1.589582698571308356e+03
8.929305717970958355e+32,1.256301000000000000e+06,1.565747456890061358e+03
8.301781125065779605e+32,1.254401000000000000e+06,1.540860181553090115e+03
7.705694504741593147e+32,1.253601000000000000e+06,1.514787084535275426e+03
7.143602854621462393e+32,1.254201000000000000e+06,1.487302695417425639e+03
6.618077068591626898e+32,1.256301000000000000e+06,1.458301291634586960e+03
6.131229976423353907e+32,1.260401000000000000e+06,1.427612830910493813e+03
