mass,radius,fmode
4.881547089699943198e+33,1.114801000000000000e+06,2.537155601528388161e+03
4.879995428579289183e+33,1.123801000000000000e+06,2.523635588444574296e+03
4.871324826182536874e+33,1.132601000000000000e+06,2.511344469644301171e+03
4.855088171903135991e+33,1.141101000000000000e+06,2.500161145883011613e+03
4.830975417915417867e+33,1.149201000000000000e+06,2.490023048787300468e+03
4.798818179348706489e+33,1.157001000000000000e+06,2.480783067163767555e+03
4.758575269419694639e+33,1.164301000000000000e+06,2.472272044732176255e+03
4.710297646593062818e+33,1.171301000000000000e+06,2.464325561065854799e+03
4.654109841532434147e+33,1.177801000000000000e+06,2.456768469686200206e+03
4.590199472288882579e+33,1.184001000000000000e+06,2.449467905952308229e+03
4.518828529502101904e+33,1.189601000000000000e+06,2.442239816581467949e+03
4.440319078596748581e+33,1.194801000000000000e+06,2.434961508621716803e+03
4.354988326277807192e+33,1.199501000000000000e+06,2.427513621367087126e+03
4.263071843339091367e+33,1.203701000000000000e+06,2.419794185707427005e+03
4.164575740671313548e+33,1.207401000000000000e+06,2.411705875615459718e+03
4.059244792837130937e+33,1.210501000000000000e+06,2.403212351834435594e+03
3.946822638097227367e+33,1.213001000000000000e+06,2.394084860497694535e+03
3.827691556235733613e+33,1.215101000000000000e+06,2.383998828410447459e+03
3.703240942192424055e+33,1.216801000000000000e+06,2.372603740028999709e+03
3.575515044501339061e+33,1.218301000000000000e+06,2.359618918618689349e+03
3.446662367277171220e+33,1.219601000000000000e+06,2.344979107239233144e+03
3.318595101102993814e+33,1.220901000000000000e+06,2.328499566579504062e+03
3.192896180946191645e+33,1.222201000000000000e+06,2.310379221106893965e+03
3.070844337793436193e+33,1.223501000000000000e+06,2.290835395265082298e+03
2.953222703161764218e+33,1.224801000000000000e+06,2.270278677923281066e+03
2.840127808146384258e+33,1.226101000000000000e+06,2.248958414516888752e+03
2.730644915749439359e+33,1.227101000000000000e+06,2.227370374840679688e+03
2.622740832292459263e+33,1.227701000000000000e+06,2.205501576087945068e+03
2.513778175438792136e+33,1.227701000000000000e+06,2.183353779310094978e+03
2.401727577860936576e+33,1.227201000000000000e+06,2.160191550257369727e+03
2.286363290514132875e+33,1.226301000000000000e+06,2.135720689386383583e+03
2.169433178513490619e+33,1.225101000000000000e+06,2.109351763796037631e+03
2.053727204663711141e+33,1.224001000000000000e+06,2.080871369630272966e+03
1.941967259494555813e+33,1.223401000000000000e+06,2.050461001886118538e+03
1.836179950579190091e+33,1.223301000000000000e+06,2.018416947439492333e+03
1.737547818262572923e+33,1.223901000000000000e+06,1.985227562145631509e+03
1.646498318548948709e+33,1.225101000000000000e+06,1.951285933719769218e+03
1.562791417184810251e+33,1.226901000000000000e+06,1.917324104110653934e+03
1.485584079458853770e+33,1.229101000000000000e+06,1.883616611896047289e+03
1.413521821295045227e+33,1.231501000000000000e+06,1.850265131636480646e+03
1.344948566729057320e+33,1.234001000000000000e+06,1.817063869059969875e+03
1.278245088147149147e+33,1.236601000000000000e+06,1.783564792706791422e+03
1.212269363116993581e+33,1.239301000000000000e+06,1.749200867351682291e+03
1.146633316042469646e+33,1.242201000000000000e+06,1.713424428199552722e+03
1.081673726947879938e+33,1.245701000000000000e+06,1.675895311731755100e+03
1.018185653856996735e+33,1.250101000000000000e+06,1.636367699101663902e+03
9.571463441481440785e+32,1.255701000000000000e+06,1.594974859686868285e+03
8.995288597324997739e+32,1.262801000000000000e+06,1.551880315576439443e+03
8.462178454068579462e+32,1.271701000000000000e+06,1.507625366757757547e+03
7.979475176296099318e+32,1.282601000000000000e+06,1.463007894875604961e+03
7.552347466155718804e+32,1.295301000000000000e+06,1.418870054053711328e+03
7.182966073525952187e+32,1.309601000000000000e+06,1.376218145234040321e+03
6.870426674567107004e+32,1.325101000000000000e+06,1.336085024393588810e+03
6.610834599827152488e+32,1.341101000000000000e+06,1.299203315749262174e+03
6.397935206614584639e+32,1.357101000000000000e+06,1.265914313424617148e+03
6.223639717168475985e+32,1.372601000000000000e+06,1.236424393125620099e+03
