mass,radius,fmode
4.108905084263671686e+33,1.194401000000000000e+06,2.419876884917376174e+03
4.102765677523810750e+33,1.203301000000000000e+06,2.400235425039323218e+03
4.085009611737239926e+33,1.211001000000000000e+06,2.382785250668418030e+03
4.050697121120953479e+33,1.217501000000000000e+06,2.367235408850722251e+03
3.995520697214732761e+33,1.222801000000000000e+06,2.353197770869956003e+03
3.918580836353115841e+33,1.226901000000000000e+06,2.340238143499683702e+03
3.823382354294613435e+33,1.229801000000000000e+06,2.327648897320251308e+03
3.715617459593892050e+33,1.231901000000000000e+06,2.314897487536721655e+03
3.600553694839604685e+33,1.233401000000000000e+06,2.301536043127816356e+03
3.481961666690400406e+33,1.234301000000000000e+06,2.287354250891579795e+03
3.362374815699591213e+33,1.235001000000000000e+06,2.272408515587182137e+03
3.243379392305286582e+33,1.235301000000000000e+06,2.256712879520194747e+03
3.125852607464629483e+33,1.235201000000000000e+06,2.240516886159734440e+03
3.009989900770713621e+33,1.234801000000000000e+06,2.224054907128398554e+03
2.895324163220721283e+33,1.233901000000000000e+06,2.207352900091451829e+03
2.780852906880495839e+33,1.232501000000000000e+06,2.190721539281391415e+03
2.665377344488659497e+33,1.230301000000000000e+06,2.173917173686227670e+03
2.547986116121343251e+33,1.227501000000000000e+06,2.157063422457869365e+03
2.428564936951555371e+33,1.223901000000000000e+06,2.139762015427634651e+03
2.307937177845658710e+33,1.219801000000000000e+06,2.121807297118903534e+03
2.187634694719015035e+33,1.215301000000000000e+06,2.103150307314795555e+03
2.069464892814194499e+33,1.210501000000000000e+06,2.083636095590565219e+03
1.955017323209926705e+33,1.205601000000000000e+06,2.063325030733999029e+03
1.845419043586957043e+33,1.200901000000000000e+06,2.042443603733791406e+03
1.741202450945597593e+33,1.196301000000000000e+06,2.021069877346620387e+03
1.642299323428423582e+33,1.191701000000000000e+06,1.999274875506392164e+03
1.548062645650236805e+33,1.187301000000000000e+06,1.977444824917036840e+03
1.457374690991182651e+33,1.182701000000000000e+06,1.955407739861099117e+03
1.368902772864587573e+33,1.178001000000000000e+06,1.932914593148390850e+03
1.281549594946322649e+33,1.173101000000000000e+06,1.909532242578043224e+03
1.194976111459663107e+33,1.168201000000000000e+06,1.884741796625200095e+03
1.109864327065491750e+33,1.163601000000000000e+06,1.858040001721278486e+03
1.027650149949298284e+33,1.159701000000000000e+06,1.828962000831344085e+03
9.499186295230545281e+32,1.157101000000000000e+06,1.797446898710104733e+03
8.778986586525436638e+32,1.156001000000000000e+06,1.763669866478092217e+03
8.122706379721184544e+32,1.156701000000000000e+06,1.727880415815976676e+03
7.532098946319412558e+32,1.159401000000000000e+06,1.690572572029554067e+03
7.005099942716991928e+32,1.163901000000000000e+06,1.652160335334870979e+03
6.536866197264771680e+32,1.170201000000000000e+06,1.613270428567766203e+03
6.120508002605163403e+32,1.178101000000000000e+06,1.574139429872846449e+03
5.747746923972316411e+32,1.187501000000000000e+06,1.535044676960055085e+03
5.409657476443268976e+32,1.198101000000000000e+06,1.495745690025461272e+03
5.097795457335289984e+32,1.210201000000000000e+06,1.455724566746473101e+03
4.805426523899380580e+32,1.223801000000000000e+06,1.414284158711695227e+03
