mass,radius,fmode
4.829033693766286658e+33,1.276001000000000000e+06,2.254491341578514493e+03
4.820638339345996497e+33,1.284101000000000000e+06,2.240580387749510464e+03
4.795975163095338544e+33,1.291001000000000000e+06,2.229082114084835212e+03
4.752093038334088265e+33,1.296301000000000000e+06,2.220165553220194397e+03
4.686774231658409811e+33,1.299901000000000000e+06,2.213895807549325582e+03
4.599024440630580790e+33,1.301601000000000000e+06,2.210170504630276355e+03
4.489297245739381374e+33,1.301301000000000000e+06,2.208698382494113048e+03
4.359389643547342477e+33,1.299201000000000000e+06,2.208977859620588333e+03
4.212034306836066773e+33,1.295301000000000000e+06,2.210459830893324124e+03
4.050421408685827367e+33,1.289901000000000000e+06,2.212481722819182323e+03
3.877824475308694109e+33,1.283101000000000000e+06,2.214502880629073843e+03
3.697359840412551446e+33,1.275301000000000000e+06,2.215958124524284813e+03
3.511877184346995968e+33,1.266501000000000000e+06,2.216375572405767798e+03
3.323944565797615880e+33,1.257001000000000000e+06,2.215363774302853926e+03
3.135854033423797146e+33,1.247001000000000000e+06,2.212491202701839484e+03
2.949651181215889063e+33,1.236801000000000000e+06,2.207455832130367071e+03
2.767158689257400382e+33,1.226401000000000000e+06,2.199889663637028207e+03
2.589985349439510776e+33,1.216201000000000000e+06,2.189639586648900149e+03
2.419527613174844632e+33,1.206301000000000000e+06,2.176458513091683471e+03
2.256979661872298554e+33,1.196901000000000000e+06,2.160167047443453157e+03
2.103298775707914677e+33,1.188201000000000000e+06,2.140888496683815902e+03
1.959208989743508405e+33,1.180301000000000000e+06,2.118425900406666642e+03
1.825163491955442266e+33,1.173501000000000000e+06,2.093296391204412430e+03
1.701334155381112674e+33,1.167801000000000000e+06,2.065547363475043312e+03
1.587611743526986389e+33,1.163201000000000000e+06,2.035519906634763856e+03
1.483629839051812767e+33,1.159801000000000000e+06,2.003655176028588357e+03
1.388847370419486907e+33,1.157501000000000000e+06,1.970378434129601374e+03
1.302656994504909151e+33,1.156401000000000000e+06,1.936237711258673471e+03
1.224481545544908960e+33,1.156501000000000000e+06,1.901588295726278147e+03
1.153819590290259857e+33,1.157501000000000000e+06,1.866579513930019402e+03
1.090224975418994090e+33,1.159601000000000000e+06,1.832016193294892446e+03
1.033255738340940457e+33,1.162601000000000000e+06,1.798206413360688657e+03
9.824152171886681226e+32,1.166201000000000000e+06,1.765559388796149051e+03
9.371146472566649358e+32,1.170401000000000000e+06,1.734435536033852941e+03
8.966589789834709235e+32,1.175001000000000000e+06,1.705168603832862118e+03
8.602546101527332440e+32,1.179701000000000000e+06,1.677939273575670313e+03
8.270314148275031827e+32,1.184201000000000000e+06,1.652616061470432669e+03
7.960711556588441553e+32,1.188601000000000000e+06,1.629186372565355668e+03
7.664370254234661960e+32,1.192501000000000000e+06,1.607459769551446243e+03
7.372047825153555891e+32,1.195901000000000000e+06,1.587142727922339418e+03
7.074830189259117036e+32,1.198701000000000000e+06,1.567891333875031023e+03
6.764417744699328092e+32,1.200801000000000000e+06,1.549349723407766305e+03
6.433636241064614622e+32,1.202201000000000000e+06,1.531047890640698597e+03
6.077343527349415288e+32,1.203001000000000000e+06,1.512482399082301981e+03
