mass,radius,fmode
4.258259720626162446e+33,1.225701000000000000e+06,2.363177521825269650e+03
4.255818757174435566e+33,1.235801000000000000e+06,2.342002977770455800e+03
4.241655552349638760e+33,1.245401000000000000e+06,2.321758172756691238e+03
4.214872931475743832e+33,1.254401000000000000e+06,2.302410663548118009e+03
4.175150116386451591e+33,1.262601000000000000e+06,2.283893595619163989e+03
4.122761344319650987e+33,1.270101000000000000e+06,2.266048136426440124e+03
4.058470198641908917e+33,1.276801000000000000e+06,2.248771677236102278e+03
3.983339466481743293e+33,1.282701000000000000e+06,2.231867214740057079e+03
3.898577720051946392e+33,1.287801000000000000e+06,2.215188931048468476e+03
3.805393181817624243e+33,1.292101000000000000e+06,2.198511008962451342e+03
3.704944568957266726e+33,1.295701000000000000e+06,2.181755773176774710e+03
3.598317055534966097e+33,1.298601000000000000e+06,2.164743629793841592e+03
3.486544747823384563e+33,1.300801000000000000e+06,2.147391049704778652e+03
3.370654268790152850e+33,1.302301000000000000e+06,2.129487029314011124e+03
3.251691892956262260e+33,1.303401000000000000e+06,2.111000988017211967e+03
3.130760457067115538e+33,1.303901000000000000e+06,2.091876935481458986e+03
3.009022191888575080e+33,1.304101000000000000e+06,2.072018380136869382e+03
2.887665599762263410e+33,1.303901000000000000e+06,2.051423508422469695e+03
2.767850562920698317e+33,1.303601000000000000e+06,2.030128083998629108e+03
2.650629648825553683e+33,1.303001000000000000e+06,2.008238627211096627e+03
2.536870292206200242e+33,1.302401000000000000e+06,1.985875142946899359e+03
2.427216968111124020e+33,1.301701000000000000e+06,1.963298730379153994e+03
2.322013810543168234e+33,1.300901000000000000e+06,1.940677827832724006e+03
2.221335777875096463e+33,1.300001000000000000e+06,1.918161795568341859e+03
2.124945504992973105e+33,1.298901000000000000e+06,1.895985210474434325e+03
2.032369238670663812e+33,1.297601000000000000e+06,1.874297470836817183e+03
1.942935828032369539e+33,1.296001000000000000e+06,1.853178371968606825e+03
1.855864779312516433e+33,1.294001000000000000e+06,1.832686628089641772e+03
1.770365778352579594e+33,1.291401000000000000e+06,1.812730047567801194e+03
1.685746638373770335e+33,1.288301000000000000e+06,1.793318086192063220e+03
1.601497136478046875e+33,1.284501000000000000e+06,1.774332730232418271e+03
1.517352401066289490e+33,1.280001000000000000e+06,1.755660796523030513e+03
1.433302217102837226e+33,1.274901000000000000e+06,1.737066431271081910e+03
1.349566487760002718e+33,1.269301000000000000e+06,1.718564565271922675e+03
1.266548412356374710e+33,1.263201000000000000e+06,1.699872330711397581e+03
1.184761065450794102e+33,1.256901000000000000e+06,1.680880639585802328e+03
1.104787153944505374e+33,1.250501000000000000e+06,1.661396715566518196e+03
1.027219872138797707e+33,1.244301000000000000e+06,1.641185539815541460e+03
9.526288978952498952e+32,1.238601000000000000e+06,1.620139134326460407e+03
8.815391587361949983e+32,1.233601000000000000e+06,1.597969609942682155e+03
8.143892468228583556e+32,1.229701000000000000e+06,1.574586719786401545e+03
7.515149505088963039e+32,1.227101000000000000e+06,1.549774757958481814e+03
6.931285737271355839e+32,1.226101000000000000e+06,1.523396231082926533e+03
6.393100219636321633e+32,1.226901000000000000e+06,1.495361246654613979e+03
5.900117214699092688e+32,1.229801000000000000e+06,1.465450557573567949e+03
