mass,radius,fmode
4.540686206514511773e+33,1.177101000000000000e+06,2.423117784080607180e+03
4.540648354040977323e+33,1.184701000000000000e+06,2.407869092259136323e+03
4.531717552139622798e+33,1.191801000000000000e+06,2.393757410698644890e+03
4.513683857872277647e+33,1.198301000000000000e+06,2.380833468417519271e+03
4.486662615353721507e+33,1.204201000000000000e+06,2.369056193185110260e+03
4.450926954648801287e+33,1.209401000000000000e+06,2.358430391565892023e+03
4.406860602514489117e+33,1.213901000000000000e+06,2.348866087464452448e+03
4.354840193331785173e+33,1.217601000000000000e+06,2.340345391217484575e+03
4.295178487635187609e+33,1.220501000000000000e+06,2.332797278584967444e+03
4.228157355818067141e+33,1.222601000000000000e+06,2.326208325422690450e+03
4.153910558465950141e+33,1.223801000000000000e+06,2.320555128160013737e+03
4.072541353584546213e+33,1.224001000000000000e+06,2.315815587090665758e+03
3.984088721887084552e+33,1.223401000000000000e+06,2.311972036302934612e+03
3.888575193401747886e+33,1.221701000000000000e+06,2.309014283407151197e+03
3.786033722173696531e+33,1.218901000000000000e+06,2.306896548342408551e+03
3.676554922795438661e+33,1.215101000000000000e+06,2.305635016845788869e+03
3.560325174665132211e+33,1.210201000000000000e+06,2.305170257611320267e+03
3.437672622039605473e+33,1.204101000000000000e+06,2.305387720538943086e+03
3.309083041170086321e+33,1.197001000000000000e+06,2.306324734214318596e+03
3.175232761149401701e+33,1.188701000000000000e+06,2.307690007510965188e+03
3.036969585750903361e+33,1.179301000000000000e+06,2.309504388274710891e+03
2.895299463945610088e+33,1.169001000000000000e+06,2.311579341588822899e+03
2.751343669808303588e+33,1.157701000000000000e+06,2.313706312671736669e+03
2.606277522053282657e+33,1.145601000000000000e+06,2.315739819872803309e+03
2.461279879250017558e+33,1.132801000000000000e+06,2.317601567032393632e+03
2.317475643183576190e+33,1.119501000000000000e+06,2.319029072421446926e+03
2.175893193244561409e+33,1.105601000000000000e+06,2.319844113353749435e+03
2.037438789954317841e+33,1.091401000000000000e+06,2.320108676319404822e+03
1.902888497071763277e+33,1.077001000000000000e+06,2.319570053048221780e+03
1.772883069702393484e+33,1.062601000000000000e+06,2.317907008562435749e+03
1.647944421945389710e+33,1.048101000000000000e+06,2.315227429983372531e+03
1.528479558618754106e+33,1.033801000000000000e+06,2.311451585234029608e+03
1.414800843319507450e+33,1.019701000000000000e+06,2.306221732130428791e+03
1.307135192759483796e+33,1.006001000000000000e+06,2.299447565688938084e+03
1.205630169711290525e+33,9.929010000000000000e+05,2.291381222033945505e+03
1.110370925277603281e+33,9.804010000000000000e+05,2.281501561085485264e+03
1.021372791888412106e+33,9.687010000000000000e+05,2.269591440559057446e+03
9.385868008014912891e+32,9.579010000000000000e+05,2.255333806489191829e+03
8.619103396465195212e+32,9.481010000000000000e+05,2.239587951692109073e+03
7.911804054000100028e+32,9.395010000000000000e+05,2.221386377038866613e+03
7.261914314407104901e+32,9.323010000000000000e+05,2.200786440258159018e+03
6.666953677737904221e+32,9.264010000000000000e+05,2.177536582612558959e+03
6.124146260391967075e+32,9.221010000000000000e+05,2.152024761195320025e+03
5.630447563393093603e+32,9.195010000000000000e+05,2.123839290972768595e+03
5.182668384896824985e+32,9.186010000000000000e+05,2.092531443420363757e+03
4.777521181979721388e+32,9.196010000000000000e+05,2.058782727178504501e+03
4.411750117283430396e+32,9.225010000000000000e+05,2.021673460619345860e+03
4.082184653005521857e+32,9.275010000000000000e+05,1.980620380738894937e+03
3.785806939888037875e+32,9.345010000000000000e+05,1.936005456616029051e+03
3.519822541436923323e+32,9.437010000000000000e+05,1.885845808084655118e+03
3.281656890965256303e+32,9.550010000000000000e+05,1.828183340747942793e+03
3.068942447058140777e+32,9.685010000000000000e+05,1.759779026693640844e+03
2.879415714636817722e+32,9.842010000000000000e+05,1.677179974330821324e+03
2.710903870135580178e+32,1.001901000000000000e+06,1.580871870519591084e+03
2.561193265351664765e+32,1.021401000000000000e+06,1.476743764678392381e+03
2.428031560585657418e+32,1.042801000000000000e+06,1.372116826815057493e+03
2.309072200402083187e+32,1.065801000000000000e+06,1.271717616052483436e+03
2.201888143287274167e+32,1.090401000000000000e+06,1.177210358765174760e+03
2.104008637885847735e+32,1.116901000000000000e+06,1.088388198821367268e+03
2.012994135226106381e+32,1.145401000000000000e+06,1.004856760364499564e+03
1.926584496347316520e+32,1.176801000000000000e+06,9.249422382136160650e+02
1.842868214352223777e+32,1.212001000000000000e+06,8.475168523978122721e+02
1.760498621680230595e+32,1.252401000000000000e+06,7.715636396747235040e+02
1.678879137469316009e+32,1.300001000000000000e+06,6.963156495694246360e+02
1.598232373852936037e+32,1.357001000000000000e+06,6.219643369659792143e+02
1.519533975439617434e+32,1.426301000000000000e+06,5.490061100603256818e+02
