mass,radius,fmode
3.922433487054232169e+33,1.085201000000000000e+06,2.682519672627403907e+03
3.916857877156221361e+33,1.095701000000000000e+06,2.655955705663732260e+03
3.904870870889064570e+33,1.106101000000000000e+06,2.629791604908223235e+03
3.887184503592786510e+33,1.116101000000000000e+06,2.604454633516083504e+03
3.863805408520843626e+33,1.125601000000000000e+06,2.580062122456711222e+03
3.834133648632842794e+33,1.134701000000000000e+06,2.556654665810809092e+03
3.797178625109839469e+33,1.143101000000000000e+06,2.534067472032461410e+03
3.751799397641211797e+33,1.151001000000000000e+06,2.512263627809329591e+03
3.696997376614506663e+33,1.158301000000000000e+06,2.490861085993720735e+03
3.632339557961984085e+33,1.165001000000000000e+06,2.469427541716847827e+03
3.558502179524135872e+33,1.171401000000000000e+06,2.447615149425348136e+03
3.477615100651923730e+33,1.177401000000000000e+06,2.424961969254149608e+03
3.392673234888876866e+33,1.183201000000000000e+06,2.401422709336419757e+03
3.306515785078554911e+33,1.188901000000000000e+06,2.377077559570160247e+03
3.221295019265004857e+33,1.194401000000000000e+06,2.352186615156146672e+03
3.138341496649722090e+33,1.199901000000000000e+06,2.327092921731222305e+03
3.058273881010540528e+33,1.205101000000000000e+06,2.302194908784069867e+03
2.981053294119172506e+33,1.210001000000000000e+06,2.277917264568649898e+03
2.906015159753315597e+33,1.214401000000000000e+06,2.254444266396265448e+03
2.831878064093659894e+33,1.218201000000000000e+06,2.232109054615481455e+03
2.756897196943577569e+33,1.221301000000000000e+06,2.210948170575375116e+03
2.679246454106175658e+33,1.223501000000000000e+06,2.190740103881308642e+03
2.597542819040487560e+33,1.224701000000000000e+06,2.171613413264904466e+03
2.510973997714375938e+33,1.224701000000000000e+06,2.153157030867154390e+03
2.418907571003142402e+33,1.223601000000000000e+06,2.135547783897558929e+03
2.320357749663251711e+33,1.221201000000000000e+06,2.118590037618967017e+03
2.214091982121205078e+33,1.217301000000000000e+06,2.101726591483488392e+03
2.099634848229289561e+33,1.212101000000000000e+06,2.084499106578221472e+03
1.978533625585460425e+33,1.205701000000000000e+06,2.066120506433609535e+03
1.854398191611380996e+33,1.198701000000000000e+06,2.046076595103080081e+03
1.731527526484842564e+33,1.191601000000000000e+06,2.024067257264863883e+03
1.613567930538791145e+33,1.185101000000000000e+06,1.999827170066792405e+03
1.503076528075140728e+33,1.179401000000000000e+06,1.973498230532650496e+03
1.401597231840168290e+33,1.174901000000000000e+06,1.945580635721866429e+03
1.309876430465705729e+33,1.171601000000000000e+06,1.916658731037598955e+03
1.227969922145893897e+33,1.169601000000000000e+06,1.887272537747257275e+03
1.155334692989382141e+33,1.168501000000000000e+06,1.858357633665710637e+03
1.090677844970963394e+33,1.168201000000000000e+06,1.830260807859429406e+03
1.031716261345730758e+33,1.168301000000000000e+06,1.803272940923887973e+03
9.753522485316914871e+32,1.168401000000000000e+06,1.776681698271080904e+03
9.191142613103498637e+32,1.168501000000000000e+06,1.749684080947670054e+03
8.630170256753492638e+32,1.168901000000000000e+06,1.721332721501655442e+03
8.090929750103374499e+32,1.170001000000000000e+06,1.692218067460318480e+03
7.592451093009852713e+32,1.172001000000000000e+06,1.662725371185208132e+03
7.141528400241522294e+32,1.174701000000000000e+06,1.633932778724370792e+03
6.732908649639219625e+32,1.178101000000000000e+06,1.605855755158504735e+03
6.350145999189906816e+32,1.181801000000000000e+06,1.578392606091138759e+03
5.966621008901814175e+32,1.185801000000000000e+06,1.549967386659801150e+03
5.556437796066519848e+32,1.190701000000000000e+06,1.517852978245121221e+03
5.118383769962253016e+32,1.197901000000000000e+06,1.479164638098025762e+03
