mass,radius,fmode
4.030606148873343239e+33,1.148101000000000000e+06,2.539087059579066135e+03
4.023846348344849222e+33,1.159501000000000000e+06,2.512570074648114314e+03
4.010628612887661256e+33,1.170601000000000000e+06,2.486583472030898520e+03
3.991238223475313371e+33,1.181401000000000000e+06,2.461200144379080484e+03
3.965846924070123389e+33,1.191801000000000000e+06,2.436432000511973911e+03
3.934515558619867232e+33,1.201801000000000000e+06,2.412362596060012038e+03
3.897184571350600108e+33,1.211301000000000000e+06,2.389035103860594973e+03
3.853644326399906407e+33,1.220201000000000000e+06,2.366395493087220075e+03
3.803520158290173323e+33,1.228501000000000000e+06,2.344381460663654252e+03
3.746330845422614375e+33,1.236201000000000000e+06,2.323002735748294072e+03
3.681634659304015094e+33,1.243201000000000000e+06,2.302052348720383179e+03
3.609278860947111933e+33,1.249501000000000000e+06,2.281386892064465883e+03
3.529633067074052468e+33,1.255201000000000000e+06,2.260788944491244365e+03
3.443637520536786095e+33,1.260201000000000000e+06,2.240128806548969351e+03
3.352657704856340385e+33,1.264701000000000000e+06,2.219336554827512373e+03
3.258149134923689097e+33,1.268701000000000000e+06,2.198346116093494857e+03
3.161381996429079648e+33,1.272101000000000000e+06,2.177281271607497274e+03
3.063278927193923753e+33,1.275101000000000000e+06,2.156133180459900814e+03
2.964366833469660314e+33,1.277501000000000000e+06,2.135002370333566432e+03
2.864840648627288756e+33,1.279401000000000000e+06,2.113983162100354093e+03
2.764716618253443647e+33,1.280701000000000000e+06,2.093121662310965348e+03
2.663950833179999439e+33,1.281401000000000000e+06,2.072422130469059994e+03
2.562502131840194725e+33,1.281501000000000000e+06,2.051882110564250979e+03
2.460291240623851627e+33,1.280901000000000000e+06,2.031538595234553895e+03
2.357034718574262832e+33,1.279601000000000000e+06,2.011305277679400660e+03
2.252126914229548287e+33,1.277501000000000000e+06,1.991172921383212724e+03
2.144686681387507501e+33,1.274501000000000000e+06,1.970731692508449441e+03
2.033931764982245382e+33,1.270801000000000000e+06,1.949637774763491279e+03
1.919875126913949704e+33,1.266301000000000000e+06,1.927396300675919974e+03
1.803954877997453500e+33,1.261401000000000000e+06,1.903352050752411060e+03
1.688937076107838906e+33,1.256601000000000000e+06,1.877223638554035233e+03
1.577986215348849113e+33,1.252401000000000000e+06,1.848971567446489189e+03
1.473673791788291206e+33,1.249101000000000000e+06,1.818766342183389497e+03
1.377555408736103663e+33,1.247101000000000000e+06,1.786963692262869017e+03
1.290267682039309824e+33,1.246401000000000000e+06,1.754325010555479366e+03
1.211727198703026876e+33,1.247001000000000000e+06,1.721301936768501264e+03
1.141318346290586972e+33,1.248701000000000000e+06,1.688410112553968929e+03
1.078037303185157804e+33,1.251401000000000000e+06,1.655980032322225725e+03
1.020684541250983157e+33,1.254901000000000000e+06,1.624282008735802719e+03
9.681535543505886376e+32,1.259001000000000000e+06,1.593264054487457088e+03
9.196920798451976628e+32,1.263801000000000000e+06,1.562913839391208285e+03
8.749931164174682171e+32,1.269201000000000000e+06,1.533386619455065102e+03
8.340118490573691055e+32,1.275001000000000000e+06,1.504776092308728948e+03
7.967105617847259322e+32,1.281201000000000000e+06,1.477530475463448511e+03
7.628472756530981799e+32,1.287601000000000000e+06,1.451887747017065749e+03
7.318997576764163374e+32,1.293901000000000000e+06,1.427908563442559625e+03
7.030560353987952615e+32,1.300001000000000000e+06,1.405585713444631892e+03
6.752452267138837053e+32,1.305601000000000000e+06,1.384528500160403837e+03
