mass,radius,fmode
4.305313521994337575e+33,1.145601000000000000e+06,2.536041313372778404e+03
4.302907822282867944e+33,1.157201000000000000e+06,2.511128186437218119e+03
4.293347696325165895e+33,1.168701000000000000e+06,2.486446478127615137e+03
4.276963182207014879e+33,1.180201000000000000e+06,2.461931120291902516e+03
4.254291242132968272e+33,1.191601000000000000e+06,2.437473243224613270e+03
4.225995609679595480e+33,1.202801000000000000e+06,2.413044601040860925e+03
4.192793655986402912e+33,1.213901000000000000e+06,2.388598432238203713e+03
4.155382628712082638e+33,1.224801000000000000e+06,2.364199063620109428e+03
4.114384628679759986e+33,1.235501000000000000e+06,2.339874191635835814e+03
4.070303086273194100e+33,1.245901000000000000e+06,2.315750528355772531e+03
4.023473798792423241e+33,1.255901000000000000e+06,2.291909450484938134e+03
3.974025159987945647e+33,1.265501000000000000e+06,2.268527893938836769e+03
3.921846848928440987e+33,1.274701000000000000e+06,2.245706255544727355e+03
3.866557683750710195e+33,1.283201000000000000e+06,2.223581837586278198e+03
3.807536847227535787e+33,1.291101000000000000e+06,2.202180304382168742e+03
3.743957544342654214e+33,1.298201000000000000e+06,2.181546434912277164e+03
3.674908506880874082e+33,1.304601000000000000e+06,2.161656717243550247e+03
3.599551803877738071e+33,1.310001000000000000e+06,2.142395186473057947e+03
3.517286306098584838e+33,1.314601000000000000e+06,2.123682845925829042e+03
3.427918370211719200e+33,1.318301000000000000e+06,2.105370496537598683e+03
3.331716829155597473e+33,1.321001000000000000e+06,2.087338658278562434e+03
3.229379546060657390e+33,1.322801000000000000e+06,2.069520609829193745e+03
3.121893167730569626e+33,1.323701000000000000e+06,2.051745267225799580e+03
3.010382310043005674e+33,1.323801000000000000e+06,2.033959971292160844e+03
2.895959053109763014e+33,1.323101000000000000e+06,2.016048908252383853e+03
2.779613646260070742e+33,1.321801000000000000e+06,1.998086952975512304e+03
2.662180190037619975e+33,1.319701000000000000e+06,1.979950797420988010e+03
2.544322201551762896e+33,1.317001000000000000e+06,1.961632616789380108e+03
2.426576636604534464e+33,1.313801000000000000e+06,1.943116693903672058e+03
2.309399829074345906e+33,1.310001000000000000e+06,1.924309492833111108e+03
2.193227260853106892e+33,1.305801000000000000e+06,1.905226494873184038e+03
2.078511331884685474e+33,1.301101000000000000e+06,1.885714987328566622e+03
1.965746792909901728e+33,1.296101000000000000e+06,1.865715850593642699e+03
1.855464033850925761e+33,1.290901000000000000e+06,1.845245305625763194e+03
1.748199599476236539e+33,1.285601000000000000e+06,1.824230610926062809e+03
1.644472581216893670e+33,1.280201000000000000e+06,1.802592153842729886e+03
1.544747010362146140e+33,1.275001000000000000e+06,1.780375349652826799e+03
1.449402802699840999e+33,1.270101000000000000e+06,1.757530633476020967e+03
1.358741680994995174e+33,1.265501000000000000e+06,1.734130525643934561e+03
1.272966633640059066e+33,1.261301000000000000e+06,1.710136616158681818e+03
1.192192994124430365e+33,1.257701000000000000e+06,1.685691730002309896e+03
1.116447297040116500e+33,1.254801000000000000e+06,1.660859849741569633e+03
1.045672888443283766e+33,1.252601000000000000e+06,1.635690631424783760e+03
9.797278009211578713e+32,1.251101000000000000e+06,1.610345908667962931e+03
9.183969211666217418e+32,1.250301000000000000e+06,1.584889732622448946e+03
8.613862052508376551e+32,1.250301000000000000e+06,1.559390946548742704e+03
8.083457651291986879e+32,1.251101000000000000e+06,1.533943355742161430e+03
7.588747897532801138e+32,1.252601000000000000e+06,1.508525174364126997e+03
7.125421174198137283e+32,1.254801000000000000e+06,1.483059531136381111e+03
6.689130302151035954e+32,1.257801000000000000e+06,1.457465617059316855e+03
6.275666600643787387e+32,1.261601000000000000e+06,1.431461273643786171e+03
