mass,radius,fmode
4.932379596696231149e+33,1.134001000000000000e+06,2.488603620432933440e+03
4.927640121052981756e+33,1.142501000000000000e+06,2.475789626445023259e+03
4.915994505129479320e+33,1.150401000000000000e+06,2.464412427823466714e+03
4.896623751385907302e+33,1.157701000000000000e+06,2.454590656988279534e+03
4.868494021886003762e+33,1.164301000000000000e+06,2.446472663595056019e+03
4.830440761510266179e+33,1.170001000000000000e+06,2.440155100086747098e+03
4.781255458275993958e+33,1.174901000000000000e+06,2.435663054423606809e+03
4.719859159287550478e+33,1.178701000000000000e+06,2.433096088979637443e+03
4.645506524566054120e+33,1.181401000000000000e+06,2.432360565799576307e+03
4.557923404729855335e+33,1.183001000000000000e+06,2.433311169606472504e+03
4.457376492592589732e+33,1.183401000000000000e+06,2.435677446933003466e+03
4.344601474388923259e+33,1.182701000000000000e+06,2.439169196637146342e+03
4.220694559730964389e+33,1.181001000000000000e+06,2.443458224985310608e+03
4.086949225475316175e+33,1.178201000000000000e+06,2.448191911519747009e+03
3.944759325989856167e+33,1.174401000000000000e+06,2.453056671521758744e+03
3.795561186410683066e+33,1.169801000000000000e+06,2.457753691543457080e+03
3.640801686148054279e+33,1.164301000000000000e+06,2.462015422910777488e+03
3.481933098930692136e+33,1.158101000000000000e+06,2.465590574431851564e+03
3.320394457343649620e+33,1.151201000000000000e+06,2.468256270949248574e+03
3.157603760163280920e+33,1.143801000000000000e+06,2.469749119572640211e+03
2.994907399279273721e+33,1.135901000000000000e+06,2.470070123903350577e+03
2.833546870273006662e+33,1.127601000000000000e+06,2.469020732284176574e+03
2.674606683324182384e+33,1.119001000000000000e+06,2.466355564188673725e+03
2.518969574283163574e+33,1.110301000000000000e+06,2.462185791007041189e+03
2.367291308318393256e+33,1.101401000000000000e+06,2.456402495544135490e+03
2.220017694434327042e+33,1.092401000000000000e+06,2.449016606664991741e+03
2.077427703910712848e+33,1.083301000000000000e+06,2.439745190849595929e+03
1.939723679937816688e+33,1.074401000000000000e+06,2.428592514759093319e+03
1.807093409321576649e+33,1.065501000000000000e+06,2.415478002777617803e+03
1.679759840345856374e+33,1.056901000000000000e+06,2.400041457223539510e+03
1.557982807986982098e+33,1.048701000000000000e+06,2.382131467635621902e+03
1.442026368904334112e+33,1.040901000000000000e+06,2.361342585100690940e+03
1.332134833267512993e+33,1.033901000000000000e+06,2.336796020197764392e+03
1.228495843977530940e+33,1.027701000000000000e+06,2.309185490892392863e+03
1.131231095250364725e+33,1.022601000000000000e+06,2.276987848019302874e+03
1.040389168185174718e+33,1.018801000000000000e+06,2.240015787425760664e+03
9.559584953587542013e+32,1.016501000000000000e+06,2.197871152973012613e+03
8.778781834308465863e+32,1.016001000000000000e+06,2.149813219779698557e+03
8.060537799305772347e+32,1.017701000000000000e+06,2.095443540336023943e+03
7.403700656510341035e+32,1.021801000000000000e+06,2.034910332253884008e+03
6.807047293442156775e+32,1.028601000000000000e+06,1.968232983742332408e+03
6.269345379995888224e+32,1.038601000000000000e+06,1.895764512752660494e+03
5.789386496532087743e+32,1.052001000000000000e+06,1.818444275904357482e+03
5.365945153888684164e+32,1.069201000000000000e+06,1.737912873842641829e+03
4.997643317576830395e+32,1.090101000000000000e+06,1.655635954119035887e+03
4.682811786091857508e+32,1.114801000000000000e+06,1.573838496493051025e+03
4.419246445834006754e+32,1.142801000000000000e+06,1.494389565817532684e+03
4.204045927601592590e+32,1.173601000000000000e+06,1.419270671091577924e+03
4.033453582575202036e+32,1.206101000000000000e+06,1.349891584884013355e+03
3.902847993661988630e+32,1.239201000000000000e+06,1.287427890606506480e+03
3.806828823837400135e+32,1.271701000000000000e+06,1.232498084718480868e+03
3.739418316798123061e+32,1.302501000000000000e+06,1.185207341863734882e+03
3.694423376792555387e+32,1.331001000000000000e+06,1.145140294510804779e+03
