mass,radius,fmode
4.529067958527087602e+33,1.207801000000000000e+06,2.402011296376552764e+03
4.528816523407485386e+33,1.216601000000000000e+06,2.385119504747830888e+03
4.521866918681105249e+33,1.225001000000000000e+06,2.369198734380651331e+03
4.507930885565136040e+33,1.232901000000000000e+06,2.354271890891386192e+03
4.486811100016928684e+33,1.240301000000000000e+06,2.340385211052092018e+03
4.458330643962241877e+33,1.247101000000000000e+06,2.327483049818719792e+03
4.422344382892681863e+33,1.253301000000000000e+06,2.315631272916885337e+03
4.378693098499639844e+33,1.258801000000000000e+06,2.304772694954031522e+03
4.327198865286451173e+33,1.263601000000000000e+06,2.294949865141746159e+03
4.267594857055848666e+33,1.267501000000000000e+06,2.286120465637361121e+03
4.199573874080006006e+33,1.270601000000000000e+06,2.278291921556437501e+03
4.122778598624251405e+33,1.272701000000000000e+06,2.271442019551691374e+03
4.036841047964971492e+33,1.273801000000000000e+06,2.265463944284389072e+03
3.941482289672927345e+33,1.273901000000000000e+06,2.260359680186996684e+03
3.836593407975488624e+33,1.273001000000000000e+06,2.255918677061739800e+03
3.722389612076009647e+33,1.271001000000000000e+06,2.251998757033943093e+03
3.599478853080794056e+33,1.268001000000000000e+06,2.248391435039114640e+03
3.468893893737573843e+33,1.264001000000000000e+06,2.244728473967280479e+03
3.332046664325702504e+33,1.259201000000000000e+06,2.240718782112656754e+03
3.190580470252386687e+33,1.253701000000000000e+06,2.236025054152820303e+03
3.046225179940349071e+33,1.247601000000000000e+06,2.230341264519817742e+03
2.900651452394399680e+33,1.241201000000000000e+06,2.223332317416625301e+03
2.755388912745766908e+33,1.234501000000000000e+06,2.214593510166537271e+03
2.611770512601595499e+33,1.227701000000000000e+06,2.204078348461855967e+03
2.470930267737774336e+33,1.221001000000000000e+06,2.191297943024943379e+03
2.333803454010111167e+33,1.214501000000000000e+06,2.176294888917484059e+03
2.201132894740814972e+33,1.208301000000000000e+06,2.158721981237744330e+03
2.073492663257520716e+33,1.202601000000000000e+06,2.138601742104160621e+03
1.951294875180880240e+33,1.197401000000000000e+06,2.115685781850549574e+03
1.834806989060764002e+33,1.192901000000000000e+06,2.089762730295919937e+03
1.724184912742497155e+33,1.189201000000000000e+06,2.060958933464781239e+03
1.619504040673285674e+33,1.186401000000000000e+06,2.029092455077253589e+03
1.520811289254382024e+33,1.184701000000000000e+06,1.994357203475380174e+03
1.428171777705709364e+33,1.184101000000000000e+06,1.956656671788741050e+03
1.341710659416433509e+33,1.185001000000000000e+06,1.916042462134528250e+03
1.261623558846884895e+33,1.187301000000000000e+06,1.872874510526175527e+03
1.188156788988814352e+33,1.191401000000000000e+06,1.827665984111843727e+03
1.121559631859974884e+33,1.197301000000000000e+06,1.780955646279790699e+03
1.062036534500793954e+33,1.205001000000000000e+06,1.733468648598725395e+03
1.009687951549580198e+33,1.214501000000000000e+06,1.686121010210458508e+03
9.644982165758480899e+32,1.225801000000000000e+06,1.639803030159850096e+03
9.263164554919917508e+32,1.238401000000000000e+06,1.595390419373222812e+03
8.948646277095376156e+32,1.252201000000000000e+06,1.553632254967349809e+03
8.697305477749069088e+32,1.266601000000000000e+06,1.515164138184919921e+03
8.503862556626660180e+32,1.281301000000000000e+06,1.480435457060705858e+03
8.361951594517113951e+32,1.295801000000000000e+06,1.449703605333687619e+03
8.264221933698063540e+32,1.309801000000000000e+06,1.422988340752867316e+03
8.202633399889588744e+32,1.322701000000000000e+06,1.400165363117274637e+03
8.168563017344784415e+32,1.334601000000000000e+06,1.380924744200327041e+03
8.153273327877052434e+32,1.345201000000000000e+06,1.364814454861850891e+03
8.147957902843171829e+32,1.354501000000000000e+06,1.351289696006723716e+03
8.143941878321573585e+32,1.362601000000000000e+06,1.339736506542005145e+03
8.132169638610764176e+32,1.369601000000000000e+06,1.329528321773188509e+03
8.102278559979906493e+32,1.375701000000000000e+06,1.320034315512849162e+03
8.041455221595314775e+32,1.380901000000000000e+06,1.310711861814951135e+03
7.934329782428081443e+32,1.384901000000000000e+06,1.301096201646599411e+03
7.765623431384753665e+32,1.387601000000000000e+06,1.290859595398088913e+03
7.525631418215385793e+32,1.388701000000000000e+06,1.279840808041693890e+03
7.215614949044024799e+32,1.388301000000000000e+06,1.267918589561458248e+03
6.848462569809691528e+32,1.386701000000000000e+06,1.255029445624659047e+03
6.443990300067578240e+32,1.384601000000000000e+06,1.241030114362038148e+03
6.022576368159381816e+32,1.382701000000000000e+06,1.225723461421531283e+03
5.600942739486416933e+32,1.381601000000000000e+06,1.208772295105688045e+03
5.190876495136802719e+32,1.382101000000000000e+06,1.189662308755850972e+03
4.799722070763355341e+32,1.384701000000000000e+06,1.167581420422839983e+03
4.431513604529993503e+32,1.389901000000000000e+06,1.141116702815187409e+03
