mass,radius,fmode
4.722888842825544672e+33,1.125201000000000000e+06,2.529041067246320381e+03
4.719609341749592172e+33,1.133801000000000000e+06,2.513979888196392494e+03
4.712009138649690576e+33,1.142201000000000000e+06,2.499374671247844162e+03
4.700098707249861387e+33,1.150501000000000000e+06,2.485198515147242688e+03
4.683899407852965631e+33,1.158701000000000000e+06,2.471406360831761958e+03
4.663442379400647356e+33,1.166601000000000000e+06,2.457970117835547171e+03
4.638749320667561586e+33,1.174301000000000000e+06,2.444862444395344482e+03
4.609823158391626674e+33,1.181701000000000000e+06,2.432053672201990139e+03
4.576638477936680984e+33,1.188801000000000000e+06,2.419561253501940428e+03
4.539118650518487219e+33,1.195601000000000000e+06,2.407377042797982995e+03
4.497151138722948834e+33,1.202101000000000000e+06,2.395484085238445459e+03
4.450585103040434670e+33,1.208201000000000000e+06,2.383896253400719161e+03
4.399276233508424024e+33,1.213801000000000000e+06,2.372593522816160657e+03
4.343121744101357058e+33,1.219101000000000000e+06,2.361561856683264068e+03
4.282083243109716786e+33,1.223801000000000000e+06,2.350775952706483167e+03
4.216203595456509526e+33,1.228101000000000000e+06,2.340203142226024283e+03
4.145564768167318381e+33,1.231901000000000000e+06,2.329822311503916353e+03
4.070290687796879085e+33,1.235201000000000000e+06,2.319593363586795476e+03
3.990503724440133406e+33,1.238001000000000000e+06,2.309473603031183302e+03
3.906346795679096195e+33,1.240301000000000000e+06,2.299484453224221852e+03
3.818025944861366547e+33,1.242001000000000000e+06,2.289487787261667563e+03
3.725862685700158001e+33,1.243101000000000000e+06,2.279522345166323248e+03
3.630355230635124284e+33,1.243801000000000000e+06,2.269475345571055641e+03
3.532168566665559585e+33,1.243901000000000000e+06,2.259303021692229777e+03
3.432084752774231792e+33,1.243601000000000000e+06,2.249040144032883290e+03
3.330896253168607699e+33,1.242901000000000000e+06,2.238628821057605819e+03
3.229307085526691180e+33,1.241701000000000000e+06,2.228155966856538271e+03
3.127844464180695622e+33,1.240201000000000000e+06,2.217683609347367110e+03
3.026785709309553355e+33,1.238201000000000000e+06,2.207297197503384268e+03
2.926118928168368317e+33,1.235701000000000000e+06,2.197141375162821532e+03
2.825521537093227217e+33,1.232601000000000000e+06,2.187216081849869170e+03
2.724380609647583568e+33,1.228901000000000000e+06,2.177767562070986060e+03
2.621878052510248596e+33,1.224501000000000000e+06,2.168715298672159406e+03
2.517143954671175720e+33,1.219301000000000000e+06,2.160105858160908156e+03
2.409488038826501722e+33,1.213101000000000000e+06,2.151836948429209770e+03
2.298627337894704520e+33,1.206001000000000000e+06,2.143823090013082492e+03
2.184843820735542047e+33,1.198001000000000000e+06,2.135823846776878327e+03
2.068983852356013050e+33,1.189201000000000000e+06,2.127677286401393303e+03
1.952284341273869200e+33,1.179801000000000000e+06,2.119194210765585467e+03
1.836177202985645353e+33,1.169901000000000000e+06,2.110032061874492683e+03
1.722017736418495667e+33,1.159801000000000000e+06,2.099998739674946592e+03
1.610986149108302290e+33,1.149801000000000000e+06,2.088755576239516813e+03
1.504012913810250660e+33,1.139901000000000000e+06,2.076315563952862703e+03
1.401780051647264876e+33,1.130501000000000000e+06,2.062452096666098441e+03
1.304756379909990964e+33,1.121601000000000000e+06,2.046997916083939799e+03
1.213222742415940050e+33,1.113401000000000000e+06,2.029944165873759403e+03
1.127302953829832577e+33,1.106101000000000000e+06,2.011155848765016572e+03
1.046992263480864164e+33,1.099701000000000000e+06,1.990418175168337712e+03
9.721779314099552377e+32,1.094401000000000000e+06,1.967747685103259073e+03
9.026581682029012419e+32,1.090301000000000000e+06,1.943076654734509020e+03
8.381646089846504865e+32,1.087401000000000000e+06,1.916187698754197982e+03
7.783864426384770637e+32,1.085901000000000000e+06,1.887166822821058304e+03
7.230005163445002186e+32,1.085801000000000000e+06,1.855475971857803643e+03
6.716993097333837884e+32,1.087401000000000000e+06,1.821146226092574807e+03
6.242174217468079424e+32,1.090801000000000000e+06,1.783989578620416523e+03
5.803527206202234020e+32,1.096101000000000000e+06,1.743393161971462405e+03
5.399579564031114455e+32,1.103601000000000000e+06,1.699236611993594352e+03
5.029336241865183976e+32,1.113501000000000000e+06,1.651379088337077519e+03
4.692055632475902547e+32,1.126001000000000000e+06,1.599599110374455904e+03
4.386925031815772832e+32,1.141301000000000000e+06,1.543694434385831300e+03
4.112915434542565221e+32,1.159301000000000000e+06,1.483606109562675101e+03
3.868675810296076885e+32,1.180201000000000000e+06,1.419063943788722327e+03
3.652478396905184378e+32,1.203701000000000000e+06,1.350011914364740733e+03
3.462275112871306539e+32,1.229701000000000000e+06,1.276898650578858451e+03
3.295717640092254979e+32,1.257901000000000000e+06,1.201107924009121916e+03
3.150263485523138437e+32,1.288101000000000000e+06,1.125243916552157771e+03
3.023236605824297391e+32,1.319801000000000000e+06,1.051700859194224677e+03
2.911943061414051660e+32,1.352801000000000000e+06,9.822198543277639828e+02
2.813780371395893874e+32,1.387001000000000000e+06,9.174777507940484611e+02
2.726357188294092496e+32,1.422401000000000000e+06,8.574992577606575423e+02
2.647581231929773127e+32,1.458901000000000000e+06,8.020798257663172990e+02
2.575755422768348975e+32,1.496801000000000000e+06,7.506139407670449373e+02
2.509582778527669151e+32,1.536301000000000000e+06,7.025862449502013760e+02
2.448138665416224066e+32,1.577501000000000000e+06,6.577589350447084371e+02
