mass,radius,fmode
4.499741131966235102e+33,1.166501000000000000e+06,2.477607227808642619e+03
4.499063012016748278e+33,1.178001000000000000e+06,2.454716159581318152e+03
4.494997318513838484e+33,1.189001000000000000e+06,2.432799157347107212e+03
4.487085978850926994e+33,1.199501000000000000e+06,2.412182564578614802e+03
4.473976589596352195e+33,1.209201000000000000e+06,2.393128574714023671e+03
4.453177416801236697e+33,1.218001000000000000e+06,2.375822416840504047e+03
4.421223482205278589e+33,1.226001000000000000e+06,2.360129612815610017e+03
4.375179759433601584e+33,1.233201000000000000e+06,2.345694424183637238e+03
4.314963149590495617e+33,1.239601000000000000e+06,2.332104942935017334e+03
4.243348909969624802e+33,1.245301000000000000e+06,2.319001815121919208e+03
4.163528140051908951e+33,1.250301000000000000e+06,2.306185588739474497e+03
4.077544574612854381e+33,1.254701000000000000e+06,2.293626728796197312e+03
3.986123771570260799e+33,1.258201000000000000e+06,2.281362777647759685e+03
3.888842764231985042e+33,1.261001000000000000e+06,2.269497187265132197e+03
3.784565983716096940e+33,1.262801000000000000e+06,2.257993372782948427e+03
3.672293638484714413e+33,1.263601000000000000e+06,2.246719031164280295e+03
3.552086345057685265e+33,1.263501000000000000e+06,2.235545871231329784e+03
3.425050993194621922e+33,1.262401000000000000e+06,2.224168334241163848e+03
3.292509425541763326e+33,1.260401000000000000e+06,2.212427988085230027e+03
3.155322573861901837e+33,1.257601000000000000e+06,2.200175566258912113e+03
3.013806295874687825e+33,1.254001000000000000e+06,2.187123213607004800e+03
2.868309953283315941e+33,1.249801000000000000e+06,2.172904897875659117e+03
2.720182270495156964e+33,1.245001000000000000e+06,2.157084953319792021e+03
2.572138842246385137e+33,1.240001000000000000e+06,2.139295916976196622e+03
2.427473934309874223e+33,1.235101000000000000e+06,2.119348783463102791e+03
2.289026838981215922e+33,1.230701000000000000e+06,2.097173350421072882e+03
2.158761715352326538e+33,1.226901000000000000e+06,2.073168066416165857e+03
2.037808650767269436e+33,1.223901000000000000e+06,2.047619330512151237e+03
1.926609852732236662e+33,1.221601000000000000e+06,2.021119494683319317e+03
1.824937568764768999e+33,1.220001000000000000e+06,1.994243759206037794e+03
1.731915557104862547e+33,1.218901000000000000e+06,1.967370534201178316e+03
1.646220096787275580e+33,1.218101000000000000e+06,1.940824533558713256e+03
1.566628896693390443e+33,1.217601000000000000e+06,1.914771812296426333e+03
1.492372865626411781e+33,1.217201000000000000e+06,1.889579905763652960e+03
1.422868795053661891e+33,1.216701000000000000e+06,1.865321562406372777e+03
1.357012672611185996e+33,1.216001000000000000e+06,1.842240873104453385e+03
1.292600146740790348e+33,1.214701000000000000e+06,1.820240220662698448e+03
1.226211108935029711e+33,1.212501000000000000e+06,1.798425010261614261e+03
1.154468319063220094e+33,1.209201000000000000e+06,1.775736919951257505e+03
1.076879298599580784e+33,1.205201000000000000e+06,1.750726974625662024e+03
9.971632881883693744e+32,1.201401000000000000e+06,1.722689836203683171e+03
9.202877669986168143e+32,1.198801000000000000e+06,1.691905343295589319e+03
8.494547535923554446e+32,1.198101000000000000e+06,1.658897536996635154e+03
7.858604404826823748e+32,1.199401000000000000e+06,1.624329282213314400e+03
7.295226627026694197e+32,1.202701000000000000e+06,1.588751860472273393e+03
6.798284105826554204e+32,1.207901000000000000e+06,1.552912515692958323e+03
6.357605122360231629e+32,1.214701000000000000e+06,1.516974130128153547e+03
5.960383634192814207e+32,1.223001000000000000e+06,1.480857495068522894e+03
5.593813628628556729e+32,1.232701000000000000e+06,1.444027812816916367e+03
5.249054520959677049e+32,1.244301000000000000e+06,1.405576140639721416e+03
