mass,radius,fmode
4.363193322033858341e+33,1.049301000000000000e+06,2.737645101719770082e+03
4.361422768274897126e+33,1.058401000000000000e+06,2.719232047244038313e+03
4.353254454552333285e+33,1.067201000000000000e+06,2.702009667997688666e+03
4.338375284341135837e+33,1.075601000000000000e+06,2.685980178024804900e+03
4.316418946683238002e+33,1.083601000000000000e+06,2.671108662944200660e+03
4.286953814366360091e+33,1.091201000000000000e+06,2.657412618138400831e+03
4.249514115637221929e+33,1.098201000000000000e+06,2.644786515084408165e+03
4.203632848724277863e+33,1.104701000000000000e+06,2.633189257033721788e+03
4.148889890530503671e+33,1.110601000000000000e+06,2.622502905760450631e+03
4.085011078732547963e+33,1.115901000000000000e+06,2.612562586703476882e+03
4.011921264575133421e+33,1.120501000000000000e+06,2.603138799227451273e+03
3.929830122197258590e+33,1.124501000000000000e+06,2.594019412910472511e+03
3.839229237031729016e+33,1.127901000000000000e+06,2.584901409684246119e+03
3.740840295402199282e+33,1.130701000000000000e+06,2.575454677522071961e+03
3.635607051195385040e+33,1.133001000000000000e+06,2.565394283632288989e+03
3.524581220088799490e+33,1.134801000000000000e+06,2.554440382435900119e+03
3.408885313727775340e+33,1.136201000000000000e+06,2.542284471017898795e+03
3.289669150100099865e+33,1.137201000000000000e+06,2.528776050326089717e+03
3.168052836432729726e+33,1.138001000000000000e+06,2.513601390748058293e+03
3.045110462133676088e+33,1.138501000000000000e+06,2.496777960722688931e+03
2.921840262144471587e+33,1.138901000000000000e+06,2.477987807590332523e+03
2.799142160195777070e+33,1.139201000000000000e+06,2.457457927487206689e+03
2.677806026843906678e+33,1.139401000000000000e+06,2.435019593695986714e+03
2.558512063331712431e+33,1.139701000000000000e+06,2.410584092466889615e+03
2.441834813627297533e+33,1.140101000000000000e+06,2.384474291195493606e+03
2.328257286177681872e+33,1.140601000000000000e+06,2.356214015401270899e+03
2.218193248628641287e+33,1.141201000000000000e+06,2.326408699171566241e+03
2.112005470284706946e+33,1.142201000000000000e+06,2.294991453255380293e+03
2.010015218060656253e+33,1.143401000000000000e+06,2.262049858372030485e+03
1.912514466965761099e+33,1.144901000000000000e+06,2.227790286812312843e+03
1.819753666252357142e+33,1.146801000000000000e+06,2.192469029280352515e+03
1.731928638529909972e+33,1.149201000000000000e+06,2.156173236974004340e+03
1.649167943078329273e+33,1.151901000000000000e+06,2.119393639348766555e+03
1.571504959772315185e+33,1.155101000000000000e+06,2.082250599855278324e+03
1.498863503059735499e+33,1.158701000000000000e+06,2.045178821829693788e+03
1.431054079338885250e+33,1.162601000000000000e+06,2.008416590473103042e+03
1.367763230287406858e+33,1.166701000000000000e+06,1.972238899421638052e+03
1.308567659831832175e+33,1.171101000000000000e+06,1.936868583878316485e+03
1.252949135825395108e+33,1.175601000000000000e+06,1.902453529022295925e+03
1.200318689776661775e+33,1.180101000000000000e+06,1.868824261759779802e+03
1.150038896857951436e+33,1.184601000000000000e+06,1.836334392462922324e+03
1.101470106671811878e+33,1.189001000000000000e+06,1.804549255524145110e+03
1.054004861720498175e+33,1.193301000000000000e+06,1.773344606220056221e+03
1.007121118142681471e+33,1.197501000000000000e+06,1.742473330543635029e+03
9.604262488875237458e+32,1.201601000000000000e+06,1.711595757053174793e+03
9.137131717097442528e+32,1.205801000000000000e+06,1.680516080482823327e+03
8.669977645744238474e+32,1.210201000000000000e+06,1.648788725283358190e+03
8.205346228622883017e+32,1.215001000000000000e+06,1.616149636416130988e+03
7.747796959539846524e+32,1.220501000000000000e+06,1.582551579329395736e+03
7.303398048052985202e+32,1.226901000000000000e+06,1.547793637362391792e+03
6.878524123239639872e+32,1.234501000000000000e+06,1.512062274438549139e+03
6.478998562476853545e+32,1.243501000000000000e+06,1.475482630196287801e+03
6.109256477626310834e+32,1.254001000000000000e+06,1.438482309847791157e+03
5.771988309728892595e+32,1.265901000000000000e+06,1.401284734539307237e+03
5.467949213188139203e+32,1.279201000000000000e+06,1.364365065669845990e+03
