mass,radius,fmode
4.030582998739100439e+33,1.109901000000000000e+06,2.605988417727394790e+03
4.026456968250336999e+33,1.121601000000000000e+06,2.577664279721917865e+03
4.017433416293836421e+33,1.133101000000000000e+06,2.549635765879978862e+03
4.003874568915397260e+33,1.144501000000000000e+06,2.522004155875044489e+03
3.986133038495055224e+33,1.155701000000000000e+06,2.494802155685207708e+03
3.964524963620713030e+33,1.166601000000000000e+06,2.468092221867821081e+03
3.939291558524708994e+33,1.177201000000000000e+06,2.441933127349457209e+03
3.910579048130681832e+33,1.187401000000000000e+06,2.416461620945161940e+03
3.878402788457342252e+33,1.197201000000000000e+06,2.391725129632771313e+03
3.842653190423236823e+33,1.206501000000000000e+06,2.367862444889269227e+03
3.803089530701077395e+33,1.215201000000000000e+06,2.344867831057945295e+03
3.759337221642702870e+33,1.223301000000000000e+06,2.322912751199933609e+03
3.710888362697571681e+33,1.230701000000000000e+06,2.301967597694763299e+03
3.657162352498232532e+33,1.237201000000000000e+06,2.282034283821847112e+03
3.597508273461938017e+33,1.242901000000000000e+06,2.263182310632650115e+03
3.531269313503190520e+33,1.247701000000000000e+06,2.245386241101774431e+03
3.457832931294238848e+33,1.251401000000000000e+06,2.228638486636232301e+03
3.376691363624485407e+33,1.253901000000000000e+06,2.212804805596239021e+03
3.287522651143654784e+33,1.255301000000000000e+06,2.197952603587441445e+03
3.190243728961685546e+33,1.255501000000000000e+06,2.183923715117876327e+03
3.085061965655612394e+33,1.254401000000000000e+06,2.170578357088751545e+03
2.972506630024578664e+33,1.252001000000000000e+06,2.157804999717778628e+03
2.853435624661330440e+33,1.248401000000000000e+06,2.145439426493493556e+03
2.728977219024656187e+33,1.243601000000000000e+06,2.133292002073813364e+03
2.600483644392269567e+33,1.237701000000000000e+06,2.121236392886964950e+03
2.469432365982241893e+33,1.230901000000000000e+06,2.109043078009866349e+03
2.337345446334719651e+33,1.223301000000000000e+06,2.096427627752298577e+03
2.205692780869015244e+33,1.215001000000000000e+06,2.083531799037318706e+03
2.075831348459949913e+33,1.206301000000000000e+06,2.070035897483521239e+03
1.948943434257941443e+33,1.197301000000000000e+06,2.055900009847170168e+03
1.826013554584674947e+33,1.188001000000000000e+06,2.041073461329288875e+03
1.707806614430909735e+33,1.178801000000000000e+06,2.025473130816517141e+03
1.594865049342354409e+33,1.169701000000000000e+06,2.009267070041902571e+03
1.487526101950654383e+33,1.160701000000000000e+06,1.992237330619829663e+03
1.385926044110622362e+33,1.152101000000000000e+06,1.974649868220787994e+03
1.290040090225594565e+33,1.143801000000000000e+06,1.956444185385899800e+03
1.199704643957792606e+33,1.135901000000000000e+06,1.937548020587749988e+03
1.114654885012289034e+33,1.128501000000000000e+06,1.918156380882657459e+03
1.034566404348271529e+33,1.121601000000000000e+06,1.898116636680348392e+03
9.590914850773680994e+32,1.115201000000000000e+06,1.877481607155439860e+03
8.879116678707941239e+32,1.109501000000000000e+06,1.855895952238621476e+03
8.207605666844562968e+32,1.104601000000000000e+06,1.833317610875122227e+03
7.574469235472515131e+32,1.100501000000000000e+06,1.809460225446581944e+03
6.978627239226589070e+32,1.097601000000000000e+06,1.783970694790978087e+03
6.419643206536896736e+32,1.096001000000000000e+06,1.756430354920801619e+03
5.897459023817513011e+32,1.096101000000000000e+06,1.726323139423086786e+03
5.412107046726079320e+32,1.098201000000000000e+06,1.692938639651289350e+03
4.963393831140584492e+32,1.102601000000000000e+06,1.655593395343546490e+03
4.550741463589015075e+32,1.109801000000000000e+06,1.612954534152912174e+03
4.173112950332121328e+32,1.120201000000000000e+06,1.563254344535407881e+03
