mass,radius,fmode
4.213960214327268942e+33,1.138001000000000000e+06,2.542485262534253252e+03
4.207376194662298603e+33,1.148601000000000000e+06,2.518832148657702419e+03
4.193523252390619050e+33,1.159001000000000000e+06,2.495662590219000322e+03
4.173293154018550213e+33,1.169101000000000000e+06,2.473004104120770990e+03
4.147524203321204225e+33,1.178901000000000000e+06,2.450900421265634122e+03
4.116844252773895463e+33,1.188301000000000000e+06,2.429477576255226722e+03
4.081566644527103517e+33,1.197201000000000000e+06,2.408836629240194725e+03
4.041667464778084903e+33,1.205501000000000000e+06,2.389103142954145369e+03
3.996734238602564389e+33,1.213101000000000000e+06,2.370389043877726181e+03
3.945964180886518639e+33,1.219901000000000000e+06,2.352790234598939605e+03
3.888220449163212414e+33,1.225801000000000000e+06,2.336292118269766888e+03
3.822174122223679023e+33,1.230801000000000000e+06,2.320960976242659399e+03
3.746629189706421669e+33,1.234701000000000000e+06,2.306681995657359948e+03
3.660872156393643146e+33,1.237501000000000000e+06,2.293286762263142464e+03
3.564953799679631843e+33,1.239101000000000000e+06,2.280623706767137264e+03
3.459750906695265520e+33,1.239601000000000000e+06,2.268507808030383785e+03
3.346691717612379568e+33,1.239101000000000000e+06,2.256727616214202953e+03
3.227418287255657228e+33,1.237601000000000000e+06,2.245071604335797019e+03
3.103469392538693857e+33,1.235201000000000000e+06,2.233394888294529665e+03
2.976112528189812597e+33,1.231901000000000000e+06,2.221618951771892625e+03
2.846302331128440912e+33,1.227901000000000000e+06,2.209778677048095687e+03
2.714719884279538765e+33,1.223001000000000000e+06,2.197567925294405541e+03
2.581881364379654496e+33,1.217401000000000000e+06,2.185067652119714694e+03
2.448263859379365921e+33,1.211201000000000000e+06,2.172059585402732409e+03
2.314408344751996285e+33,1.204201000000000000e+06,2.158399900343049467e+03
2.180982193452809602e+33,1.196801000000000000e+06,2.143969314253907669e+03
2.048777973999507697e+33,1.188901000000000000e+06,2.128389030045253548e+03
1.918669740300822173e+33,1.180801000000000000e+06,2.111473445780275142e+03
1.791590358060134240e+33,1.172601000000000000e+06,2.093002138788019238e+03
1.668514003473627798e+33,1.164501000000000000e+06,2.072684724095256570e+03
1.550443135980097430e+33,1.156901000000000000e+06,2.050032164419177207e+03
1.438366446721184741e+33,1.149901000000000000e+06,2.025376934920670919e+03
1.333201133801430037e+33,1.143901000000000000e+06,1.998299550008631286e+03
1.235677584915195270e+33,1.139101000000000000e+06,1.968920961025178485e+03
1.146268390935481607e+33,1.135601000000000000e+06,1.937524456550154582e+03
1.065153603622983429e+33,1.133601000000000000e+06,1.904590920786672996e+03
9.922212056438198527e+32,1.133001000000000000e+06,1.870476884164417015e+03
9.270694269016064689e+32,1.133901000000000000e+06,1.835785780919129365e+03
8.690428870904560120e+32,1.136001000000000000e+06,1.801158207041146625e+03
8.172382419041841164e+32,1.139101000000000000e+06,1.767009122129074512e+03
7.705484878763454045e+32,1.143101000000000000e+06,1.733479769316707689e+03
7.277532166492518325e+32,1.147701000000000000e+06,1.700558718122240634e+03
6.876808922456679591e+32,1.152901000000000000e+06,1.667895555988840897e+03
6.494129566179628812e+32,1.158701000000000000e+06,1.635000302110658140e+03
6.124360648604750864e+32,1.165301000000000000e+06,1.601276343057772920e+03
5.766525325343617606e+32,1.173001000000000000e+06,1.566504770504347562e+03
5.422466235819466276e+32,1.181901000000000000e+06,1.530073669887768801e+03
5.094951242022345510e+32,1.192201000000000000e+06,1.491939903749173254e+03
4.786255273382258745e+32,1.204301000000000000e+06,1.451767647496781365e+03
