mass,radius,fmode
4.690117701526395586e+33,1.118801000000000000e+06,2.562463454420142170e+03
4.686733794208319098e+33,1.126601000000000000e+06,2.549164903516026698e+03
4.666217873677582115e+33,1.134001000000000000e+06,2.538275798888753343e+03
4.630685487525862048e+33,1.141101000000000000e+06,2.529189990947933893e+03
4.583211686186375791e+33,1.147701000000000000e+06,2.521289132022197919e+03
4.526000406972349119e+33,1.153801000000000000e+06,2.514058175140887215e+03
4.460277606047521892e+33,1.159501000000000000e+06,2.507211911870431322e+03
4.386812694519420877e+33,1.164801000000000000e+06,2.500446229104151826e+03
4.306216271273569637e+33,1.169501000000000000e+06,2.493602006647208327e+03
4.219114965070189397e+33,1.173901000000000000e+06,2.486471547287455905e+03
4.126165155262553649e+33,1.177801000000000000e+06,2.478944000234256237e+03
4.028059243140920863e+33,1.181201000000000000e+06,2.470854821801534854e+03
3.925474997804326233e+33,1.184201000000000000e+06,2.462179078085191577e+03
3.819008578449872149e+33,1.186801000000000000e+06,2.452906095168680622e+03
3.709036530745651438e+33,1.188801000000000000e+06,2.443006882617942665e+03
3.595632625124342393e+33,1.190401000000000000e+06,2.432537548626119587e+03
3.478489376398812439e+33,1.191401000000000000e+06,2.421604472546930083e+03
3.357017025903239681e+33,1.191701000000000000e+06,2.410044174885849316e+03
3.230586191476354748e+33,1.191401000000000000e+06,2.397749240273768919e+03
3.098943600762099507e+33,1.190501000000000000e+06,2.384369288984089053e+03
2.962550110268938993e+33,1.189001000000000000e+06,2.369613629683837644e+03
2.822692715779368657e+33,1.187201000000000000e+06,2.352742949573198530e+03
2.681328294337651999e+33,1.185201000000000000e+06,2.333639548868477959e+03
2.540743306628713209e+33,1.183401000000000000e+06,2.311625387730015973e+03
2.403195646969358008e+33,1.181901000000000000e+06,2.286624232871341519e+03
2.270695477625678956e+33,1.180901000000000000e+06,2.258317482345405551e+03
2.144871911425170170e+33,1.180701000000000000e+06,2.227175300765251450e+03
2.026953868038439430e+33,1.181401000000000000e+06,2.193299531217186541e+03
1.917774958604234208e+33,1.183001000000000000e+06,2.157349507557149991e+03
1.817750646733990426e+33,1.185501000000000000e+06,2.119916109892069471e+03
1.726880108219100603e+33,1.188901000000000000e+06,2.081774309465286024e+03
1.644705333440458666e+33,1.192901000000000000e+06,2.043659063942026705e+03
1.570297331146958409e+33,1.197401000000000000e+06,2.006108328291886437e+03
1.502297294179737693e+33,1.202201000000000000e+06,1.969514839907177929e+03
1.439090331063101198e+33,1.207201000000000000e+06,1.933827765499524048e+03
1.379096395067033873e+33,1.212101000000000000e+06,1.898931731977437721e+03
1.321097537823172395e+33,1.216901000000000000e+06,1.864579360861436498e+03
1.264376057556017968e+33,1.221701000000000000e+06,1.830309034805392912e+03
1.208614465787192143e+33,1.226501000000000000e+06,1.796081083618592174e+03
1.153610443867614338e+33,1.231301000000000000e+06,1.761748946247168305e+03
1.098998388217176849e+33,1.236001000000000000e+06,1.726998074270283496e+03
1.044158205689138787e+33,1.241001000000000000e+06,1.691334782590430905e+03
9.883864874603847550e+32,1.246301000000000000e+06,1.653888478696189168e+03
9.314114482864239728e+32,1.252501000000000000e+06,1.613626445024353643e+03
8.740334448340614808e+32,1.260301000000000000e+06,1.569885747173858590e+03
8.182542529862416202e+32,1.270301000000000000e+06,1.522716085507217713e+03
7.665006264833967271e+32,1.283001000000000000e+06,1.473307815435912516e+03
7.206111375560803306e+32,1.298601000000000000e+06,1.423159496761857781e+03
6.814673292928265573e+32,1.316801000000000000e+06,1.374088357615510631e+03
6.491606208820861493e+32,1.336801000000000000e+06,1.327593455409670241e+03
6.233014508093924571e+32,1.357801000000000000e+06,1.284838485243698187e+03
6.032068152243614381e+32,1.378901000000000000e+06,1.246594610038449673e+03
5.880173771382950988e+32,1.399301000000000000e+06,1.213299492012681185e+03
