mass,radius,fmode
4.423054361897294392e+33,1.195701000000000000e+06,2.419067261320940361e+03
4.416132972758012618e+33,1.205201000000000000e+06,2.399723895768967850e+03
4.397289727659943149e+33,1.214301000000000000e+06,2.381483110145951741e+03
4.366360847478790674e+33,1.222701000000000000e+06,2.364337444106395196e+03
4.323658060355171670e+33,1.230401000000000000e+06,2.348192956932072320e+03
4.269852269862797015e+33,1.237401000000000000e+06,2.332879585610961385e+03
4.205752000009172418e+33,1.243601000000000000e+06,2.318279758394126929e+03
4.132170508967015928e+33,1.249101000000000000e+06,2.304232002092888251e+03
4.049830552509603172e+33,1.253801000000000000e+06,2.290597386057319000e+03
3.959353982658066549e+33,1.257601000000000000e+06,2.277289708970200991e+03
3.861319430768408657e+33,1.260701000000000000e+06,2.264125678430840253e+03
3.756304385602398231e+33,1.262901000000000000e+06,2.251037466300112555e+03
3.645011606419569438e+33,1.264401000000000000e+06,2.237820499033268788e+03
3.528295990290817645e+33,1.265101000000000000e+06,2.224388588764702490e+03
3.407180638971322954e+33,1.265201000000000000e+06,2.210594871941235397e+03
3.282801323353922087e+33,1.264601000000000000e+06,2.196292966078462541e+03
3.156323700471912169e+33,1.263401000000000000e+06,2.181499839230526959e+03
3.028832862332493986e+33,1.261601000000000000e+06,2.166078095801086420e+03
2.901280208701513023e+33,1.259501000000000000e+06,2.150088029869944876e+03
2.774429390572993594e+33,1.256801000000000000e+06,2.133441425064606392e+03
2.648838846836222368e+33,1.253801000000000000e+06,2.116324194905398599e+03
2.524895323618670887e+33,1.250401000000000000e+06,2.098673291311873982e+03
2.402836116456892436e+33,1.246701000000000000e+06,2.080526601242113884e+03
2.282821062704979646e+33,1.242601000000000000e+06,2.061778264675949686e+03
2.164998524301420480e+33,1.238201000000000000e+06,2.042534340558404665e+03
2.049572024011861318e+33,1.233501000000000000e+06,2.022728076109401172e+03
1.936840781975587886e+33,1.228601000000000000e+06,2.002351249878880935e+03
1.827201906776282148e+33,1.223601000000000000e+06,1.981279899596732093e+03
1.721101920136427758e+33,1.218601000000000000e+06,1.959515933506439978e+03
1.618961462910641108e+33,1.213601000000000000e+06,1.937063136293806110e+03
1.521090387258329526e+33,1.208801000000000000e+06,1.913886857679907052e+03
1.427630809377892979e+33,1.204201000000000000e+06,1.890112878498384816e+03
1.338550369035993188e+33,1.199901000000000000e+06,1.865689108138115444e+03
1.253669703974012509e+33,1.196001000000000000e+06,1.840522864950876510e+03
1.172746358713271887e+33,1.192401000000000000e+06,1.814601680737657716e+03
1.095591322504073379e+33,1.189401000000000000e+06,1.787812500782609732e+03
1.022162732635529672e+33,1.187001000000000000e+06,1.759838433743778751e+03
9.526323757764965606e+32,1.185401000000000000e+06,1.730827937577814964e+03
8.873272044528441293e+32,1.184901000000000000e+06,1.700393990065131220e+03
8.266258907002120125e+32,1.185601000000000000e+06,1.669024755614674632e+03
7.708254103592966139e+32,1.187701000000000000e+06,1.636585425651857349e+03
7.200466946922751076e+32,1.191301000000000000e+06,1.603674524652244145e+03
6.741988065861722271e+32,1.196201000000000000e+06,1.570419778750116848e+03
6.329832021354231357e+32,1.202501000000000000e+06,1.537238892038429412e+03
5.959212507057102543e+32,1.209801000000000000e+06,1.504397256909759790e+03
5.623866437244281753e+32,1.218201000000000000e+06,1.471892173896473878e+03
5.316496159278147391e+32,1.227301000000000000e+06,1.439644256214810184e+03
