mass,radius,fmode
4.087041572989194601e+33,1.097401000000000000e+06,2.702167466286237413e+03
4.071078505855750083e+33,1.105101000000000000e+06,2.685503616134364165e+03
4.035089716814505977e+33,1.112701000000000000e+06,2.670159194153666704e+03
3.981786278121524766e+33,1.119901000000000000e+06,2.655598315089693187e+03
3.914149552692016777e+33,1.126801000000000000e+06,2.641230446559486154e+03
3.834866475022216565e+33,1.133301000000000000e+06,2.626136850683145894e+03
3.746258257541719355e+33,1.139701000000000000e+06,2.609779549554392361e+03
3.650353856862855018e+33,1.146001000000000000e+06,2.591563245020467548e+03
3.548991483730643549e+33,1.152301000000000000e+06,2.571000543408921658e+03
3.443843739581719791e+33,1.158701000000000000e+06,2.547583606940686877e+03
3.336491698977885359e+33,1.165401000000000000e+06,2.521154039022479083e+03
3.228410100893867889e+33,1.172301000000000000e+06,2.491530020770250758e+03
3.120990885328885609e+33,1.179501000000000000e+06,2.458743391852753120e+03
3.015487004117429668e+33,1.187201000000000000e+06,2.423082915662716459e+03
2.912930896126022872e+33,1.195201000000000000e+06,2.384741544481403253e+03
2.814032387416647601e+33,1.203601000000000000e+06,2.344484909962121492e+03
2.719034360869402512e+33,1.212301000000000000e+06,2.302474631466604023e+03
2.627574982437617106e+33,1.221301000000000000e+06,2.259155793273524978e+03
2.538656836403561952e+33,1.230401000000000000e+06,2.214835002675037686e+03
2.450879549081069229e+33,1.239901000000000000e+06,2.169021738038278727e+03
2.363046147630181957e+33,1.249801000000000000e+06,2.121277417638692441e+03
2.274965482279161281e+33,1.260401000000000000e+06,2.070926855815780982e+03
2.187824278109695393e+33,1.272201000000000000e+06,2.017902602374110074e+03
2.103899520851482696e+33,1.285201000000000000e+06,1.962656035815741006e+03
2.025760605471074961e+33,1.299801000000000000e+06,1.906185534663605495e+03
1.955559485559597112e+33,1.315901000000000000e+06,1.849769331330939622e+03
1.894723416727465007e+33,1.333401000000000000e+06,1.794728494573323815e+03
1.843927096468214008e+33,1.351901000000000000e+06,1.742308008955658124e+03
1.803191074782597074e+33,1.371201000000000000e+06,1.693379263029116601e+03
1.771984232468206053e+33,1.390701000000000000e+06,1.648655362578555923e+03
1.749359192647902300e+33,1.410101000000000000e+06,1.608422471948450948e+03
1.734088335047786629e+33,1.428901000000000000e+06,1.572746591362989875e+03
1.724803471939066099e+33,1.446801000000000000e+06,1.541409850307975375e+03
1.720111964446530551e+33,1.463701000000000000e+06,1.514084050574504772e+03
1.718669072035850473e+33,1.479301000000000000e+06,1.490307619665449693e+03
1.719198396669110222e+33,1.493501000000000000e+06,1.469639791503928336e+03
1.720450191096441494e+33,1.506401000000000000e+06,1.451603046600786001e+03
1.721130698613273117e+33,1.518001000000000000e+06,1.435726018571564964e+03
1.719774913437027860e+33,1.528101000000000000e+06,1.421503959237280242e+03
1.714560532224587327e+33,1.536801000000000000e+06,1.408447290141499707e+03
1.703059809746187989e+33,1.544001000000000000e+06,1.396098508392508165e+03
1.682093383524365893e+33,1.549301000000000000e+06,1.383912733843012120e+03
1.648033490073713446e+33,1.552101000000000000e+06,1.371550956162517195e+03
1.598096329229692455e+33,1.552101000000000000e+06,1.358748862770147525e+03
1.532215612856862342e+33,1.549001000000000000e+06,1.345396802404396112e+03
1.453873289753855009e+33,1.543201000000000000e+06,1.331531910594648707e+03
1.368749939489300650e+33,1.535701000000000000e+06,1.317222500381491045e+03
1.282394471027822450e+33,1.527401000000000000e+06,1.302627744634381770e+03
1.198825267188410951e+33,1.519201000000000000e+06,1.287890978878881469e+03
1.120313915050623224e+33,1.511501000000000000e+06,1.273270737109097581e+03
