mass,radius,fmode
5.269588883108977466e+33,1.183501000000000000e+06,2.370071489270472284e+03
5.263998952232230833e+33,1.191801000000000000e+06,2.360045435551221544e+03
5.249387267532022806e+33,1.199401000000000000e+06,2.351725929592044395e+03
5.224948942519879605e+33,1.206301000000000000e+06,2.345172582885776592e+03
5.189935737335726060e+33,1.212501000000000000e+06,2.340386600031828948e+03
5.143699746103244263e+33,1.217901000000000000e+06,2.337340751959791305e+03
5.085755204483737234e+33,1.222301000000000000e+06,2.335958807079144663e+03
5.015818445622912873e+33,1.225801000000000000e+06,2.336137226369182372e+03
4.933817918634718801e+33,1.228401000000000000e+06,2.337726884153043102e+03
4.839877075444398847e+33,1.229901000000000000e+06,2.340551922672313594e+03
4.734318157907764773e+33,1.230401000000000000e+06,2.344431461523704456e+03
4.617618500416092824e+33,1.229901000000000000e+06,2.349162569517142856e+03
4.490401956880815550e+33,1.228301000000000000e+06,2.354513183181245495e+03
4.353426117924268295e+33,1.225701000000000000e+06,2.360265735894600766e+03
4.207592727076355252e+33,1.222201000000000000e+06,2.366242652021231152e+03
4.053918148696315413e+33,1.217701000000000000e+06,2.372136501398873861e+03
3.893540669468795799e+33,1.212301000000000000e+06,2.377797355409248212e+03
3.727688815927257293e+33,1.206101000000000000e+06,2.382936954135560427e+03
3.557684581635211607e+33,1.199101000000000000e+06,2.387339548221533278e+03
3.384895571379607918e+33,1.191501000000000000e+06,2.390774325035110451e+03
3.210707212647806254e+33,1.183201000000000000e+06,2.392978623271240849e+03
3.036504275118180482e+33,1.174601000000000000e+06,2.393723539457720562e+03
2.863622685018182535e+33,1.165501000000000000e+06,2.392861376773526445e+03
2.693327901543766333e+33,1.156301000000000000e+06,2.390155747767239973e+03
2.526781659142193397e+33,1.147001000000000000e+06,2.385225635338192660e+03
2.365028308014997070e+33,1.137701000000000000e+06,2.378238888226263043e+03
2.208981062809410374e+33,1.128701000000000000e+06,2.368708212663400900e+03
2.059405536236169607e+33,1.120001000000000000e+06,2.356589667181906862e+03
1.916919527820573769e+33,1.111801000000000000e+06,2.341663260951015218e+03
1.781990919268583212e+33,1.104201000000000000e+06,2.323717397372636697e+03
1.654925527681524287e+33,1.097301000000000000e+06,2.302660867218482508e+03
1.535873506566566388e+33,1.091301000000000000e+06,2.278408887971019794e+03
1.424824477280586949e+33,1.086301000000000000e+06,2.250741538834000949e+03
1.321614788796625813e+33,1.082401000000000000e+06,2.219862772052506443e+03
1.225926391883867631e+33,1.079601000000000000e+06,2.185161033009957464e+03
1.137301935883446438e+33,1.078001000000000000e+06,2.146810449980157500e+03
1.055173353831397066e+33,1.077801000000000000e+06,2.104779351000085626e+03
9.789033601514477707e+32,1.078901000000000000e+06,2.057995361313403464e+03
9.078482253017215974e+32,1.081501000000000000e+06,2.007071071211434628e+03
8.414413754798123343e+32,1.086001000000000000e+06,1.951068560025791385e+03
7.792884212841552695e+32,1.092501000000000000e+06,1.889449012724769091e+03
7.212397059496371250e+32,1.101701000000000000e+06,1.821888945244162187e+03
6.674122569281063499e+32,1.114001000000000000e+06,1.748456761660176880e+03
6.181336299678150058e+32,1.130001000000000000e+06,1.670063383532934267e+03
5.738253868186945710e+32,1.150401000000000000e+06,1.587810409929349362e+03
5.348732668133786414e+32,1.175401000000000000e+06,1.503927530797773670e+03
5.015263685775426600e+32,1.205101000000000000e+06,1.420606290949482172e+03
4.738547804735713937e+32,1.239101000000000000e+06,1.340068491356130153e+03
4.517341096476267158e+32,1.276801000000000000e+06,1.264486350370250193e+03
4.348609863213847835e+32,1.316701000000000000e+06,1.195590703535992361e+03
4.227676298072735079e+32,1.357401000000000000e+06,1.134566388429409017e+03
4.148468015348607369e+32,1.397301000000000000e+06,1.081857007756970916e+03
4.103940891411369713e+32,1.434801000000000000e+06,1.037711427511990223e+03
