mass,radius,fmode
4.970233572432335122e+33,1.192201000000000000e+06,2.387234726784523900e+03
4.962957415930686006e+33,1.200301000000000000e+06,2.374460135006236669e+03
4.941057739737696088e+33,1.207701000000000000e+06,2.363778031791122885e+03
4.904872413175893541e+33,1.214401000000000000e+06,2.355040646807184203e+03
4.855093512880537466e+33,1.220101000000000000e+06,2.347996800538920525e+03
4.792631560876082853e+33,1.225101000000000000e+06,2.342286212920606431e+03
4.718497671389340021e+33,1.229101000000000000e+06,2.337660608056614365e+03
4.633764963828517689e+33,1.232401000000000000e+06,2.333820624193818276e+03
4.539485845857323756e+33,1.234701000000000000e+06,2.330520019666009830e+03
4.436751162284524332e+33,1.236301000000000000e+06,2.327531124628257203e+03
4.326637197988554971e+33,1.237101000000000000e+06,2.324670730451506188e+03
4.210215136937163997e+33,1.237201000000000000e+06,2.321856072574609243e+03
4.088515326933992879e+33,1.236501000000000000e+06,2.318931368819327417e+03
3.962515652808519582e+33,1.235001000000000000e+06,2.315891429748513019e+03
3.833028668077466009e+33,1.232901000000000000e+06,2.312739580524872963e+03
3.700622872902445344e+33,1.229901000000000000e+06,2.309508381013372400e+03
3.565475115029222518e+33,1.226101000000000000e+06,2.306385188270205163e+03
3.427236292373487524e+33,1.221401000000000000e+06,2.303520185962199321e+03
3.284946754823264097e+33,1.215601000000000000e+06,2.300978651842143336e+03
3.137163164901958085e+33,1.208501000000000000e+06,2.298845618446645858e+03
2.982442625129821850e+33,1.200101000000000000e+06,2.297214039940596649e+03
2.820186551390647301e+33,1.190201000000000000e+06,2.295695750156239228e+03
2.651448419380798645e+33,1.178901000000000000e+06,2.293784904599454876e+03
2.479048753692290116e+33,1.166701000000000000e+06,2.290884484600226642e+03
2.306739745993906465e+33,1.153901000000000000e+06,2.286026720119687525e+03
2.138077115686976626e+33,1.140901000000000000e+06,2.278859565048898276e+03
1.975772591630303969e+33,1.128301000000000000e+06,2.268978598697850430e+03
1.821632920771131283e+33,1.116301000000000000e+06,2.255746207490898996e+03
1.676797454545114950e+33,1.105101000000000000e+06,2.238942825658665697e+03
1.541962804167977143e+33,1.095201000000000000e+06,2.218495073404652430e+03
1.417522918781595180e+33,1.086501000000000000e+06,2.194269732020472929e+03
1.303657637549794771e+33,1.079501000000000000e+06,2.166217837641779624e+03
1.200370136186855911e+33,1.074101000000000000e+06,2.134669479744531600e+03
1.107499781686592358e+33,1.070601000000000000e+06,2.100094145124558509e+03
1.024756724975200218e+33,1.068901000000000000e+06,2.063004686891748861e+03
9.516725637832012322e+32,1.069001000000000000e+06,2.024054153005547732e+03
8.875866822968078713e+32,1.070701000000000000e+06,1.984342155250232963e+03
8.315767036723452286e+32,1.073801000000000000e+06,1.944525112725282725e+03
7.823967135787440644e+32,1.077801000000000000e+06,1.905595816313704290e+03
7.384593052026669333e+32,1.082601000000000000e+06,1.867684017756029561e+03
6.979355886994748921e+32,1.087901000000000000e+06,1.830296147396667038e+03
6.590059705800645216e+32,1.093701000000000000e+06,1.792416923297668291e+03
6.202567575985585679e+32,1.100301000000000000e+06,1.752542978648137705e+03
5.810727817137677286e+32,1.108201000000000000e+06,1.709272394140689585e+03
5.418165894995245346e+32,1.118101000000000000e+06,1.661326125161607706e+03
5.035752617140873774e+32,1.131001000000000000e+06,1.607907272271649390e+03
4.676359853469990956e+32,1.147301000000000000e+06,1.549156036957122978e+03
4.350307027394925570e+32,1.167401000000000000e+06,1.485345956490276421e+03
4.063624116511707656e+32,1.191401000000000000e+06,1.417106052225052736e+03
3.818382852329416099e+32,1.218801000000000000e+06,1.345174970966933643e+03
