mass,radius,fmode
4.529264960136591715e+33,1.088701000000000000e+06,2.669392626901283620e+03
4.524985723914407074e+33,1.097701000000000000e+06,2.653818676247333769e+03
4.511689906591817633e+33,1.106501000000000000e+06,2.639665937008293440e+03
4.489368818425147379e+33,1.115101000000000000e+06,2.626818684319876411e+03
4.458064865857326691e+33,1.123301000000000000e+06,2.615043622986795071e+03
4.417801853268236776e+33,1.131101000000000000e+06,2.604149622432398246e+03
4.368570388301529990e+33,1.138501000000000000e+06,2.593933607623399894e+03
4.310361473631699907e+33,1.145501000000000000e+06,2.584158807809228165e+03
4.243171798129248631e+33,1.152101000000000000e+06,2.574598435426601100e+03
4.167029262219475789e+33,1.158301000000000000e+06,2.564860596859646648e+03
4.082032878449526559e+33,1.164101000000000000e+06,2.554759339611053747e+03
3.988391807030215342e+33,1.169601000000000000e+06,2.543793846936056980e+03
3.886472552619542454e+33,1.174701000000000000e+06,2.531575417889366690e+03
3.776842551484380761e+33,1.179601000000000000e+06,2.517589322140401237e+03
3.660303860668196827e+33,1.184301000000000000e+06,2.501205835646087053e+03
3.537895700722459745e+33,1.189101000000000000e+06,2.481951702553263203e+03
3.410912845350145005e+33,1.194001000000000000e+06,2.459082872143681016e+03
3.280848227845748831e+33,1.199201000000000000e+06,2.432177545800982443e+03
3.149363885836146313e+33,1.204901000000000000e+06,2.400659007059999567e+03
3.018232717370098349e+33,1.211401000000000000e+06,2.364296263285175428e+03
2.889287760483639744e+33,1.218901000000000000e+06,2.322816915580585373e+03
2.764361255209524570e+33,1.227601000000000000e+06,2.276546785520745289e+03
2.645234120924408165e+33,1.237701000000000000e+06,2.225635296431712050e+03
2.533591970806424285e+33,1.249301000000000000e+06,2.170915159898948332e+03
2.430965421001753741e+33,1.262601000000000000e+06,2.113394776151451879e+03
2.338676201672948477e+33,1.277601000000000000e+06,2.054232661561513851e+03
2.257769964245497849e+33,1.294201000000000000e+06,1.994776609259717134e+03
2.188944565537829261e+33,1.312201000000000000e+06,1.936427618278322143e+03
2.132481522525066665e+33,1.331301000000000000e+06,1.880607383224560863e+03
2.088160303082906168e+33,1.351001000000000000e+06,1.828471558167660987e+03
2.055265429913706072e+33,1.370901000000000000e+06,1.780888170544573541e+03
2.032544030049031055e+33,1.390301000000000000e+06,1.738425459631425383e+03
2.018319387898794823e+33,1.408801000000000000e+06,1.701286616682855538e+03
2.010617633369011411e+33,1.426101000000000000e+06,1.669184636235833295e+03
2.007339105931094822e+33,1.442001000000000000e+06,1.641642952731163405e+03
2.006425232403211756e+33,1.456301000000000000e+06,1.617896059607419829e+03
2.005954178159992749e+33,1.469101000000000000e+06,1.597141822899965064e+03
2.004121935593423600e+33,1.480701000000000000e+06,1.578563894814038576e+03
1.999138592769105600e+33,1.491001000000000000e+06,1.561406213706005019e+03
1.989129839998845269e+33,1.500101000000000000e+06,1.545151766581681159e+03
1.972088019696386441e+33,1.508001000000000000e+06,1.529306246700287602e+03
1.945944311033208789e+33,1.514401000000000000e+06,1.513595219565013394e+03
1.908803618634265086e+33,1.519001000000000000e+06,1.497809196381214406e+03
1.859281013535251557e+33,1.521701000000000000e+06,1.481798517844397338e+03
1.796858886980908581e+33,1.522101000000000000e+06,1.465445595293855831e+03
1.722125345719804561e+33,1.520301000000000000e+06,1.448548883061516108e+03
1.636801922896390025e+33,1.516401000000000000e+06,1.430890302076739317e+03
1.543526632316273483e+33,1.510901000000000000e+06,1.412152450197079361e+03
1.445458988883951608e+33,1.504301000000000000e+06,1.392016438910891111e+03
1.345843855169990522e+33,1.497501000000000000e+06,1.370173078123519417e+03
1.247638757518899582e+33,1.491001000000000000e+06,1.346363222538303944e+03
1.153272365642433369e+33,1.485601000000000000e+06,1.320443568389319807e+03
1.064564431684256715e+33,1.482001000000000000e+06,1.292415016147150936e+03
9.827272074863025889e+32,1.480701000000000000e+06,1.262427814175864569e+03
9.084547976043834068e+32,1.481901000000000000e+06,1.230799883191273466e+03
