mass,radius,fmode
4.214352833033098981e+33,1.140801000000000000e+06,2.542830149604266808e+03
4.212434388099998016e+33,1.152501000000000000e+06,2.516656341602973498e+03
4.205439800665212977e+33,1.163901000000000000e+06,2.491226088200501636e+03
4.192894482491938909e+33,1.175001000000000000e+06,2.466629587189591803e+03
4.174123303148872615e+33,1.185801000000000000e+06,2.442668899449920900e+03
4.148742432660893667e+33,1.196201000000000000e+06,2.419201071057405898e+03
4.117026725821987326e+33,1.206401000000000000e+06,2.396059880423434151e+03
4.079767378366136586e+33,1.216201000000000000e+06,2.373286670381317435e+03
4.037761815475997760e+33,1.225601000000000000e+06,2.350981314002129693e+03
3.991408260386917341e+33,1.234501000000000000e+06,2.329224074963333351e+03
3.940571507844844721e+33,1.242801000000000000e+06,2.308106500630771734e+03
3.884706448392925092e+33,1.250501000000000000e+06,2.287670426317540205e+03
3.823186509880153258e+33,1.257601000000000000e+06,2.267859225391121981e+03
3.755659926850201724e+33,1.263901000000000000e+06,2.248618378153795675e+03
3.682176474230588767e+33,1.269501000000000000e+06,2.229876229854480698e+03
3.603063445529249591e+33,1.274401000000000000e+06,2.211617711239329765e+03
3.518840500603024718e+33,1.278401000000000000e+06,2.193790345318730033e+03
3.430231707564373240e+33,1.281701000000000000e+06,2.176384180308365103e+03
3.338105343000756947e+33,1.284201000000000000e+06,2.159538565170182210e+03
3.242991384298486540e+33,1.285901000000000000e+06,2.143326337447328115e+03
3.144452405392135817e+33,1.286501000000000000e+06,2.127900016599066021e+03
3.040625409537306532e+33,1.286001000000000000e+06,2.113290117180305515e+03
2.928631517294411985e+33,1.284101000000000000e+06,2.099203494292492451e+03
2.806580898889064072e+33,1.280801000000000000e+06,2.085343122758077243e+03
2.675838307773837647e+33,1.276101000000000000e+06,2.071150842951285995e+03
2.540534292971557083e+33,1.270501000000000000e+06,2.056233447184006764e+03
2.404912997919322226e+33,1.264401000000000000e+06,2.040472009054372165e+03
2.271723684124732438e+33,1.258001000000000000e+06,2.023860794317967930e+03
2.142248623944211827e+33,1.251501000000000000e+06,2.006246605910282824e+03
2.016874312567800388e+33,1.244801000000000000e+06,1.987795208087680976e+03
1.895702867271680283e+33,1.238201000000000000e+06,1.968456090809480656e+03
1.778996302705580664e+33,1.231601000000000000e+06,1.948028105933853567e+03
1.667203418297091917e+33,1.225201000000000000e+06,1.926592206391497029e+03
1.560728603037858658e+33,1.219201000000000000e+06,1.904177135509762593e+03
1.459746611604062805e+33,1.213501000000000000e+06,1.880781883151191096e+03
1.364217561821053703e+33,1.208401000000000000e+06,1.856341837952913011e+03
1.274063028134684230e+33,1.203801000000000000e+06,1.830967743002253201e+03
1.189317622011016689e+33,1.199901000000000000e+06,1.804609702914961417e+03
1.110117273415572371e+33,1.196901000000000000e+06,1.777301422441734303e+03
1.036564991524245075e+33,1.194701000000000000e+06,1.749310430422946411e+03
9.686159288372246700e+32,1.193501000000000000e+06,1.720664331039429499e+03
9.060211039288867974e+32,1.193301000000000000e+06,1.691680047787699777e+03
8.483369162139945571e+32,1.194001000000000000e+06,1.662467129633525474e+03
7.949869009348748827e+32,1.195701000000000000e+06,1.632973491159204741e+03
7.453932261527710395e+32,1.198201000000000000e+06,1.603217391386830514e+03
6.991037330958591333e+32,1.201701000000000000e+06,1.573122376731239001e+03
6.558274706078212690e+32,1.206201000000000000e+06,1.542558267798924589e+03
6.153382579215927191e+32,1.211801000000000000e+06,1.511468134440037147e+03
5.773593836127612547e+32,1.218501000000000000e+06,1.479642237624134395e+03
5.415739198387264592e+32,1.226401000000000000e+06,1.446717540729250686e+03
