mass,radius,fmode
4.295790890827733787e+33,1.227801000000000000e+06,2.358887244250260210e+03
4.294496072980293743e+33,1.239801000000000000e+06,2.334182534742325061e+03
4.286919885125335750e+33,1.251301000000000000e+06,2.310436032416752823e+03
4.272524689175288051e+33,1.262401000000000000e+06,2.287644339031895015e+03
4.250793278258551824e+33,1.272801000000000000e+06,2.265815162752027845e+03
4.221246092383361486e+33,1.282701000000000000e+06,2.244903737679893766e+03
4.183459850499061667e+33,1.291801000000000000e+06,2.224892787941165807e+03
4.137090338751127932e+33,1.300201000000000000e+06,2.205734971834218413e+03
4.081890966486778502e+33,1.307801000000000000e+06,2.187361384655674101e+03
4.017716326363265009e+33,1.314501000000000000e+06,2.169766609191794942e+03
3.944529867468743536e+33,1.320301000000000000e+06,2.152803147547464050e+03
3.862425244840315324e+33,1.325201000000000000e+06,2.136410448579799322e+03
3.771623915554124845e+33,1.329001000000000000e+06,2.120517572760906205e+03
3.672514652893889980e+33,1.331901000000000000e+06,2.104908173182730025e+03
3.565664089378008804e+33,1.333801000000000000e+06,2.089523789919644514e+03
3.451852962085961590e+33,1.334801000000000000e+06,2.074159954945203935e+03
3.332090671970892186e+33,1.334801000000000000e+06,2.058680054020676835e+03
3.207593245613482092e+33,1.334001000000000000e+06,2.042968809519093156e+03
3.079748228025172186e+33,1.332501000000000000e+06,2.026841767457557808e+03
2.950031767155960717e+33,1.330301000000000000e+06,2.010170159449155335e+03
2.819922276164725283e+33,1.327701000000000000e+06,1.992966887831230906e+03
2.690786974942454268e+33,1.324601000000000000e+06,1.975161083760085603e+03
2.563792463611443797e+33,1.321201000000000000e+06,1.956804702399098232e+03
2.439870017919942922e+33,1.317601000000000000e+06,1.937980964968777016e+03
2.319645016339874453e+33,1.313801000000000000e+06,1.918737604145097066e+03
2.203455738543399145e+33,1.309801000000000000e+06,1.899235778972926028e+03
2.091355396621772650e+33,1.305701000000000000e+06,1.879549492347145815e+03
1.983161413927887764e+33,1.301401000000000000e+06,1.859779930837261190e+03
1.878516550261990434e+33,1.296901000000000000e+06,1.839965895711833582e+03
1.776989889279696390e+33,1.292201000000000000e+06,1.820108686676829166e+03
1.678160836227636851e+33,1.287201000000000000e+06,1.800080005251742023e+03
1.581739330534999707e+33,1.281901000000000000e+06,1.779955766544626158e+03
1.487622489018670425e+33,1.276501000000000000e+06,1.759478882986870758e+03
1.395944324677402363e+33,1.270901000000000000e+06,1.738548275142445391e+03
1.307036724382159961e+33,1.265401000000000000e+06,1.717070022976993641e+03
1.221370885275268154e+33,1.260101000000000000e+06,1.694926172556481333e+03
1.139461623319111596e+33,1.255301000000000000e+06,1.671999586875620025e+03
1.061777208451877317e+33,1.251001000000000000e+06,1.648281196744344697e+03
9.886689816715438607e+32,1.247601000000000000e+06,1.623789718511587125e+03
9.203326638875707696e+32,1.245101000000000000e+06,1.598557519922275105e+03
8.567985629226626943e+32,1.243601000000000000e+06,1.572691042779510781e+03
7.979412448346017114e+32,1.243301000000000000e+06,1.546071755535401962e+03
7.435027627216556671e+32,1.244201000000000000e+06,1.518912032623612276e+03
6.931314927928295549e+32,1.246301000000000000e+06,1.491088667318117814e+03
6.464207665800271045e+32,1.249701000000000000e+06,1.462495190803664400e+03
6.029550393851875239e+32,1.254501000000000000e+06,1.432960921598135201e+03
