mass,radius,fmode
4.232966323520240288e+33,1.120501000000000000e+06,2.585962363780693977e+03
4.230803153240917239e+33,1.132401000000000000e+06,2.559418444683792586e+03
4.225580521821248178e+33,1.144001000000000000e+06,2.533587769729109823e+03
4.217007846436121364e+33,1.155401000000000000e+06,2.508524133944262303e+03
4.204698081585023852e+33,1.166301000000000000e+06,2.484315540448366846e+03
4.188256596579065861e+33,1.176901000000000000e+06,2.460980561340977147e+03
4.167291404814431413e+33,1.187001000000000000e+06,2.438647591388461933e+03
4.141311067451430534e+33,1.196501000000000000e+06,2.417326134898077726e+03
4.109583998423936239e+33,1.205401000000000000e+06,2.397160350538253169e+03
4.071034300501255864e+33,1.213501000000000000e+06,2.378143412202371564e+03
4.024283671930486304e+33,1.220901000000000000e+06,2.360197493156517339e+03
3.968020000986296051e+33,1.227401000000000000e+06,2.343286394112031758e+03
3.901578170749505055e+33,1.233001000000000000e+06,2.327118695667671545e+03
3.825447400078485616e+33,1.237901000000000000e+06,2.311501717925769753e+03
3.741128644522253323e+33,1.241901000000000000e+06,2.296235704955652182e+03
3.650501193151958433e+33,1.245201000000000000e+06,2.281322466047606213e+03
3.555127013452250487e+33,1.247701000000000000e+06,2.266647741172452697e+03
3.455879193033883217e+33,1.249401000000000000e+06,2.252424079194867772e+03
3.352763028968617196e+33,1.250301000000000000e+06,2.238632001412503996e+03
3.244950596202632374e+33,1.250101000000000000e+06,2.225382007458863427e+03
3.131005655595812735e+33,1.248901000000000000e+06,2.212630141347389326e+03
3.009489699087412829e+33,1.246401000000000000e+06,2.200150223483877653e+03
2.879842045036621678e+33,1.242701000000000000e+06,2.187641896217792691e+03
2.743029490796556686e+33,1.237901000000000000e+06,2.174618900563333227e+03
2.601442111059453375e+33,1.232201000000000000e+06,2.160748526625207433e+03
2.458191478318983159e+33,1.225901000000000000e+06,2.145446629864512488e+03
2.316241409023355990e+33,1.219401000000000000e+06,2.128595748924106829e+03
2.177977086228716384e+33,1.212901000000000000e+06,2.110032172824936879e+03
2.045070161760951530e+33,1.206601000000000000e+06,2.089611268746578844e+03
1.918557105438671318e+33,1.200801000000000000e+06,2.067544065944450722e+03
1.798959014873300813e+33,1.195401000000000000e+06,2.043733654281694498e+03
1.686411313467837267e+33,1.190601000000000000e+06,2.018625223569707259e+03
1.580830430353747660e+33,1.186501000000000000e+06,1.992033150520452637e+03
1.482087893565379653e+33,1.183001000000000000e+06,1.964230932835833300e+03
1.390138124218293765e+33,1.180301000000000000e+06,1.935421864198835692e+03
1.305022649316971754e+33,1.178401000000000000e+06,1.905907805298538733e+03
1.226768437285676835e+33,1.177301000000000000e+06,1.875850123950618126e+03
1.155236021148004588e+33,1.177001000000000000e+06,1.845797063762891185e+03
1.089990774023535958e+33,1.177301000000000000e+06,1.816100378836976006e+03
1.030244597488687941e+33,1.178201000000000000e+06,1.786950149981306140e+03
9.748242984945917443e+32,1.179401000000000000e+06,1.758646964865312839e+03
9.222420119634152123e+32,1.180701000000000000e+06,1.730706112582384321e+03
8.709315877796858063e+32,1.182101000000000000e+06,1.702846278469167146e+03
8.196782008029743866e+32,1.183701000000000000e+06,1.674154910311629010e+03
7.681317173168291212e+32,1.185801000000000000e+06,1.643789304040822572e+03
7.169822665123777930e+32,1.188701000000000000e+06,1.611367803271064986e+03
6.675845863299443964e+32,1.193201000000000000e+06,1.576724582547253249e+03
6.213043182592145755e+32,1.199501000000000000e+06,1.539970665224702998e+03
5.790582849353311969e+32,1.207801000000000000e+06,1.501775995107347626e+03
5.412410616973180069e+32,1.218201000000000000e+06,1.462514677010554806e+03
5.078038747807857806e+32,1.230401000000000000e+06,1.422729119956041359e+03
