mass,radius,fmode
4.762976333653304557e+33,1.143001000000000000e+06,2.517567101416606420e+03
4.758779330714755324e+33,1.152701000000000000e+06,2.501475494607157998e+03
4.747990580657711522e+33,1.162201000000000000e+06,2.486270964680940779e+03
4.731186464739950266e+33,1.171301000000000000e+06,2.472004432262077444e+03
4.708313771696930374e+33,1.180001000000000000e+06,2.458735282320484203e+03
4.678860705783444632e+33,1.188101000000000000e+06,2.446583654786013085e+03
4.641762142550340946e+33,1.195401000000000000e+06,2.435728072704721399e+03
4.595340422611329379e+33,1.202001000000000000e+06,2.426338714934657673e+03
4.537473279331012633e+33,1.207601000000000000e+06,2.418489767502169343e+03
4.466193185035466135e+33,1.212201000000000000e+06,2.412205824745016344e+03
4.380284886998075383e+33,1.215801000000000000e+06,2.407242560514411707e+03
4.279503846307465391e+33,1.218401000000000000e+06,2.403230765626707580e+03
4.164542328677569495e+33,1.220101000000000000e+06,2.399645138833566307e+03
4.036935478492937778e+33,1.220801000000000000e+06,2.395835299715522979e+03
3.898992678296124569e+33,1.220901000000000000e+06,2.391104002494291763e+03
3.753392422825406022e+33,1.220501000000000000e+06,2.384748097104142289e+03
3.602659847983348067e+33,1.219801000000000000e+06,2.376291154145951623e+03
3.448920033980963129e+33,1.218901000000000000e+06,2.365141440242709450e+03
3.293991924708677456e+33,1.218001000000000000e+06,2.351046734671188005e+03
3.139525729386907037e+33,1.217301000000000000e+06,2.333597654512404915e+03
2.987045063009186632e+33,1.216901000000000000e+06,2.312580233714421865e+03
2.837904591441941294e+33,1.216901000000000000e+06,2.287734215111593130e+03
2.693215243935539203e+33,1.217601000000000000e+06,2.259120126322670330e+03
2.553918276805545915e+33,1.219001000000000000e+06,2.226631526381825552e+03
2.421085330694440607e+33,1.221401000000000000e+06,2.190356194582088392e+03
2.296090094585342143e+33,1.224901000000000000e+06,2.150542602370461736e+03
2.180358250769758905e+33,1.229701000000000000e+06,2.107897231760168779e+03
2.075046454548544633e+33,1.235801000000000000e+06,2.063320577515353762e+03
1.980940550980534356e+33,1.243201000000000000e+06,2.017681146230381501e+03
1.898427205187947801e+33,1.251801000000000000e+06,1.972345763571904172e+03
1.827501785232767598e+33,1.261301000000000000e+06,1.928393537812984505e+03
1.767766057971165735e+33,1.271401000000000000e+06,1.886951648578322420e+03
1.718446264954769519e+33,1.281701000000000000e+06,1.848851823296289695e+03
1.678413474089738891e+33,1.291701000000000000e+06,1.814838369999641827e+03
1.646119896748353167e+33,1.301101000000000000e+06,1.785156859377353840e+03
1.619469593881062578e+33,1.309401000000000000e+06,1.759878468607665127e+03
1.595474977371303356e+33,1.316401000000000000e+06,1.738429857012093407e+03
1.569583418787977306e+33,1.321901000000000000e+06,1.719477460028720770e+03
1.534573403719543435e+33,1.325501000000000000e+06,1.700947281364811033e+03
1.480586113009763404e+33,1.326901000000000000e+06,1.679663015591904923e+03
1.402148237332443232e+33,1.326301000000000000e+06,1.652803867222018880e+03
1.308810332456439942e+33,1.325401000000000000e+06,1.619798512459736230e+03
1.216820471852268489e+33,1.326201000000000000e+06,1.582772493981733760e+03
1.134735469294051949e+33,1.329501000000000000e+06,1.544097474634633500e+03
1.064450116143138361e+33,1.335501000000000000e+06,1.505358131629250238e+03
1.005791638734293713e+33,1.343701000000000000e+06,1.467740657059179512e+03
9.581478335084122838e+32,1.353701000000000000e+06,1.432328256331202056e+03
9.207695503546527904e+32,1.365001000000000000e+06,1.400055538076381481e+03
8.927978378273718744e+32,1.376801000000000000e+06,1.371671302376091262e+03
8.732866053895379195e+32,1.388401000000000000e+06,1.347681710469209747e+03
8.611612723013591891e+32,1.399101000000000000e+06,1.328349128103562180e+03
8.550830483142072901e+32,1.408501000000000000e+06,1.313694272647437401e+03
8.528892702041764669e+32,1.415901000000000000e+06,1.303313253049730974e+03
