mass,radius,fmode
4.308110022706792255e+33,1.094501000000000000e+06,2.649890385746284664e+03
4.302197437194715441e+33,1.103201000000000000e+06,2.631809548013474341e+03
4.286618849864878491e+33,1.111201000000000000e+06,2.615720136729754358e+03
4.259373485201653112e+33,1.118501000000000000e+06,2.601570250150401534e+03
4.218982579201022160e+33,1.125001000000000000e+06,2.589180110484135184e+03
4.165024386185335176e+33,1.130901000000000000e+06,2.578227247908134814e+03
4.098374588464305890e+33,1.136101000000000000e+06,2.568255619387181014e+03
4.020857938039651213e+33,1.140701000000000000e+06,2.558741075212230953e+03
3.934602764353996597e+33,1.144701000000000000e+06,2.549264753671501239e+03
3.841654247326810330e+33,1.148301000000000000e+06,2.539324430803999348e+03
3.743781347855116689e+33,1.151401000000000000e+06,2.528838114021984893e+03
3.642477504333156691e+33,1.154201000000000000e+06,2.517661356164808694e+03
3.539039546512896566e+33,1.156601000000000000e+06,2.505721257377444545e+03
3.434491266870048303e+33,1.158701000000000000e+06,2.493096164946309727e+03
3.329558226856079700e+33,1.160301000000000000e+06,2.479839487400764483e+03
3.224509339356363643e+33,1.161501000000000000e+06,2.466479285057719608e+03
3.118966102457242520e+33,1.162201000000000000e+06,2.452927175634420564e+03
3.011730480394743779e+33,1.162101000000000000e+06,2.439569506779608673e+03
2.900783707710276933e+33,1.161201000000000000e+06,2.426279705997148085e+03
2.783670703507028812e+33,1.159301000000000000e+06,2.413261828820395749e+03
2.658382212982102173e+33,1.156301000000000000e+06,2.399826278442559214e+03
2.524439336382163011e+33,1.152201000000000000e+06,2.384934861012065994e+03
2.383475059986265334e+33,1.147301000000000000e+06,2.368377014699949086e+03
2.238762277740458389e+33,1.142001000000000000e+06,2.348553453448191249e+03
2.094069062258613860e+33,1.136801000000000000e+06,2.324619104708095620e+03
1.952720604598591519e+33,1.132101000000000000e+06,2.296065102653437862e+03
1.817226539477635318e+33,1.128401000000000000e+06,2.262309330594428047e+03
1.689332970291891086e+33,1.125901000000000000e+06,2.223333472935473765e+03
1.570209641209473794e+33,1.125101000000000000e+06,2.179120056555363590e+03
1.460603258129868436e+33,1.126001000000000000e+06,2.130058875611773601e+03
1.360961889926734444e+33,1.129001000000000000e+06,2.076708750079463698e+03
1.271501674068985920e+33,1.134201000000000000e+06,2.020264791460548395e+03
1.192243925863663616e+33,1.141501000000000000e+06,1.961734896582303691e+03
1.123043609046529756e+33,1.151101000000000000e+06,1.902464966515681681e+03
1.063595976862598464e+33,1.162601000000000000e+06,1.843953392225981361e+03
1.013456731380362957e+33,1.175801000000000000e+06,1.787423713487356508e+03
9.720259231133467438e+32,1.190201000000000000e+06,1.734213756174620357e+03
9.385569789494107321e+32,1.205401000000000000e+06,1.685076848586392089e+03
9.121584138074531966e+32,1.220901000000000000e+06,1.640842891708752859e+03
8.918063164038189218e+32,1.236001000000000000e+06,1.601702779290254284e+03
8.763707014838787960e+32,1.250401000000000000e+06,1.567685976120100804e+03
8.646517326503614954e+32,1.263801000000000000e+06,1.538452216389612431e+03
8.554174862966408123e+32,1.275901000000000000e+06,1.513284589288896086e+03
8.474287411155102652e+32,1.286701000000000000e+06,1.491471788164982399e+03
8.394440249186936674e+32,1.296401000000000000e+06,1.472050708586735254e+03
8.302006546901768368e+32,1.305001000000000000e+06,1.454144287623306582e+03
8.184295755129936109e+32,1.312801000000000000e+06,1.436842876144356296e+03
8.029772707663053359e+32,1.319701000000000000e+06,1.419545430080119559e+03
7.830645057688015869e+32,1.325901000000000000e+06,1.401776520257720449e+03
7.585592548103193729e+32,1.331301000000000000e+06,1.383389625627223722e+03
7.300152398384919445e+32,1.336001000000000000e+06,1.364451313271812978e+03
