mass,radius,fmode
4.859741786353570125e+33,1.258901000000000000e+06,2.288461924677728348e+03
4.859666753905141013e+33,1.270001000000000000e+06,2.269495343335465805e+03
4.853043571109897276e+33,1.280401000000000000e+06,2.251812358800963466e+03
4.839108692871518498e+33,1.290201000000000000e+06,2.235458157558309722e+03
4.816979948601862215e+33,1.299101000000000000e+06,2.220550536030489639e+03
4.785628770824549927e+33,1.307101000000000000e+06,2.207144618841788542e+03
4.743837923670848151e+33,1.314101000000000000e+06,2.195336175288407048e+03
4.690247039056874709e+33,1.319901000000000000e+06,2.185212016664662769e+03
4.623351650556097598e+33,1.324301000000000000e+06,2.176834560494750804e+03
4.541698746037011717e+33,1.327301000000000000e+06,2.170205139405975842e+03
4.444094663176888642e+33,1.328601000000000000e+06,2.165291531804997703e+03
4.329931282281414567e+33,1.328301000000000000e+06,2.162012952158836015e+03
4.199402454385978659e+33,1.326201000000000000e+06,2.160096504432024176e+03
4.053648208421063001e+33,1.322401000000000000e+06,2.159200567614825104e+03
3.894632689949159856e+33,1.317001000000000000e+06,2.158962930514353957e+03
3.724870964966575791e+33,1.310101000000000000e+06,2.158910042595734922e+03
3.547136963993243620e+33,1.302101000000000000e+06,2.158592039678631863e+03
3.364180654009286679e+33,1.292901000000000000e+06,2.157519686291358084e+03
3.178576572896950538e+33,1.283001000000000000e+06,2.155349868094864632e+03
2.992646341215693079e+33,1.272501000000000000e+06,2.151751500134721482e+03
2.808440645743146615e+33,1.261701000000000000e+06,2.146275129205083886e+03
2.627740804445138520e+33,1.250601000000000000e+06,2.138693433299531534e+03
2.452074667629981527e+33,1.239601000000000000e+06,2.128575648272977105e+03
2.282724309211998010e+33,1.228901000000000000e+06,2.115740663019619660e+03
2.120745737775299039e+33,1.218701000000000000e+06,2.099997697631980373e+03
1.966976981117161587e+33,1.209201000000000000e+06,2.081028658609992817e+03
1.822051156805834431e+33,1.200501000000000000e+06,2.058759265446954487e+03
1.686408202650336823e+33,1.193001000000000000e+06,2.033038217372544295e+03
1.560313663127162411e+33,1.186701000000000000e+06,2.003792516521256402e+03
1.443878748178774715e+33,1.181901000000000000e+06,1.970963342296306109e+03
1.337078587703893930e+33,1.178801000000000000e+06,1.935140873516420925e+03
1.239769603098111938e+33,1.177401000000000000e+06,1.896284733614930474e+03
1.151711766630046772e+33,1.177901000000000000e+06,1.855007011183903614e+03
1.072582860161723443e+33,1.180301000000000000e+06,1.811713719982739804e+03
1.001986714046234527e+33,1.184601000000000000e+06,1.767192035873296390e+03
9.394564379328330912e+32,1.190801000000000000e+06,1.722136475081083745e+03
8.844705424592318089e+32,1.198601000000000000e+06,1.677317497743288641e+03
8.364373533532504708e+32,1.207901000000000000e+06,1.633501774286929049e+03
7.947018077241276949e+32,1.218401000000000000e+06,1.591295107349108775e+03
7.585553448231092034e+32,1.229801000000000000e+06,1.551202856514323685e+03
7.272438902466522848e+32,1.241701000000000000e+06,1.513572763892006151e+03
6.999829715603287535e+32,1.253901000000000000e+06,1.478589650973608741e+03
6.759835046776416437e+32,1.266001000000000000e+06,1.446155734169322614e+03
6.544734001651136298e+32,1.278001000000000000e+06,1.416152940472966293e+03
6.347276276055634316e+32,1.289701000000000000e+06,1.388230497716197760e+03
6.160884459818856346e+32,1.301101000000000000e+06,1.362047024131757780e+03
5.979854055071081220e+32,1.312101000000000000e+06,1.337157768913054724e+03
