mass,radius,fmode
5.316022678100035127e+33,1.230301000000000000e+06,2.294560568671951387e+03
5.311245616435113730e+33,1.240101000000000000e+06,2.281499836223098100e+03
5.299441444336279591e+33,1.249401000000000000e+06,2.269514856844079986e+03
5.279868707458302418e+33,1.258201000000000000e+06,2.258640313035905365e+03
5.251703207952939617e+33,1.266301000000000000e+06,2.248904610597860938e+03
5.214099084998094594e+33,1.273901000000000000e+06,2.240303199768966806e+03
5.166378694243107328e+33,1.280701000000000000e+06,2.232794216773614608e+03
5.108131971406675321e+33,1.286701000000000000e+06,2.226318660289760373e+03
5.039220979589246175e+33,1.291901000000000000e+06,2.220703564147776888e+03
4.959764185855022315e+33,1.296301000000000000e+06,2.215860122419369873e+03
4.869989149204479434e+33,1.299901000000000000e+06,2.211610938330563386e+03
4.770200107782379375e+33,1.302501000000000000e+06,2.207816821750776398e+03
4.660780030388702154e+33,1.304301000000000000e+06,2.204320040409917510e+03
4.542261864851433676e+33,1.305201000000000000e+06,2.200965145998708977e+03
4.415403328966568406e+33,1.305201000000000000e+06,2.197545933096233057e+03
4.281234110537512700e+33,1.304301000000000000e+06,2.193879491837773912e+03
4.140988909454662021e+33,1.302701000000000000e+06,2.189791832206404251e+03
3.995986268030460166e+33,1.300301000000000000e+06,2.185200039776490030e+03
3.847439636956088732e+33,1.297201000000000000e+06,2.179913629703426977e+03
3.696368334058093719e+33,1.293501000000000000e+06,2.173962605383774189e+03
3.543478678867924404e+33,1.289101000000000000e+06,2.167223723011866241e+03
3.389135068672543225e+33,1.284001000000000000e+06,2.159730161473208682e+03
3.233485128340842789e+33,1.278201000000000000e+06,2.151439645003541955e+03
3.076704739340239794e+33,1.271801000000000000e+06,2.142280685615997299e+03
2.919357465661037369e+33,1.264701000000000000e+06,2.131981244473268816e+03
2.762468894167943272e+33,1.257101000000000000e+06,2.120502586447542399e+03
2.607381424084888992e+33,1.249201000000000000e+06,2.107509854711787739e+03
2.455434315463086611e+33,1.241001000000000000e+06,2.092991863359427498e+03
2.307707015745948452e+33,1.232801000000000000e+06,2.076732571811958223e+03
2.164892824725428259e+33,1.224501000000000000e+06,2.058777892218628494e+03
2.027296026329473554e+33,1.216401000000000000e+06,2.038885420700218219e+03
1.894958503059813663e+33,1.208501000000000000e+06,2.017085624522141643e+03
1.767959097207781783e+33,1.201001000000000000e+06,1.993064205438747877e+03
1.646700564983529266e+33,1.194001000000000000e+06,1.966640271037686261e+03
1.532045498438290626e+33,1.187801000000000000e+06,1.937745381374943918e+03
1.425141013744884986e+33,1.182701000000000000e+06,1.906344241845489705e+03
1.327040205654038441e+33,1.179001000000000000e+06,1.872981271562317033e+03
1.238438616739155861e+33,1.176701000000000000e+06,1.838040805470185887e+03
1.159589132957508031e+33,1.176101000000000000e+06,1.802388094944750037e+03
1.090345232802799473e+33,1.176901000000000000e+06,1.766801661527410488e+03
1.030196707921008734e+33,1.179001000000000000e+06,1.732239356033032209e+03
9.783188047289617735e+32,1.182001000000000000e+06,1.699325913656011380e+03
9.335477342946069258e+32,1.185701000000000000e+06,1.668668337449234969e+03
8.943796546517741730e+32,1.189601000000000000e+06,1.640459578267207689e+03
8.590263671206515784e+32,1.193401000000000000e+06,1.614533669684197548e+03
8.255805922924297894e+32,1.196801000000000000e+06,1.590377185592631122e+03
7.923467485883050177e+32,1.199801000000000000e+06,1.567349404711507304e+03
7.582162090492617435e+32,1.202301000000000000e+06,1.544776257279559331e+03
7.228969964856295527e+32,1.204301000000000000e+06,1.522350118354343294e+03
6.868043207271354399e+32,1.206101000000000000e+06,1.499938423128430486e+03
6.506537527254861460e+32,1.207801000000000000e+06,1.477641904111401118e+03
6.150594897599350248e+32,1.209601000000000000e+06,1.455500978456489747e+03
