mass,radius,fmode
4.353491781153713472e+33,1.031501000000000000e+06,2.776547711157228605e+03
4.348883338850632030e+33,1.037901000000000000e+06,2.764307114799767078e+03
4.337297921299247201e+33,1.043901000000000000e+06,2.753739692799831573e+03
4.318265027924764254e+33,1.049501000000000000e+06,2.744853703952847354e+03
4.291426549480706775e+33,1.054501000000000000e+06,2.737619608589430754e+03
4.256542520924873671e+33,1.059001000000000000e+06,2.731944818020879211e+03
4.213526516974588360e+33,1.063001000000000000e+06,2.727707666202436030e+03
4.162456043530253954e+33,1.066301000000000000e+06,2.724762682104915712e+03
4.103570145801557547e+33,1.069201000000000000e+06,2.722915006397537127e+03
4.037245105091878312e+33,1.071401000000000000e+06,2.722023044217098231e+03
3.963966353019033506e+33,1.073101000000000000e+06,2.721800306751112657e+03
3.884269710973147919e+33,1.074201000000000000e+06,2.722106936063560170e+03
3.798735589883986626e+33,1.074901000000000000e+06,2.722824634015325955e+03
3.707956526048638824e+33,1.075001000000000000e+06,2.723753876329026753e+03
3.612529611389570575e+33,1.074601000000000000e+06,2.724653978349979297e+03
3.513046967451228963e+33,1.073701000000000000e+06,2.725552418146195123e+03
3.410096561204028490e+33,1.072401000000000000e+06,2.726213864310807367e+03
3.304222846425071109e+33,1.070701000000000000e+06,2.726770485805904627e+03
3.195928812636132720e+33,1.068501000000000000e+06,2.726949745801263816e+03
3.085639113822261397e+33,1.065901000000000000e+06,2.726817666548938178e+03
2.973665916466088658e+33,1.062901000000000000e+06,2.726123365040047247e+03
2.860200745686988885e+33,1.059401000000000000e+06,2.725481006894236998e+03
2.745300282660324411e+33,1.055601000000000000e+06,2.724230457732870036e+03
2.628954043363008643e+33,1.051301000000000000e+06,2.722718443141302487e+03
2.511190326921401968e+33,1.046601000000000000e+06,2.720499230226786494e+03
2.392206441771904756e+33,1.041501000000000000e+06,2.717427674738582027e+03
2.272514235666549951e+33,1.036101000000000000e+06,2.713406156372583609e+03
2.152909341979867645e+33,1.030501000000000000e+06,2.708052592099758385e+03
2.034373807350961070e+33,1.024801000000000000e+06,2.700910991256047964e+03
1.917914302849642190e+33,1.019301000000000000e+06,2.691489677191511419e+03
1.804407316217351951e+33,1.013901000000000000e+06,2.679389396451190805e+03
1.694529521869861732e+33,1.008901000000000000e+06,2.664351924288133432e+03
1.588740375149848093e+33,1.004301000000000000e+06,2.645363948827344302e+03
1.487278462936466197e+33,1.000401000000000000e+06,2.622332515103753394e+03
1.390182714320096845e+33,9.971010000000000000e+05,2.594479249542374873e+03
1.297338213726238315e+33,9.947010000000000000e+05,2.560797509362573692e+03
1.208562126511090876e+33,9.932010000000000000e+05,2.520199585729862974e+03
1.123738773489373569e+33,9.930010000000000000e+05,2.471229042850352016e+03
1.042932042501509402e+33,9.944010000000000000e+05,2.412037673974120025e+03
9.664352103695823798e+32,9.976010000000000000e+05,2.343111742822883116e+03
8.946952563953531996e+32,1.003301000000000000e+06,2.263375797449913080e+03
8.281718215107296218e+32,1.011701000000000000e+06,2.173513010272367865e+03
7.672314827128887759e+32,1.023401000000000000e+06,2.075508500701574121e+03
7.121085019748016976e+32,1.038801000000000000e+06,1.971319733767607431e+03
6.629090440635993831e+32,1.058301000000000000e+06,1.863832197159557836e+03
6.196635559284013508e+32,1.082301000000000000e+06,1.755650101306918259e+03
5.823303775697707705e+32,1.111001000000000000e+06,1.649239843203314877e+03
5.508460109100312565e+32,1.144401000000000000e+06,1.546847081650610335e+03
5.250958872387274791e+32,1.182301000000000000e+06,1.450285286437814875e+03
5.049146168895161058e+32,1.224201000000000000e+06,1.360929456687265201e+03
4.900739821116223625e+32,1.269201000000000000e+06,1.279920560417034267e+03
4.802647379271126321e+32,1.316101000000000000e+06,1.207856290784338626e+03
4.750996707443558237e+32,1.363601000000000000e+06,1.144975190771571761e+03
4.741314591374568515e+32,1.410301000000000000e+06,1.091055648864019531e+03
4.768682416031445407e+32,1.455301000000000000e+06,1.501161737806325164e+03
4.827937261910049745e+32,1.497501000000000000e+06,1.438110060131134105e+03
4.913753841051691474e+32,1.536301000000000000e+06,1.391666312295429634e+03
5.020792424372566406e+32,1.571301000000000000e+06,1.359010254639056939e+03
5.143803037959292302e+32,1.602401000000000000e+06,1.337418259620802928e+03
5.277781221449632403e+32,1.629801000000000000e+06,1.324324891095876183e+03
5.418176520799837701e+32,1.653701000000000000e+06,1.317874144278233643e+03
5.560931193681179768e+32,1.674301000000000000e+06,1.316891432921194792e+03
5.702626420200561249e+32,1.691901000000000000e+06,1.319398506868132472e+03
5.840407522836091209e+32,1.706901000000000000e+06,1.324809520948943145e+03
5.972050289894026285e+32,1.719701000000000000e+06,1.331841132863622761e+03
6.095917971894221687e+32,1.730601000000000000e+06,1.339758654885607484e+03
6.211019618215076454e+32,1.739801000000000000e+06,1.348318157241388008e+03
6.316926057790487652e+32,1.747601000000000000e+06,1.356983912280134291e+03
6.413840427582336382e+32,1.754401000000000000e+06,1.365177263322281988e+03
6.502412892268577247e+32,1.760401000000000000e+06,1.372856331656203338e+03
6.583548208559338775e+32,1.765801000000000000e+06,1.379985017914954142e+03
6.658035785476720380e+32,1.771101000000000000e+06,1.385805716090477290e+03
6.725727899850086350e+32,1.776401000000000000e+06,1.390379959286683970e+03
6.784410388478503642e+32,1.782001000000000000e+06,1.392823651095878859e+03
