mass,radius,fmode
5.212142494126266571e+33,1.212701000000000000e+06,2.317426690230712666e+03
5.209172865791829438e+33,1.221801000000000000e+06,2.303973501915208544e+03
5.197046119132754851e+33,1.230201000000000000e+06,2.292051603573296688e+03
5.174822589767922281e+33,1.238001000000000000e+06,2.281661455026971908e+03
5.141652137397347272e+33,1.245001000000000000e+06,2.272788250430219705e+03
5.096949941041457422e+33,1.251101000000000000e+06,2.265326998964353606e+03
5.040557314871831002e+33,1.256401000000000000e+06,2.259140502215456763e+03
4.972834195930359032e+33,1.260801000000000000e+06,2.254007419486797517e+03
4.894562574651409818e+33,1.264401000000000000e+06,2.249698833805130562e+03
4.806722319259613719e+33,1.267101000000000000e+06,2.245997237706018041e+03
4.710387624983430832e+33,1.268901000000000000e+06,2.242744565109751875e+03
4.606582518104415181e+33,1.269901000000000000e+06,2.239787333368613417e+03
4.496208475254848133e+33,1.270001000000000000e+06,2.237042537128798358e+03
4.380068790707993233e+33,1.269301000000000000e+06,2.234501946047069396e+03
4.258727660090129125e+33,1.267701000000000000e+06,2.232182857841086843e+03
4.132441005656747862e+33,1.265201000000000000e+06,2.230126759682696047e+03
4.001067949064095903e+33,1.261601000000000000e+06,2.228468048248584637e+03
3.864093313336536383e+33,1.256801000000000000e+06,2.227304819375774059e+03
3.720866979568534828e+33,1.250801000000000000e+06,2.226724338532234924e+03
3.571055658477691667e+33,1.243501000000000000e+06,2.226686402432223076e+03
3.415107171399920144e+33,1.234901000000000000e+06,2.227172957955418042e+03
3.254353598378676646e+33,1.224901000000000000e+06,2.227935096448631612e+03
3.090686888285399563e+33,1.213901000000000000e+06,2.228902017343624721e+03
2.926076126970120745e+33,1.201801000000000000e+06,2.229883257190044787e+03
2.762159811171367068e+33,1.188801000000000000e+06,2.230827312698825153e+03
2.600054613958125636e+33,1.175001000000000000e+06,2.231718695344195112e+03
2.440278685660191730e+33,1.160301000000000000e+06,2.232580064205049439e+03
2.282776487832529465e+33,1.144901000000000000e+06,2.233639688144437514e+03
2.127130255453311990e+33,1.128501000000000000e+06,2.234677198973952727e+03
1.973017381818585596e+33,1.111101000000000000e+06,2.235839986773989040e+03
1.820792475852213271e+33,1.092801000000000000e+06,2.236868111741222037e+03
1.671777174172389173e+33,1.073801000000000000e+06,2.237465059102852592e+03
1.527916010595047318e+33,1.054501000000000000e+06,2.237281521042719305e+03
1.391111527142230488e+33,1.035201000000000000e+06,2.235801956908164811e+03
1.262735061490349598e+33,1.016401000000000000e+06,2.232713542965330817e+03
1.143532893181058703e+33,9.983010000000000000e+05,2.228006476323393144e+03
1.033758818099931202e+33,9.813010000000000000e+05,2.221262572979341712e+03
9.333342283257879209e+32,9.655010000000000000e+05,2.212430205212008786e+03
8.419467648644158845e+32,9.510010000000000000e+05,2.201262236213732649e+03
7.591216338124037911e+32,9.381010000000000000e+05,2.188041113788442090e+03
6.842525844638997700e+32,9.268010000000000000e+05,2.171851187908795964e+03
6.166306832270660740e+32,9.173010000000000000e+05,2.152908830616963769e+03
5.554827958290287241e+32,9.097010000000000000e+05,2.130339300011732576e+03
5.000503259003739308e+32,9.042010000000000000e+05,2.103566007168241867e+03
4.496755138602188558e+32,9.010010000000000000e+05,2.071580444154307770e+03
4.038771790444587465e+32,9.006010000000000000e+05,2.032367917664142851e+03
3.623488599844438105e+32,9.036010000000000000e+05,1.983155421300298258e+03
3.249026135741648663e+32,9.106010000000000000e+05,1.919800701940341014e+03
2.913921757101831780e+32,9.226010000000000000e+05,1.835333348868542316e+03
2.616579008526045231e+32,9.405010000000000000e+05,1.717765878958810390e+03
2.355108920674051032e+32,9.655010000000000000e+05,1.557366110233132076e+03
