mass,radius,fmode
4.477125979339875239e+33,1.142401000000000000e+06,2.530036363539559261e+03
4.471775589321765465e+33,1.149701000000000000e+06,2.515947648233742257e+03
4.457758829223962943e+33,1.156401000000000000e+06,2.503248338412860448e+03
4.434842653439067131e+33,1.162701000000000000e+06,2.491882332964893067e+03
4.403146531446486150e+33,1.168401000000000000e+06,2.481828097739442001e+03
4.363029529007089619e+33,1.173401000000000000e+06,2.472985476118691167e+03
4.314803039769557381e+33,1.177801000000000000e+06,2.465271891512699767e+03
4.258679406934961633e+33,1.181501000000000000e+06,2.458658093148817443e+03
4.194695642296059052e+33,1.184401000000000000e+06,2.453044897606434915e+03
4.122799394255402177e+33,1.186601000000000000e+06,2.448421616564846772e+03
4.042913820400919575e+33,1.188001000000000000e+06,2.444753168954308876e+03
3.955133448634549428e+33,1.188601000000000000e+06,2.441870687106586502e+03
3.859822666910591520e+33,1.188401000000000000e+06,2.439626415139344772e+03
3.757703190339975577e+33,1.187401000000000000e+06,2.437943645109223780e+03
3.649763998141569297e+33,1.185701000000000000e+06,2.436573933557071086e+03
3.537112953244172806e+33,1.183301000000000000e+06,2.435410102204637042e+03
3.420824383843675415e+33,1.180301000000000000e+06,2.434352053644394346e+03
3.301828189999246306e+33,1.176701000000000000e+06,2.433183961867573544e+03
3.180837175409114517e+33,1.172601000000000000e+06,2.432050650641339416e+03
3.058325383380833691e+33,1.167901000000000000e+06,2.430852029845270408e+03
2.934522814732446216e+33,1.162601000000000000e+06,2.429426184239091981e+03
2.809464569032997076e+33,1.156801000000000000e+06,2.428123552068372192e+03
2.683124727145843652e+33,1.150401000000000000e+06,2.426685776013524901e+03
2.555600107062113565e+33,1.143501000000000000e+06,2.424899184006285850e+03
2.427257057116972829e+33,1.136001000000000000e+06,2.422828035443662884e+03
2.298808095293532270e+33,1.128101000000000000e+06,2.420127392845640315e+03
2.171182508574562019e+33,1.119901000000000000e+06,2.416559518276827475e+03
2.045341651993722379e+33,1.111601000000000000e+06,2.412054593548622961e+03
1.922133337940058728e+33,1.103201000000000000e+06,2.406049257303197010e+03
1.802186567699410349e+33,1.094801000000000000e+06,2.398306672687408081e+03
1.685909574117098731e+33,1.086701000000000000e+06,2.388499237752335375e+03
1.573515976156078669e+33,1.078901000000000000e+06,2.376244882884196159e+03
1.465105430151365838e+33,1.071501000000000000e+06,2.360620040247309134e+03
1.360767028890411835e+33,1.064801000000000000e+06,2.341047994676819144e+03
1.260670392341243590e+33,1.058801000000000000e+06,2.316651925549139833e+03
1.165125433467863638e+33,1.054001000000000000e+06,2.285579517616259182e+03
1.074537875664861531e+33,1.050501000000000000e+06,2.247346661580964337e+03
9.893264791100549190e+32,1.048801000000000000e+06,2.199445018228720528e+03
9.098407948554851411e+32,1.049301000000000000e+06,2.141777475436091208e+03
8.362998807354328294e+32,1.052401000000000000e+06,2.074180117199796769e+03
7.688063541803050189e+32,1.058501000000000000e+06,1.996603340324409601e+03
7.073600083433146171e+32,1.068001000000000000e+06,1.910228402633894575e+03
6.518951397393546846e+32,1.081601000000000000e+06,1.817339978418478267e+03
6.023049572066238078e+32,1.099701000000000000e+06,1.720230429070418722e+03
5.584690209378256228e+32,1.122901000000000000e+06,1.620966052998803434e+03
5.202709280060354671e+32,1.151501000000000000e+06,1.521987163638967331e+03
4.876046376178934402e+32,1.186101000000000000e+06,1.425074191900156620e+03
4.603779518142032266e+32,1.226601000000000000e+06,1.332051813811772263e+03
4.385096873527690783e+32,1.273001000000000000e+06,1.244282881793767729e+03
4.219082250792895407e+32,1.324501000000000000e+06,1.163113856976528950e+03
4.104501248674167110e+32,1.380001000000000000e+06,1.089492600889885580e+03
4.039444325156190744e+32,1.437601000000000000e+06,1.350930378775500230e+03
4.021110460404691171e+32,1.495401000000000000e+06,1.251797613883013355e+03
4.045678619082090258e+32,1.551301000000000000e+06,1.176490532569477409e+03
4.108472929141993796e+32,1.603701000000000000e+06,1.121208681159867410e+03
4.204287184581629041e+32,1.651401000000000000e+06,1.082617331051360452e+03
4.327746595666108353e+32,1.694001000000000000e+06,1.057421735600258899e+03
4.473618133440349517e+32,1.731301000000000000e+06,1.043306093370658346e+03
4.636804538904302273e+32,1.763601000000000000e+06,1.037999924597992049e+03
4.812309509000568192e+32,1.791301000000000000e+06,1.039643045499608434e+03
4.995100447740340399e+32,1.814901000000000000e+06,1.046544369877144618e+03
5.180290866850054520e+32,1.834801000000000000e+06,1.057359628888413454e+03
5.363232416823726200e+32,1.851601000000000000e+06,1.070554249670250556e+03
5.539799673451530583e+32,1.865501000000000000e+06,1.085440849019655843e+03
5.706489154931885994e+32,1.877001000000000000e+06,1.100873944818054269e+03
5.860483733457122993e+32,1.886501000000000000e+06,1.115997487134898165e+03
5.999680130878959619e+32,1.894101000000000000e+06,1.130624499074714777e+03
6.122836789375264600e+32,1.900201000000000000e+06,1.144089638486065496e+03
