mass,radius,fmode
4.175736605266245019e+33,1.133901000000000000e+06,2.572387714156816401e+03
4.173897498920872857e+33,1.146501000000000000e+06,2.544080239695746513e+03
4.168195223574126899e+33,1.158801000000000000e+06,2.516391070502815182e+03
4.158316121568444972e+33,1.170901000000000000e+06,2.489290110800669027e+03
4.143945471552647124e+33,1.182801000000000000e+06,2.462785799557849259e+03
4.124771775312232785e+33,1.194301000000000000e+06,2.436822330632760440e+03
4.100511406159430319e+33,1.205601000000000000e+06,2.411357696824107279e+03
4.070954630671883100e+33,1.216601000000000000e+06,2.386355096938390034e+03
4.035989840328592135e+33,1.227201000000000000e+06,2.361784484528667235e+03
3.995620505409896262e+33,1.237401000000000000e+06,2.337615846703386978e+03
3.949988665962721262e+33,1.247201000000000000e+06,2.313769062584266067e+03
3.899324014312919031e+33,1.256501000000000000e+06,2.290286815480043970e+03
3.843876973373212524e+33,1.265401000000000000e+06,2.267147540176127222e+03
3.783849957908697533e+33,1.273701000000000000e+06,2.244478002588191430e+03
3.719292252565526584e+33,1.281401000000000000e+06,2.222233953847045996e+03
3.650086730145825914e+33,1.288501000000000000e+06,2.200456741435526510e+03
3.575912980032549471e+33,1.294901000000000000e+06,2.179114277961675725e+03
3.496314129893491269e+33,1.300501000000000000e+06,2.158180398799690920e+03
3.410825685400667258e+33,1.305401000000000000e+06,2.137576708628410870e+03
3.319104421761968866e+33,1.309401000000000000e+06,2.117150541364738729e+03
3.221139084027490601e+33,1.312701000000000000e+06,2.096604892884435685e+03
3.117365565446066382e+33,1.315101000000000000e+06,2.075901804125559465e+03
3.008720198642490132e+33,1.317001000000000000e+06,2.054718194817925450e+03
2.896627868261865395e+33,1.318201000000000000e+06,2.032975830924163574e+03
2.782796222519954604e+33,1.319101000000000000e+06,2.010577626082212419e+03
2.669083001583197454e+33,1.319601000000000000e+06,1.987493611669212896e+03
2.557239918791423460e+33,1.320001000000000000e+06,1.963812569583959657e+03
2.448772758420260553e+33,1.320401000000000000e+06,1.939719380313705642e+03
2.344792922372822642e+33,1.320701000000000000e+06,1.915479494753972858e+03
2.245951385875924549e+33,1.321101000000000000e+06,1.891338614159656800e+03
2.152388608261964367e+33,1.321401000000000000e+06,1.867643469787302820e+03
2.063737195310885711e+33,1.321601000000000000e+06,1.844633825149971472e+03
1.979124898238764688e+33,1.321501000000000000e+06,1.822439127107566492e+03
1.897230133694901803e+33,1.320901000000000000e+06,1.801147017693922635e+03
1.816416887314059434e+33,1.319601000000000000e+06,1.780689130085666875e+03
1.734973330517983705e+33,1.317601000000000000e+06,1.760808101337423977e+03
1.651448873114175171e+33,1.314501000000000000e+06,1.741240655832171797e+03
1.565096216797211966e+33,1.310501000000000000e+06,1.721581673508132553e+03
1.476120156621510157e+33,1.305701000000000000e+06,1.701500715412936188e+03
1.385716029627135963e+33,1.300301000000000000e+06,1.680652577703601310e+03
1.295706942373323804e+33,1.294701000000000000e+06,1.658827594231825969e+03
1.208071645045236559e+33,1.289301000000000000e+06,1.635920673516623765e+03
1.124477429985957110e+33,1.284601000000000000e+06,1.611949095838683888e+03
1.046113693579107888e+33,1.280901000000000000e+06,1.586959961614676104e+03
9.736354339452563186e+32,1.278401000000000000e+06,1.561242876477721893e+03
9.072378277916760788e+32,1.277101000000000000e+06,1.534987081816804675e+03
8.467611219588996620e+32,1.277101000000000000e+06,1.508408401695527573e+03
7.917778737062641962e+32,1.278301000000000000e+06,1.481740694522946342e+03
7.416792527674910516e+32,1.280601000000000000e+06,1.455134887690455116e+03
6.957561840093320484e+32,1.284001000000000000e+06,1.428592431234528021e+03
6.532814110681231676e+32,1.288301000000000000e+06,1.402027680592296747e+03
