mass,radius,fmode
4.118373927548071101e+33,1.010901000000000000e+06,2.885613365672259988e+03
4.114371561352350795e+33,1.020701000000000000e+06,2.864575537453802554e+03
4.105078998745546296e+33,1.030401000000000000e+06,2.844060752024971407e+03
4.090540944746540416e+33,1.040101000000000000e+06,2.823967848060526649e+03
4.070827916161071961e+33,1.049601000000000000e+06,2.804257577240844512e+03
4.045972297127549137e+33,1.059001000000000000e+06,2.784850228313840944e+03
4.015940156449898832e+33,1.068101000000000000e+06,2.765718363695310472e+03
3.980565170303023484e+33,1.077101000000000000e+06,2.746837086828940301e+03
3.939527847183511049e+33,1.085701000000000000e+06,2.728154708924156694e+03
3.892359604450513085e+33,1.094001000000000000e+06,2.709594962323473737e+03
3.838589627200342360e+33,1.102101000000000000e+06,2.690967031339992900e+03
3.777938793914193491e+33,1.109801000000000000e+06,2.672183083703242119e+03
3.710417691528187036e+33,1.117201000000000000e+06,2.652905165759357715e+03
3.636241320109836919e+33,1.124401000000000000e+06,2.632911881732533857e+03
3.555667438746348792e+33,1.131301000000000000e+06,2.611938827509611201e+03
3.468904578473313390e+33,1.138001000000000000e+06,2.589617015632685252e+03
3.376185807561973387e+33,1.144601000000000000e+06,2.565602591203922202e+03
3.278093384921259064e+33,1.151201000000000000e+06,2.539355508890473629e+03
3.175929401959291309e+33,1.157901000000000000e+06,2.510368524267637895e+03
3.071731311520565007e+33,1.164901000000000000e+06,2.478390316758387144e+03
2.967878533060832185e+33,1.172401000000000000e+06,2.443553060211689171e+03
2.866531028609425001e+33,1.180301000000000000e+06,2.405943165936645528e+03
2.769414805077519903e+33,1.188701000000000000e+06,2.366237047887946574e+03
2.677762258236677076e+33,1.197601000000000000e+06,2.325088856852582921e+03
2.592284208779076962e+33,1.206801000000000000e+06,2.283263384131456860e+03
2.513015523249746250e+33,1.216201000000000000e+06,2.241729171812313325e+03
2.439134942318283140e+33,1.225601000000000000e+06,2.200952981729166368e+03
2.368808853730644134e+33,1.234801000000000000e+06,2.161047597203579244e+03
2.299429348380699465e+33,1.243801000000000000e+06,2.121455451878453005e+03
2.228586600755136664e+33,1.252801000000000000e+06,2.081366568175752946e+03
2.155437592540113212e+33,1.262001000000000000e+06,2.039776087622785781e+03
2.081309930749242149e+33,1.271601000000000000e+06,1.996595877958432084e+03
2.008797529516776339e+33,1.281901000000000000e+06,1.952338515727103868e+03
1.940415149135277434e+33,1.292801000000000000e+06,1.907975501645899158e+03
1.877845774806827310e+33,1.304301000000000000e+06,1.864479229126203563e+03
1.821834780504444872e+33,1.316001000000000000e+06,1.822634455168730256e+03
1.772364683626450091e+33,1.327901000000000000e+06,1.783149863566260819e+03
1.728869754855369244e+33,1.339601000000000000e+06,1.746438359796242139e+03
1.690393466165420209e+33,1.351001000000000000e+06,1.712646736109087215e+03
1.655705815496144602e+33,1.361701000000000000e+06,1.681705492452585759e+03
1.623357638799898780e+33,1.371601000000000000e+06,1.653349857262046498e+03
1.591705683824064003e+33,1.380701000000000000e+06,1.627110002786546374e+03
1.558944103868051269e+33,1.388901000000000000e+06,1.602355448162116772e+03
1.523224505393467680e+33,1.396201000000000000e+06,1.578421579618594706e+03
1.482953051452147979e+33,1.402601000000000000e+06,1.554599217136476227e+03
1.437264771717516000e+33,1.408201000000000000e+06,1.530340412248035818e+03
1.386423609822132650e+33,1.413101000000000000e+06,1.505345081524276338e+03
1.331821652008120581e+33,1.417501000000000000e+06,1.479668550077809414e+03
1.275458460549325233e+33,1.421601000000000000e+06,1.453556552201234354e+03
1.219263989413765376e+33,1.425601000000000000e+06,1.427342251070190514e+03
1.164621490225839577e+33,1.429701000000000000e+06,1.401442118934435257e+03
1.112165337028634497e+33,1.433701000000000000e+06,1.376087413775053164e+03
1.061793012357070946e+33,1.437601000000000000e+06,1.351385041416561762e+03
1.012788344725476007e+33,1.441401000000000000e+06,1.327143258550356677e+03
9.640660141968847386e+32,1.445101000000000000e+06,1.302982953200870952e+03
9.146407455767932586e+32,1.448601000000000000e+06,1.278296393321696314e+03
8.642763658595678855e+32,1.452501000000000000e+06,1.252516450620326168e+03
