mass,radius,fmode
4.724275322894253419e+33,1.275201000000000000e+06,2.244151181033756075e+03
4.723360504239406773e+33,1.286801000000000000e+06,2.223329917152977032e+03
4.716832481786291368e+33,1.298001000000000000e+06,2.203435544158518951e+03
4.704885727989029631e+33,1.308601000000000000e+06,2.184594816617201104e+03
4.687483944307642708e+33,1.318501000000000000e+06,2.166916157190999002e+03
4.664309681850183190e+33,1.327601000000000000e+06,2.150529627123277805e+03
4.634706146014302456e+33,1.335701000000000000e+06,2.135562084941855574e+03
4.597625655859556891e+33,1.342801000000000000e+06,2.122155964012422828e+03
4.551586140953268858e+33,1.348601000000000000e+06,2.110442625276945364e+03
4.494603782014975118e+33,1.353001000000000000e+06,2.100600442238853702e+03
4.424254021675155623e+33,1.355601000000000000e+06,2.092802826155995717e+03
4.337769533386890349e+33,1.356301000000000000e+06,2.087208474788012609e+03
4.232443079906827555e+33,1.354701000000000000e+06,2.083966480323141695e+03
4.106289043819686438e+33,1.350501000000000000e+06,2.083116614923208544e+03
3.958816712709908851e+33,1.343601000000000000e+06,2.084538852782396134e+03
3.791586853124726443e+33,1.334001000000000000e+06,2.087895425679577784e+03
3.608126324679483344e+33,1.322001000000000000e+06,2.092709279945974231e+03
3.413109012354948908e+33,1.307901000000000000e+06,2.098404397084306765e+03
3.211382691338595394e+33,1.292101000000000000e+06,2.104385423093992358e+03
3.007245405497164528e+33,1.275001000000000000e+06,2.110220540684718344e+03
2.804160294125317195e+33,1.257001000000000000e+06,2.115476035026832506e+03
2.604798564593152971e+33,1.238401000000000000e+06,2.119885043395568118e+03
2.411176388029005775e+33,1.219301000000000000e+06,2.123259508736538010e+03
2.224814586837715635e+33,1.200101000000000000e+06,2.125339301675252500e+03
2.046828750803807595e+33,1.181001000000000000e+06,2.126009820489812682e+03
1.878001100540640751e+33,1.162101000000000000e+06,2.125126191689540065e+03
1.718829452436758658e+33,1.143601000000000000e+06,2.122621915995980544e+03
1.569559491739120065e+33,1.125701000000000000e+06,2.118114012647984055e+03
1.430225154391008874e+33,1.108601000000000000e+06,2.111618645041112813e+03
1.300687089352567921e+33,1.092401000000000000e+06,2.102968990405961449e+03
1.180685441475672274e+33,1.077301000000000000e+06,2.091994701465949674e+03
1.069887191840142188e+33,1.063501000000000000e+06,2.077953697934003230e+03
9.679293757108957777e+32,1.051201000000000000e+06,2.060871415087939113e+03
8.744392468244583132e+32,1.040601000000000000e+06,2.040225258496516062e+03
7.890439663442350694e+32,1.032101000000000000e+06,2.015297011141879693e+03
7.113668705528009553e+32,1.025901000000000000e+06,1.985479006436816690e+03
6.410206229346583656e+32,1.022501000000000000e+06,1.949903824433946284e+03
5.776103306649435186e+32,1.022301000000000000e+06,1.907563359542748685e+03
5.207351175326446441e+32,1.025701000000000000e+06,1.857504133328713579e+03
4.700025388616419459e+32,1.033401000000000000e+06,1.798447179694562465e+03
4.250356739271315351e+32,1.045901000000000000e+06,1.728976255930450634e+03
3.854826313103642245e+32,1.063901000000000000e+06,1.646966574616288426e+03
3.510147085787790140e+32,1.088001000000000000e+06,1.549354031944663120e+03
3.213239660198148629e+32,1.118801000000000000e+06,1.432999399988736741e+03
2.961116895617605932e+32,1.156701000000000000e+06,1.299977907284226603e+03
