mass,radius,fmode
4.752083786126278048e+33,1.112001000000000000e+06,2.548940654773756251e+03
4.746829989638751957e+33,1.119001000000000000e+06,2.537266043148795688e+03
4.734487636623782870e+33,1.125701000000000000e+06,2.526818206891151931e+03
4.715042741237815324e+33,1.132001000000000000e+06,2.517545819653593753e+03
4.688547281880413680e+33,1.137901000000000000e+06,2.509319920580538565e+03
4.655083349748002089e+33,1.143301000000000000e+06,2.502058280793424274e+03
4.614752803930775608e+33,1.148301000000000000e+06,2.495664229991824868e+03
4.567671519283050029e+33,1.152801000000000000e+06,2.490026380578508451e+03
4.513954230533637924e+33,1.156801000000000000e+06,2.485066446385760173e+03
4.453725391198591142e+33,1.160201000000000000e+06,2.480703291080457348e+03
4.387116731463101491e+33,1.163101000000000000e+06,2.476857173874779164e+03
4.314244007448547295e+33,1.165401000000000000e+06,2.473452551438864248e+03
4.235233528620109233e+33,1.167101000000000000e+06,2.470440865687831320e+03
4.150213914820847516e+33,1.168201000000000000e+06,2.467727551561476503e+03
4.059287442270062223e+33,1.168701000000000000e+06,2.465288461011005893e+03
3.962579770728886325e+33,1.168501000000000000e+06,2.463042596991770552e+03
3.860231347654632179e+33,1.167701000000000000e+06,2.460903589304070010e+03
3.752439906657389921e+33,1.166201000000000000e+06,2.458790671894347724e+03
3.639484850666992546e+33,1.164101000000000000e+06,2.456575969970549977e+03
3.521774824286741359e+33,1.161301000000000000e+06,2.454108522007430565e+03
3.399853341830854128e+33,1.157901000000000000e+06,2.451258652333707687e+03
3.274429503142873553e+33,1.153901000000000000e+06,2.447890049496561460e+03
3.146339382849687538e+33,1.149501000000000000e+06,2.443788140876911712e+03
3.016515207381371573e+33,1.144601000000000000e+06,2.438653256179114578e+03
2.885944102518335567e+33,1.139401000000000000e+06,2.432449820951071615e+03
2.755626661487230019e+33,1.133901000000000000e+06,2.424995017337048466e+03
2.626517405110492417e+33,1.128201000000000000e+06,2.416024706990854156e+03
2.499510409066556847e+33,1.122501000000000000e+06,2.405671263900465874e+03
2.375410916814236785e+33,1.116801000000000000e+06,2.393675571949437654e+03
2.254923294842800192e+33,1.111101000000000000e+06,2.380085725111428019e+03
2.138625968808067511e+33,1.105701000000000000e+06,2.364762165410842954e+03
2.026984660812335812e+33,1.100501000000000000e+06,2.347915794987375648e+03
1.920335732590987410e+33,1.095601000000000000e+06,2.329530788099754773e+03
1.818885069774037998e+33,1.091101000000000000e+06,2.309758561567592551e+03
1.722720197346284652e+33,1.086901000000000000e+06,2.288631863296145184e+03
1.631812930196864692e+33,1.083101000000000000e+06,2.266385886519683027e+03
1.546034891359923604e+33,1.079701000000000000e+06,2.243320899892522903e+03
1.465184285811892639e+33,1.076801000000000000e+06,2.219176870136934667e+03
1.388991253909540245e+33,1.074201000000000000e+06,2.194557241621332196e+03
1.317156437827361936e+33,1.072001000000000000e+06,2.169148590368023633e+03
1.249363741572833321e+33,1.070101000000000000e+06,2.143312964344974262e+03
1.185302675051896924e+33,1.068601000000000000e+06,2.117040139229920442e+03
1.124670429311466455e+33,1.067401000000000000e+06,2.090492310129981888e+03
1.067192505130093740e+33,1.066601000000000000e+06,2.063417038652799874e+03
1.012609768450907914e+33,1.066101000000000000e+06,2.036125296109623605e+03
9.606929742288629242e+32,1.065901000000000000e+06,2.008453330207939871e+03
9.112340434726124702e+32,1.066101000000000000e+06,1.980320957222642392e+03
8.640471927519645874e+32,1.066601000000000000e+06,1.951737277729996094e+03
8.189691826001121547e+32,1.067501000000000000e+06,1.922713529999112552e+03
7.758576883599908947e+32,1.068801000000000000e+06,1.892986463929885076e+03
7.345877400174402344e+32,1.070601000000000000e+06,1.862531748813791864e+03
6.950530586398095762e+32,1.072901000000000000e+06,1.831129897389038888e+03
6.571655468505473367e+32,1.075901000000000000e+06,1.798744991791042366e+03
6.208510769562995557e+32,1.079501000000000000e+06,1.764934381729363849e+03
5.860503211547320322e+32,1.084101000000000000e+06,1.729764480383569207e+03
5.527183223986966116e+32,1.089601000000000000e+06,1.692814903403830158e+03
5.208272365128179207e+32,1.096301000000000000e+06,1.653858839063614141e+03
4.903665700890372199e+32,1.104301000000000000e+06,1.612516454591112961e+03
4.613490584280606116e+32,1.114001000000000000e+06,1.568482890950564979e+03
4.338097481549603665e+32,1.125601000000000000e+06,1.521514115218494908e+03
4.078047344515800665e+32,1.139501000000000000e+06,1.471183006722125128e+03
3.834083040590555354e+32,1.156001000000000000e+06,1.417167367941110570e+03
3.607079345177126461e+32,1.175501000000000000e+06,1.358939766527521442e+03
3.397917911797738932e+32,1.198201000000000000e+06,1.295873375278152935e+03
3.207410748512630191e+32,1.224501000000000000e+06,1.227194850031813758e+03
3.036174245263975910e+32,1.254501000000000000e+06,1.152746432502229709e+03
2.884576176440402786e+32,1.288101000000000000e+06,1.074011395581158467e+03
2.752647060094374954e+32,1.325201000000000000e+06,9.943031785472844604e+02
2.640077820728236747e+32,1.365301000000000000e+06,9.175796790799802238e+02
2.546182667178961020e+32,1.407601000000000000e+06,8.469599246997730688e+02
2.469906060940607256e+32,1.451201000000000000e+06,7.841115967578710979e+02
2.409883091028706520e+32,1.495001000000000000e+06,1.018294706509488492e+03
2.364467973029270362e+32,1.537801000000000000e+06,9.805049719130731773e+02
