mass,radius,fmode
5.298778503034358007e+33,1.232701000000000000e+06,2.238204582021208989e+04
5.284033505022537719e+33,1.238501000000000000e+06,2.268514455139667461e+03
5.254531190670858164e+33,1.243501000000000000e+06,2.263092619325634132e+03
5.212891410627594515e+33,1.247801000000000000e+06,2.259225118579421178e+03
5.160985121396816354e+33,1.251401000000000000e+06,2.256578210863330696e+03
5.100018294756394501e+33,1.254201000000000000e+06,2.254926724244707202e+03
5.030765696450559290e+33,1.256301000000000000e+06,2.254072214490848637e+03
4.953740557909855390e+33,1.257601000000000000e+06,2.253945169516240185e+03
4.869308407989256041e+33,1.258201000000000000e+06,2.254436184145922653e+03
4.777703782331124014e+33,1.257901000000000000e+06,2.255468665204040008e+03
4.679076357202373144e+33,1.256901000000000000e+06,2.257069871182065526e+03
4.573426110755260246e+33,1.254901000000000000e+06,2.259181429563814618e+03
4.460652617841838958e+33,1.252101000000000000e+06,2.261796668542721818e+03
4.340584198041466270e+33,1.248301000000000000e+06,2.264915649100837072e+03
4.213128820745691977e+33,1.243501000000000000e+06,2.268486679915456534e+03
4.078466486518802659e+33,1.237601000000000000e+06,2.272415658176669240e+03
3.937173389017714827e+33,1.230801000000000000e+06,2.276567063243934172e+03
3.790229420202829164e+33,1.223001000000000000e+06,2.280749720864303072e+03
3.638879622930192127e+33,1.214301000000000000e+06,2.284759141845685008e+03
3.484470022161733277e+33,1.204801000000000000e+06,2.288424403925444949e+03
3.328323914891552146e+33,1.194701000000000000e+06,2.291573811990939248e+03
3.171675872771671869e+33,1.183901000000000000e+06,2.294057929940072881e+03
3.015654421170129359e+33,1.172601000000000000e+06,2.295664007522046177e+03
2.861277496606818468e+33,1.160901000000000000e+06,2.296364088992499092e+03
2.709455830650861702e+33,1.148801000000000000e+06,2.296130187450081394e+03
2.560999568018020540e+33,1.136501000000000000e+06,2.294843490678529633e+03
2.416619121412542882e+33,1.124001000000000000e+06,2.292368337275366230e+03
2.276945506829743268e+33,1.111401000000000000e+06,2.288864602364932580e+03
2.142540969896775496e+33,1.098801000000000000e+06,2.284174567703709727e+03
2.013874885836943392e+33,1.086301000000000000e+06,2.278337600671219207e+03
1.891356652565405506e+33,1.073901000000000000e+06,2.271427000787160523e+03
1.775271828637782966e+33,1.061701000000000000e+06,2.263501410409692653e+03
1.665792560900593686e+33,1.049901000000000000e+06,2.254636998203067378e+03
1.562932646982845668e+33,1.038301000000000000e+06,2.245132147808821628e+03
1.466518273877103407e+33,1.027101000000000000e+06,2.234878841935640594e+03
1.376131830149476224e+33,1.016101000000000000e+06,2.224452400221823154e+03
1.291084931199565873e+33,1.005401000000000000e+06,2.213581586967099156e+03
1.210418670527936134e+33,9.947010000000000000e+05,2.202594875986949319e+03
1.133029473774322603e+33,9.840010000000000000e+05,2.191723822882059267e+03
1.057988485607237396e+33,9.731010000000000000e+05,2.180543332538193226e+03
9.849490561157453492e+32,9.620010000000000000e+05,2.168902694089517809e+03
9.143376156486291167e+32,9.508010000000000000e+05,2.156746929188073864e+03
8.470790035188742228e+32,9.400010000000000000e+05,2.143814150938445437e+03
7.840931372807315937e+32,9.297010000000000000e+05,2.130000383609409255e+03
7.259801284584963665e+32,9.202010000000000000e+05,2.115574734856357281e+03
6.729625905181238568e+32,9.116010000000000000e+05,2.100414850929023942e+03
6.249943318066704999e+32,9.040010000000000000e+05,2.085206016191507842e+03
5.818298039613276230e+32,8.973010000000000000e+05,2.069486777004234227e+03
5.430731584018907025e+32,8.916010000000000000e+05,2.054700207331224647e+03
5.081660736517024128e+32,8.865010000000000000e+05,2.040056356948086432e+03
4.763632060679334156e+32,8.821010000000000000e+05,2.026073819526634225e+03
4.467266664295688960e+32,8.780010000000000000e+05,2.012768154439100272e+03
4.182350869443050570e+32,8.740010000000000000e+05,2.000185885270422659e+03
3.900412547865134155e+32,8.700010000000000000e+05,1.987649545782763653e+03
3.617803536887441146e+32,8.662010000000000000e+05,1.974506297954260390e+03
3.336736913312181044e+32,8.629010000000000000e+05,1.960366521283734983e+03
3.062943827461494469e+32,8.606010000000000000e+05,1.943652102404339985e+03
2.802128841501088909e+32,8.596010000000000000e+05,1.922367137521441464e+03
2.557915088335993519e+32,8.606010000000000000e+05,1.892077747240029794e+03
2.331593765109056600e+32,8.639010000000000000e+05,1.840914786621846133e+03
2.122777407282393938e+32,8.700010000000000000e+05,1.746546676485233547e+03
1.930084157343376501e+32,8.795010000000000000e+05,1.608036575684378704e+03
1.751787461034902309e+32,8.934010000000000000e+05,1.449735373718692699e+03
1.586477517623517960e+32,9.128010000000000000e+05,1.286525174690969834e+03
1.433575099863617447e+32,9.399010000000000000e+05,1.123066611074629918e+03
1.293321825134787154e+32,9.771010000000000000e+05,9.634566810313954193e+02
1.166291945951943041e+32,1.028001000000000000e+06,8.106696479253864709e+02
1.052863134337855459e+32,1.097801000000000000e+06,6.673189873536492769e+02
