mass,radius,fmode
4.281085713225338179e+33,1.193701000000000000e+06,2.431626452326589060e+03
4.280123893958400266e+33,1.205101000000000000e+06,2.407574582877217836e+03
4.273376850808176891e+33,1.216001000000000000e+06,2.384726910450792275e+03
4.260071529484158798e+33,1.226301000000000000e+06,2.363119437162190025e+03
4.239376557944753646e+33,1.235901000000000000e+06,2.342738864133083098e+03
4.210398120647111924e+33,1.244801000000000000e+06,2.323618226391944063e+03
4.172246743480694974e+33,1.253001000000000000e+06,2.305668172775107450e+03
4.124106361539150583e+33,1.260201000000000000e+06,2.288890334525523940e+03
4.065298556648065496e+33,1.266501000000000000e+06,2.273168721842093419e+03
3.995403617577763742e+33,1.271801000000000000e+06,2.258452085368794997e+03
3.914298727251374882e+33,1.276101000000000000e+06,2.244535539827310913e+03
3.822241554414606820e+33,1.279201000000000000e+06,2.231269823213829568e+03
3.719848655188997453e+33,1.281301000000000000e+06,2.218437550943805036e+03
3.608067523643177219e+33,1.282401000000000000e+06,2.205880347676400561e+03
3.488103884066075361e+33,1.282501000000000000e+06,2.193183574318492447e+03
3.361335130580750916e+33,1.281601000000000000e+06,2.180332335546298964e+03
3.229227216295628873e+33,1.279901000000000000e+06,2.166974659522658840e+03
3.093252874088325027e+33,1.277501000000000000e+06,2.152904048859212253e+03
2.954851043545614403e+33,1.274501000000000000e+06,2.137938613992525006e+03
2.815379142107920503e+33,1.271001000000000000e+06,2.121915073534586099e+03
2.676096694658919493e+33,1.267101000000000000e+06,2.104644675093529713e+03
2.538157269424474107e+33,1.263001000000000000e+06,2.086068847917098992e+03
2.402608739171212137e+33,1.258701000000000000e+06,2.066101929314531844e+03
2.270394555421369098e+33,1.254501000000000000e+06,2.044538233842331465e+03
2.142356362948204817e+33,1.250301000000000000e+06,2.021446148710006355e+03
2.019236558080587688e+33,1.246501000000000000e+06,1.996782171919273196e+03
1.901665626307216789e+33,1.243001000000000000e+06,1.970616246567095686e+03
1.790147577048595395e+33,1.240001000000000000e+06,1.943018345899945416e+03
1.685068655779593046e+33,1.237601000000000000e+06,1.914203834141063453e+03
1.586673551150109108e+33,1.235901000000000000e+06,1.884339687062808707e+03
1.495058653176544522e+33,1.234901000000000000e+06,1.853660571987147023e+03
1.410174030154031612e+33,1.234701000000000000e+06,1.822540368172838498e+03
1.331831189790490871e+33,1.235201000000000000e+06,1.791169503358641350e+03
1.259705590063475185e+33,1.236401000000000000e+06,1.759886466647263205e+03
1.193361441084833753e+33,1.238201000000000000e+06,1.729070137961593446e+03
1.132264950354753552e+33,1.240501000000000000e+06,1.698807481142604274e+03
1.075814226026798324e+33,1.243301000000000000e+06,1.669229645825072794e+03
1.023364672265345563e+33,1.246401000000000000e+06,1.640545698164406986e+03
9.742649161033507765e+32,1.249701000000000000e+06,1.612745064205481867e+03
9.278867618490499635e+32,1.253101000000000000e+06,1.585758158775525089e+03
8.836601028901582095e+32,1.256701000000000000e+06,1.559526709640224453e+03
8.410983033502493590e+32,1.260301000000000000e+06,1.533883420124895110e+03
7.998263069485049997e+32,1.264001000000000000e+06,1.508686920730701104e+03
7.595825119669441341e+32,1.267901000000000000e+06,1.483810490751935731e+03
7.202240025913583055e+32,1.271901000000000000e+06,1.459025747057498620e+03
6.817055508978828349e+32,1.276201000000000000e+06,1.434198270008456120e+03
6.440532509774061917e+32,1.280901000000000000e+06,1.409122372315648590e+03
