mass,radius,fmode
4.107251831023844462e+33,1.228901000000000000e+06,2.328546133112022744e+03
4.103545657652520953e+33,1.237701000000000000e+06,2.309566564136708621e+03
4.085736503329721527e+33,1.245701000000000000e+06,2.291768943645713989e+03
4.052915331349557342e+33,1.252701000000000000e+06,2.275255538782468648e+03
4.004819233213772680e+33,1.258401000000000000e+06,2.260103664519858285e+03
3.941779146785322176e+33,1.263001000000000000e+06,2.246297036020699579e+03
3.864545067366193890e+33,1.266101000000000000e+06,2.233733894401456837e+03
3.774184371271524374e+33,1.267901000000000000e+06,2.222256204570702721e+03
3.672001952841796553e+33,1.268401000000000000e+06,2.211648776576419095e+03
3.559477325728498772e+33,1.267601000000000000e+06,2.201729169716204524e+03
3.438243322616219009e+33,1.265501000000000000e+06,2.192304317873953096e+03
3.310019954745631159e+33,1.262301000000000000e+06,2.183166680698484015e+03
3.176555165500943243e+33,1.258001000000000000e+06,2.174139612133496939e+03
3.039543714337714912e+33,1.252801000000000000e+06,2.165063681746509246e+03
2.900560055548980428e+33,1.246701000000000000e+06,2.155882341767943672e+03
2.760999984394385179e+33,1.239901000000000000e+06,2.146484041790963602e+03
2.622020886338265755e+33,1.232401000000000000e+06,2.136877139495159099e+03
2.484526441868981997e+33,1.224301000000000000e+06,2.127100602698158582e+03
2.349152625808634745e+33,1.215601000000000000e+06,2.117043050467620105e+03
2.216279021906233170e+33,1.206501000000000000e+06,2.106790214404853486e+03
2.086071060170361440e+33,1.196801000000000000e+06,2.096351167818081649e+03
1.958540272614809382e+33,1.186601000000000000e+06,2.085726235524051390e+03
1.833631827781684295e+33,1.175901000000000000e+06,2.074778660255537488e+03
1.711330329152794450e+33,1.164701000000000000e+06,2.063612895789407958e+03
1.591766812757201481e+33,1.153101000000000000e+06,2.051874566930438050e+03
1.475274799669020222e+33,1.141301000000000000e+06,2.039290766287070255e+03
1.362402347550797525e+33,1.129401000000000000e+06,2.025960805430931259e+03
1.253853385196183569e+33,1.117701000000000000e+06,2.011154952298577655e+03
1.150374532974214086e+33,1.106401000000000000e+06,1.994655302567818353e+03
1.052656278977474279e+33,1.095901000000000000e+06,1.976192952212247292e+03
9.612409386430171712e+32,1.086601000000000000e+06,1.955384743446644734e+03
8.764674748986326783e+32,1.078601000000000000e+06,1.931682555696276495e+03
7.984873769920539441e+32,1.072401000000000000e+06,1.905346299911632286e+03
7.272729513474854380e+32,1.068201000000000000e+06,1.875663870581728361e+03
6.626539857490851016e+32,1.066301000000000000e+06,1.842304107172255499e+03
6.043556042350873290e+32,1.066901000000000000e+06,1.805416718529240597e+03
5.520225544972975174e+32,1.070301000000000000e+06,1.764288060047297222e+03
5.052511723340416376e+32,1.076601000000000000e+06,1.718820338381916372e+03
4.636081267081485669e+32,1.086101000000000000e+06,1.668509971837705052e+03
4.266434056921113577e+32,1.098901000000000000e+06,1.612617634335004141e+03
3.939045705365883868e+32,1.115101000000000000e+06,1.549971641833131116e+03
3.649457086346015856e+32,1.134801000000000000e+06,1.478498098611132491e+03
