mass,radius,fmode
4.372856535785702510e+33,1.196601000000000000e+06,2.433165974203132464e+03
4.363069123688237473e+33,1.205301000000000000e+06,2.415815314413175656e+03
4.339248130365802332e+33,1.213001000000000000e+06,2.400349181138998119e+03
4.299224659079483462e+33,1.219801000000000000e+06,2.386711014689015883e+03
4.241909678268897314e+33,1.225601000000000000e+06,2.374669257896836370e+03
4.167600886151633411e+33,1.230401000000000000e+06,2.363949309689391612e+03
4.077914810011432446e+33,1.234101000000000000e+06,2.354021394904516455e+03
3.975370876545162061e+33,1.237001000000000000e+06,2.344437543246184305e+03
3.862804391846656290e+33,1.239101000000000000e+06,2.334674279997560916e+03
3.742894438267872151e+33,1.240601000000000000e+06,2.324356164689539128e+03
3.617959920626648050e+33,1.241501000000000000e+06,2.313258622136457689e+03
3.489979446696966683e+33,1.242101000000000000e+06,2.301179091254419291e+03
3.360713068218986679e+33,1.242301000000000000e+06,2.288009109023053043e+03
3.231821374681214799e+33,1.242201000000000000e+06,2.273647358598336268e+03
3.104790695443054071e+33,1.242001000000000000e+06,2.258392513360301109e+03
2.980704948151266737e+33,1.241601000000000000e+06,2.242258684451630415e+03
2.859831642269651746e+33,1.240801000000000000e+06,2.225675574820266775e+03
2.741072813065980807e+33,1.239701000000000000e+06,2.208806773221180720e+03
2.621403168666962201e+33,1.237901000000000000e+06,2.191821077705230437e+03
2.496693749487038176e+33,1.235201000000000000e+06,2.174035632105945297e+03
2.365262615522446422e+33,1.231701000000000000e+06,2.154722923184662704e+03
2.230549859408766618e+33,1.228001000000000000e+06,2.132870244806436403e+03
2.098347611543631567e+33,1.224501000000000000e+06,2.108425768825433806e+03
1.972935573534000590e+33,1.221701000000000000e+06,2.081488128831723316e+03
1.856517681723209146e+33,1.219801000000000000e+06,2.052475903300367918e+03
1.749939152514191935e+33,1.218701000000000000e+06,2.022020928955759928e+03
1.653188399253563363e+33,1.218501000000000000e+06,1.990851710517470337e+03
1.565468240936765738e+33,1.218801000000000000e+06,1.959614588152933720e+03
1.485079504525998188e+33,1.219401000000000000e+06,1.928579583180889585e+03
1.409200059098281289e+33,1.220001000000000000e+06,1.897769462133670686e+03
1.333884355205081201e+33,1.220301000000000000e+06,1.866171848343054762e+03
1.254897619623762428e+33,1.220301000000000000e+06,1.831817340363891162e+03
1.170135693214218856e+33,1.220501000000000000e+06,1.792323938545241617e+03
1.082178889610620496e+33,1.221901000000000000e+06,1.745994911210021883e+03
9.968295112929505156e+32,1.225701000000000000e+06,1.693094368597283619e+03
9.187297152092843191e+32,1.232901000000000000e+06,1.635485255139895344e+03
8.498028562427327452e+32,1.243601000000000000e+06,1.575092984913703731e+03
7.903459803277821783e+32,1.257901000000000000e+06,1.513990687753360817e+03
7.399902952772236392e+32,1.275501000000000000e+06,1.453866452011283400e+03
6.980251439973006864e+32,1.295801000000000000e+06,1.396297317324434061e+03
6.633617817497899805e+32,1.318101000000000000e+06,1.342246102879777482e+03
6.345197504035326762e+32,1.342201000000000000e+06,1.291511136462467221e+03
6.101799719655178757e+32,1.368401000000000000e+06,1.243111272682024492e+03
5.902400282046634136e+32,1.396801000000000000e+06,1.196958407360826413e+03
5.755145790789751238e+32,1.426301000000000000e+06,1.154747660699554444e+03
5.663945204567555438e+32,1.455301000000000000e+06,1.118202202254619124e+03
