mass,radius,fmode
4.440620957571985325e+33,1.147201000000000000e+06,2.503612026609865097e+03
4.438900078772062453e+33,1.158301000000000000e+06,2.480593842296878847e+03
4.433087384792013489e+33,1.169001000000000000e+06,2.458511538476347141e+03
4.422767457471094274e+33,1.179301000000000000e+06,2.437436071427249317e+03
4.407426936312499086e+33,1.189001000000000000e+06,2.417399375841535402e+03
4.386403778378344520e+33,1.198201000000000000e+06,2.398553697438142535e+03
4.358914322616680198e+33,1.206601000000000000e+06,2.380911328155450065e+03
4.323944857443155306e+33,1.214301000000000000e+06,2.364552403708215024e+03
4.280355048012386425e+33,1.221201000000000000e+06,2.349472140836296603e+03
4.227029975880721930e+33,1.227201000000000000e+06,2.335625307331769363e+03
4.163343404483054353e+33,1.232201000000000000e+06,2.322893615730938109e+03
4.089545850595381838e+33,1.236201000000000000e+06,2.311143253530198308e+03
4.006826903578704413e+33,1.239201000000000000e+06,2.300183276084925183e+03
3.916791822932087755e+33,1.241301000000000000e+06,2.289980782324886604e+03
3.820798932625846604e+33,1.242501000000000000e+06,2.280489351837074537e+03
3.719398672477440239e+33,1.242601000000000000e+06,2.271899931457001458e+03
3.611944047868932211e+33,1.241501000000000000e+06,2.264318623121705514e+03
3.496301370614816299e+33,1.238901000000000000e+06,2.257911946849743345e+03
3.369056603822758903e+33,1.234601000000000000e+06,2.252842358125699775e+03
3.227026489976196137e+33,1.228401000000000000e+06,2.248878638497880729e+03
3.070058284518279945e+33,1.220101000000000000e+06,2.245490532994471778e+03
2.902381038993322328e+33,1.210301000000000000e+06,2.241836725735727669e+03
2.730430957797345003e+33,1.199501000000000000e+06,2.237063245649066175e+03
2.559739197847043081e+33,1.188201000000000000e+06,2.230538674464852647e+03
2.393928956269711063e+33,1.176901000000000000e+06,2.222022771748520881e+03
2.235197814325933370e+33,1.165901000000000000e+06,2.211327429004405076e+03
2.084937295377876268e+33,1.155201000000000000e+06,2.198614608857856638e+03
1.943990926890166959e+33,1.145201000000000000e+06,2.183650005037257870e+03
1.812790491622370180e+33,1.135801000000000000e+06,2.167109946124688577e+03
1.691300536277725554e+33,1.127001000000000000e+06,2.148960191653462971e+03
1.578947667528155873e+33,1.119001000000000000e+06,2.129710807656020734e+03
1.474566901001194493e+33,1.111401000000000000e+06,2.109604215725476934e+03
1.376560853489313963e+33,1.104201000000000000e+06,2.088525280081974415e+03
1.283327135362440230e+33,1.097201000000000000e+06,2.066715976305148615e+03
1.193830256346395143e+33,1.090501000000000000e+06,2.043614421195444493e+03
1.107915162543531533e+33,1.084101000000000000e+06,2.018954484966129939e+03
1.026141462945472470e+33,1.078301000000000000e+06,1.992553968776890997e+03
9.493123861751922314e+32,1.073401000000000000e+06,1.964186770053039936e+03
8.780515880724022770e+32,1.069501000000000000e+06,1.933994826853299628e+03
8.126301581690671744e+32,1.066901000000000000e+06,1.902125321705092574e+03
7.529379688422042887e+32,1.065601000000000000e+06,1.868720209602020986e+03
6.985309278161231340e+32,1.065601000000000000e+06,1.834152035122361667e+03
6.486965743877092336e+32,1.066901000000000000e+06,1.798299254233254032e+03
6.025571439605682151e+32,1.069501000000000000e+06,1.760611031276774838e+03
5.592606103906194001e+32,1.073601000000000000e+06,1.720941672347571512e+03
5.182477679239829009e+32,1.079401000000000000e+06,1.678176134307835582e+03
4.794330647968326802e+32,1.087501000000000000e+06,1.631687816392970262e+03
4.431425956727083945e+32,1.098301000000000000e+06,1.581079163667642206e+03
4.098508833847928555e+32,1.112501000000000000e+06,1.526324106882975229e+03
3.799282640593698954e+32,1.130201000000000000e+06,1.467698399227974051e+03
