mass,radius,fmode
4.145659347635601425e+33,1.176501000000000000e+06,2.451041586753203774e+03
4.141745472924938448e+33,1.187801000000000000e+06,2.425666528799026310e+03
4.130445194404196226e+33,1.198801000000000000e+06,2.400721391426425726e+03
4.112166508068437006e+33,1.209601000000000000e+06,2.376305534040818202e+03
4.087388547013859295e+33,1.220001000000000000e+06,2.352400981555279941e+03
4.056590224346057743e+33,1.230001000000000000e+06,2.329099600181871210e+03
4.020197689018905665e+33,1.239501000000000000e+06,2.306433181732038975e+03
3.978522812552240749e+33,1.248401000000000000e+06,2.284450049437220059e+03
3.931746420380448361e+33,1.256801000000000000e+06,2.263180739946931226e+03
3.879902701184013502e+33,1.264501000000000000e+06,2.242686487624297115e+03
3.822891738632423377e+33,1.271501000000000000e+06,2.223033326331051740e+03
3.760499461532515692e+33,1.277701000000000000e+06,2.204185580622040106e+03
3.692472452792938490e+33,1.283101000000000000e+06,2.186188630711601945e+03
3.618563240024679873e+33,1.287601000000000000e+06,2.169051962964178529e+03
3.538603883455886606e+33,1.291101000000000000e+06,2.152715980916552780e+03
3.452541501329537244e+33,1.293601000000000000e+06,2.137207187405556851e+03
3.360462411110242499e+33,1.295001000000000000e+06,2.122538655389039377e+03
3.262553965978333890e+33,1.295301000000000000e+06,2.108623761860335890e+03
3.159074327615738748e+33,1.294501000000000000e+06,2.095451150422547016e+03
3.050294073606553407e+33,1.292401000000000000e+06,2.083121635245182006e+03
2.936455717223915600e+33,1.289201000000000000e+06,2.071387707614110695e+03
2.817776659883762608e+33,1.284601000000000000e+06,2.060459521395076081e+03
2.694476676316115493e+33,1.278801000000000000e+06,2.050141383418919759e+03
2.566854620966476629e+33,1.271701000000000000e+06,2.040326001757170843e+03
2.435365999970326230e+33,1.263201000000000000e+06,2.030965473418560350e+03
2.300735389991407045e+33,1.253501000000000000e+06,2.021839759943296031e+03
2.164008956174547185e+33,1.242701000000000000e+06,2.012736369580466999e+03
2.026521284109943017e+33,1.230901000000000000e+06,2.003451044058116395e+03
1.889831154759801138e+33,1.218301000000000000e+06,1.993699676754847360e+03
1.755562268735109393e+33,1.205301000000000000e+06,1.983204609374095526e+03
1.625255705898185701e+33,1.192101000000000000e+06,1.971754273562756453e+03
1.500243034516796667e+33,1.179001000000000000e+06,1.959041002815473348e+03
1.381565369415080202e+33,1.166301000000000000e+06,1.945090134165709060e+03
1.269947538279357599e+33,1.154201000000000000e+06,1.929521755037761068e+03
1.165813171844432827e+33,1.143101000000000000e+06,1.912442214096142379e+03
1.069306218344394688e+33,1.133001000000000000e+06,1.893428897681338867e+03
9.803503104687154025e+32,1.124201000000000000e+06,1.872759903060397619e+03
8.986819683389389065e+32,1.116801000000000000e+06,1.850213424686791996e+03
8.238922374734219340e+32,1.110901000000000000e+06,1.825832194160615472e+03
7.554701336674062209e+32,1.106701000000000000e+06,1.799433752913637363e+03
6.928454147588637627e+32,1.104101000000000000e+06,1.770782778601877453e+03
6.354333726862017150e+32,1.103501000000000000e+06,1.739597724232359951e+03
5.826830969487971373e+32,1.104901000000000000e+06,1.705328248281411334e+03
5.341260107602206158e+32,1.108701000000000000e+06,1.667426874190773788e+03
4.894090244695161244e+32,1.115201000000000000e+06,1.624714695328029848e+03
4.483075748654879161e+32,1.125001000000000000e+06,1.575792264270563010e+03
4.107076647984403331e+32,1.138701000000000000e+06,1.518576391075986976e+03
