mass,radius,fmode
4.254300995661652417e+33,1.076501000000000000e+06,2.711805432815030599e+03
4.253047396559701327e+33,1.088001000000000000e+06,2.686980833670695574e+03
4.248086800586640862e+33,1.099401000000000000e+06,2.662554752225733409e+03
4.239186176783633408e+33,1.110701000000000000e+06,2.638512516460474217e+03
4.226042236093353128e+33,1.121901000000000000e+06,2.614851783416461330e+03
4.208303810641181865e+33,1.132801000000000000e+06,2.591584422254295987e+03
4.185649300564436109e+33,1.143601000000000000e+06,2.568660908594641114e+03
4.157810140740740571e+33,1.154101000000000000e+06,2.546038933324758091e+03
4.124633961805328244e+33,1.164401000000000000e+06,2.523662395958557227e+03
4.086060844394936074e+33,1.174401000000000000e+06,2.501481131304771679e+03
4.042093085708124056e+33,1.184101000000000000e+06,2.479419733265621289e+03
3.992711370705460827e+33,1.193401000000000000e+06,2.457527537171889435e+03
3.937819683768368786e+33,1.202301000000000000e+06,2.435748654880766935e+03
3.877199619561514786e+33,1.210801000000000000e+06,2.414024530597678222e+03
3.810507568729585085e+33,1.218801000000000000e+06,2.392257792728607910e+03
3.737321463346004977e+33,1.226301000000000000e+06,2.370330404691987951e+03
3.657290523095346174e+33,1.233401000000000000e+06,2.348018108034294983e+03
3.570347463314698770e+33,1.240101000000000000e+06,2.324975249235507363e+03
3.476906833057892261e+33,1.246401000000000000e+06,2.300915064171219910e+03
3.377963221430059659e+33,1.252501000000000000e+06,2.275526973021092090e+03
3.275075977764749249e+33,1.258401000000000000e+06,2.248629123443620301e+03
3.170107721782111289e+33,1.264301000000000000e+06,2.219995424457679292e+03
3.064997749063965630e+33,1.270301000000000000e+06,2.189780958704603563e+03
2.961517889780787866e+33,1.276501000000000000e+06,2.158146919874827290e+03
2.861125431275007898e+33,1.282801000000000000e+06,2.125353114745367293e+03
2.764868647952019379e+33,1.289201000000000000e+06,2.091863008080051259e+03
2.673337265312530686e+33,1.295801000000000000e+06,2.058187323453272711e+03
2.586622340483748539e+33,1.302401000000000000e+06,2.024665684095353299e+03
2.504270517305497231e+33,1.308801000000000000e+06,1.991723712242463080e+03
2.425299973040945780e+33,1.315101000000000000e+06,1.959467527606507247e+03
2.348247352842858615e+33,1.320901000000000000e+06,1.927900102188236133e+03
2.271322209997975240e+33,1.326301000000000000e+06,1.896751616335085600e+03
2.192735792528417892e+33,1.331201000000000000e+06,1.865505376110273119e+03
2.111165849645680399e+33,1.335701000000000000e+06,1.833622242697792672e+03
2.026324568953352514e+33,1.340001000000000000e+06,1.800494459874995528e+03
1.939252410924986178e+33,1.344301000000000000e+06,1.765803997521996735e+03
1.852222054142184452e+33,1.349101000000000000e+06,1.729512589510651878e+03
1.768062601027224185e+33,1.354601000000000000e+06,1.692007122904395374e+03
1.689452506663558759e+33,1.361101000000000000e+06,1.654013761075997763e+03
1.618395035758150588e+33,1.368701000000000000e+06,1.616358094805117162e+03
1.556086262834097751e+33,1.377401000000000000e+06,1.579926266298459268e+03
1.502949327576289319e+33,1.386901000000000000e+06,1.545490356869912603e+03
1.458768927033139194e+33,1.396901000000000000e+06,1.513740250613081798e+03
1.422824370788482044e+33,1.407201000000000000e+06,1.485047309421479440e+03
1.393965933791870884e+33,1.417201000000000000e+06,1.459670245414702094e+03
1.370709119547618739e+33,1.426601000000000000e+06,1.437557978726658575e+03
1.351284164588853011e+33,1.435201000000000000e+06,1.418469439265057645e+03
1.333659151805567904e+33,1.442601000000000000e+06,1.401949897717600152e+03
1.315513228377387552e+33,1.448601000000000000e+06,1.387447471108700029e+03
1.294144067167603121e+33,1.453001000000000000e+06,1.374350311537714333e+03
1.266430515339275868e+33,1.455301000000000000e+06,1.362051179302649416e+03
1.229111807370285986e+33,1.455001000000000000e+06,1.350069562738945706e+03
1.179753897146999768e+33,1.451501000000000000e+06,1.338088328227682950e+03
1.118119603184478488e+33,1.444801000000000000e+06,1.325795623060978869e+03
1.046796525997828257e+33,1.435301000000000000e+06,1.313010422262015936e+03
