mass,radius,fmode
4.108116881945974291e+33,1.275401000000000000e+06,2.234694601314593456e+03
4.105288482949412491e+33,1.279701000000000000e+06,2.225980410525883144e+03
4.070398622928775290e+33,1.282001000000000000e+06,2.219639495391318178e+03
4.000485183767546405e+33,1.281401000000000000e+06,2.216588140238018241e+03
3.898764806283028987e+33,1.278001000000000000e+06,2.216746287319655039e+03
3.771823533699052533e+33,1.271901000000000000e+06,2.219424402628693315e+03
3.626857146082970491e+33,1.263701000000000000e+06,2.223838978214394956e+03
3.470085085606840174e+33,1.253901000000000000e+06,2.229131682889852982e+03
3.306320466017924680e+33,1.242901000000000000e+06,2.234702871459972357e+03
3.139092274115254823e+33,1.230901000000000000e+06,2.240174790799575476e+03
2.970973429250818824e+33,1.218201000000000000e+06,2.245177439481880356e+03
2.803886371202192846e+33,1.205101000000000000e+06,2.249482197993858335e+03
2.639295134930739199e+33,1.191501000000000000e+06,2.252905113147045540e+03
2.478366538356993458e+33,1.177801000000000000e+06,2.255232114747078867e+03
2.322042060008525764e+33,1.164001000000000000e+06,2.256432353193424206e+03
2.171075287437968323e+33,1.150101000000000000e+06,2.256208014959875072e+03
2.026075053695682831e+33,1.136501000000000000e+06,2.254703330954081594e+03
1.887492207614523531e+33,1.123101000000000000e+06,2.251355582395955025e+03
1.755637398357562109e+33,1.110101000000000000e+06,2.246475355520395624e+03
1.630671999227158682e+33,1.097501000000000000e+06,2.239845101280961444e+03
1.512617802197825333e+33,1.085501000000000000e+06,2.231215335852026783e+03
1.401364816829478776e+33,1.074201000000000000e+06,2.220578757042735106e+03
1.296688594335358626e+33,1.063601000000000000e+06,2.207583984138014785e+03
1.198304121427634184e+33,1.053701000000000000e+06,2.192048581045491574e+03
1.105908685682397911e+33,1.044801000000000000e+06,2.173586940497997603e+03
1.019246464557650073e+33,1.037001000000000000e+06,2.151830963355659151e+03
9.381420680721220841e+32,1.030401000000000000e+06,2.126285367144751945e+03
8.625030474987880442e+32,1.025201000000000000e+06,2.096203536844211158e+03
7.922928610376457622e+32,1.021701000000000000e+06,2.061008571947851124e+03
7.274909319682576190e+32,1.020301000000000000e+06,2.020301390644734738e+03
6.680539484918170682e+32,1.021101000000000000e+06,1.973404510733467305e+03
6.138961702902808418e+32,1.024501000000000000e+06,1.920156193491304066e+03
5.648870155396123614e+32,1.030801000000000000e+06,1.860778659425041724e+03
5.208544694054297525e+32,1.040301000000000000e+06,1.795619069676845129e+03
4.815947064730106331e+32,1.053201000000000000e+06,1.725365115231865502e+03
4.468869230494114822e+32,1.069801000000000000e+06,1.651236084866954798e+03
4.164943916235521765e+32,1.090101000000000000e+06,1.574431711891861823e+03
3.901728029224547953e+32,1.114201000000000000e+06,1.496293722985067006e+03
3.676685232391430012e+32,1.141901000000000000e+06,1.418000040878006075e+03
3.487146952772587497e+32,1.172801000000000000e+06,1.340660575997580054e+03
3.330354331622389420e+32,1.206301000000000000e+06,1.265270308680870812e+03
3.203377792579519970e+32,1.241801000000000000e+06,1.192771140127734952e+03
3.103117754561594860e+32,1.278201000000000000e+06,1.124549927745332297e+03
3.026327854067365611e+32,1.314601000000000000e+06,1.062024931316590255e+03
2.969698306409067302e+32,1.350101000000000000e+06,1.006386336230777943e+03
2.929932832148131461e+32,1.383901000000000000e+06,9.582057415707766950e+02
2.903855750951336409e+32,1.415501000000000000e+06,9.173158975831572661e+02
2.888522078019043074e+32,1.444601000000000000e+06,8.830574112282063197e+02
2.881316729219711446e+32,1.471201000000000000e+06,1.072468253621338590e+03
2.879954653338072290e+32,1.495201000000000000e+06,1.048131187257240754e+03
2.882553325275241397e+32,1.517101000000000000e+06,1.027289716547282751e+03
2.887542532470130344e+32,1.537001000000000000e+06,1.009281829657963954e+03
2.893680690207457804e+32,1.555501000000000000e+06,9.932587495466461860e+02
2.899916363032435832e+32,1.572701000000000000e+06,9.788114386488844048e+02
