mass,radius,fmode
4.313430556050136136e+33,1.166801000000000000e+06,2.492939937997223751e+03
4.313161820674855936e+33,1.174801000000000000e+06,2.476137643404975279e+03
4.301909552608404189e+33,1.182801000000000000e+06,2.459471075112389371e+03
4.281626355802404761e+33,1.190701000000000000e+06,2.443081819283689128e+03
4.254672356893986148e+33,1.198301000000000000e+06,2.427107201318936859e+03
4.222713390095070687e+33,1.205601000000000000e+06,2.411708323159202337e+03
4.186503285840382076e+33,1.212301000000000000e+06,2.397021131815122772e+03
4.145890719281126655e+33,1.218501000000000000e+06,2.383215445243597969e+03
4.099869048619819264e+33,1.224101000000000000e+06,2.370358393816903117e+03
4.046639929722887625e+33,1.228801000000000000e+06,2.358524816983883284e+03
3.984239557165666727e+33,1.232801000000000000e+06,2.347562274975623495e+03
3.911740209088310408e+33,1.235901000000000000e+06,2.337239996617783618e+03
3.829850049977312552e+33,1.238301000000000000e+06,2.327384203512903696e+03
3.740121270040012002e+33,1.239901000000000000e+06,2.317750006798193226e+03
3.643789709283192447e+33,1.240801000000000000e+06,2.308245613511292959e+03
3.541254845994026306e+33,1.241001000000000000e+06,2.298698358246740554e+03
3.432291284095032220e+33,1.240501000000000000e+06,2.288894816809211534e+03
3.316926190373989126e+33,1.239401000000000000e+06,2.278575682755918933e+03
3.196374042056844915e+33,1.237701000000000000e+06,2.267413873445234003e+03
3.072993330603361619e+33,1.235601000000000000e+06,2.255026968024011239e+03
2.949209613690418945e+33,1.233401000000000000e+06,2.241322630019586995e+03
2.826745710787540208e+33,1.231101000000000000e+06,2.226260795113706081e+03
2.706518345147115554e+33,1.228801000000000000e+06,2.209853898062469398e+03
2.588700546440875795e+33,1.226401000000000000e+06,2.192108916333176694e+03
2.472869471757936553e+33,1.224101000000000000e+06,2.172918538468704810e+03
2.358585573344532263e+33,1.221801000000000000e+06,2.152121098076325779e+03
2.246138163434901235e+33,1.219601000000000000e+06,2.129647602893322983e+03
2.136686331626254803e+33,1.217701000000000000e+06,2.105296101400260795e+03
2.031538726345755227e+33,1.216201000000000000e+06,2.079140576462353238e+03
1.931529806853299764e+33,1.215301000000000000e+06,2.051529274496301241e+03
1.836859873688909550e+33,1.214901000000000000e+06,2.022683148657291440e+03
1.747180916320619507e+33,1.215101000000000000e+06,1.992368959799884806e+03
1.661971643470903804e+33,1.215901000000000000e+06,1.960921648069507000e+03
1.581184448583761059e+33,1.217501000000000000e+06,1.928152859465372103e+03
1.505561020441506572e+33,1.220001000000000000e+06,1.894315775024237837e+03
1.436180793382500869e+33,1.223401000000000000e+06,1.859948367870217908e+03
1.373818035874559371e+33,1.227801000000000000e+06,1.825825964636895833e+03
1.318708542466515097e+33,1.232901000000000000e+06,1.792694581169477487e+03
1.270607781827212579e+33,1.238601000000000000e+06,1.761117334956631112e+03
1.228851147412851914e+33,1.244601000000000000e+06,1.731801871316296911e+03
1.192328395631816428e+33,1.250701000000000000e+06,1.704673688964118583e+03
1.159474431991321210e+33,1.256501000000000000e+06,1.679718456610365138e+03
1.128521972846549927e+33,1.262101000000000000e+06,1.656323034112518826e+03
1.098124428452416180e+33,1.267401000000000000e+06,1.633881873041709468e+03
1.067869885310079677e+33,1.272401000000000000e+06,1.612170385758275415e+03
1.038130356795257182e+33,1.277101000000000000e+06,1.591291626206781302e+03
1.009404640993890041e+33,1.281601000000000000e+06,1.571544035900826884e+03
9.818554963379649517e+32,1.285601000000000000e+06,1.553157678802820556e+03
9.551086922028250373e+32,1.289101000000000000e+06,1.536145229456417610e+03
9.281710972759836477e+32,1.291901000000000000e+06,1.520392420444743948e+03
8.994026499704179715e+32,1.293701000000000000e+06,1.505344149502863957e+03
8.667086708198356061e+32,1.294601000000000000e+06,1.490292042977881010e+03
8.284484381889778936e+32,1.294401000000000000e+06,1.474409434760278600e+03
7.848103607922070529e+32,1.293501000000000000e+06,1.457090357460691166e+03
7.380377755547873213e+32,1.292501000000000000e+06,1.438138600831920257e+03
6.908414337446829596e+32,1.292001000000000000e+06,1.417590316791752457e+03
6.450432696154395201e+32,1.292701000000000000e+06,1.395483361485190471e+03
6.014373886099994652e+32,1.294901000000000000e+06,1.371655521896905611e+03
5.602237837206266022e+32,1.298801000000000000e+06,1.345791287627898100e+03
5.214785208271204183e+32,1.304701000000000000e+06,1.317316566846352316e+03
4.854159053882275386e+32,1.313101000000000000e+06,1.285627812732469010e+03
4.523365630832830928e+32,1.324201000000000000e+06,1.250063150513355822e+03
4.223976092427122390e+32,1.337901000000000000e+06,1.209802199880776243e+03
3.955218222461829128e+32,1.354201000000000000e+06,1.163762052294456907e+03
3.714144622434486818e+32,1.373101000000000000e+06,1.110928784837858984e+03
3.496277556770113622e+32,1.394701000000000000e+06,1.051236855665905296e+03
3.296843124467027229e+32,1.419201000000000000e+06,9.860922745215947316e+02
