mass,radius,fmode
4.509423882310625191e+33,1.300201000000000000e+06,2.209349830296613618e+03
4.504652730608564719e+33,1.305001000000000000e+06,2.200469688577105899e+03
4.436504282774427862e+33,1.307301000000000000e+06,2.194323420160170826e+03
4.319024512842027007e+33,1.306601000000000000e+06,2.191187932894543792e+03
4.173534376866624239e+33,1.303901000000000000e+06,2.189246621393754140e+03
4.013156668599901258e+33,1.299901000000000000e+06,2.187141998550452172e+03
3.844995918720795376e+33,1.295001000000000000e+06,2.184141391756965277e+03
3.673143191801151288e+33,1.289501000000000000e+06,2.179714172238285300e+03
3.500323068691398549e+33,1.283501000000000000e+06,2.173640835315485219e+03
3.328624291145132614e+33,1.277401000000000000e+06,2.165637434831387054e+03
3.159790571123382159e+33,1.271101000000000000e+06,2.155730332220502078e+03
2.995281350464517653e+33,1.264801000000000000e+06,2.143861901491079607e+03
2.836209666688275649e+33,1.258601000000000000e+06,2.130069126964536281e+03
2.683273290101600553e+33,1.252601000000000000e+06,2.114475783477664663e+03
2.536792413855832655e+33,1.246901000000000000e+06,2.097191699282219815e+03
2.396927163986398778e+33,1.241301000000000000e+06,2.078375783277783285e+03
2.263880877285893994e+33,1.236101000000000000e+06,2.058188846317499156e+03
2.137953938656268790e+33,1.231301000000000000e+06,2.036694869140417723e+03
2.019516723531856129e+33,1.227001000000000000e+06,2.014114406117839962e+03
1.909003317913162797e+33,1.223201000000000000e+06,1.990779638954850725e+03
1.806981631481751017e+33,1.220001000000000000e+06,1.967034234249810879e+03
1.714031847232612986e+33,1.217501000000000000e+06,1.943184017310188210e+03
1.630499166849275125e+33,1.215601000000000000e+06,1.919996070507158947e+03
1.556201692476455157e+33,1.214201000000000000e+06,1.898007079142383645e+03
1.490173330103838953e+33,1.212901000000000000e+06,1.877756717030822529e+03
1.430289639401873508e+33,1.211501000000000000e+06,1.859568496550043619e+03
1.372813150052534094e+33,1.209301000000000000e+06,1.843388045428222085e+03
1.312347170620705397e+33,1.205601000000000000e+06,1.828683912042257589e+03
1.243454878895720514e+33,1.199801000000000000e+06,1.814619001031681364e+03
1.164117768257508307e+33,1.191501000000000000e+06,1.800308407186369095e+03
1.077364711583243696e+33,1.181501000000000000e+06,1.785018355550421347e+03
9.884121796362722714e+32,1.170801000000000000e+06,1.767892293373809707e+03
9.013399185932704767e+32,1.160601000000000000e+06,1.748662302605827335e+03
8.183482944722250791e+32,1.151501000000000000e+06,1.726417453518891534e+03
7.404373659205430583e+32,1.144301000000000000e+06,1.700604901290226280e+03
6.681497966173154995e+32,1.139501000000000000e+06,1.670318469379246153e+03
6.019544517124182406e+32,1.138001000000000000e+06,1.634695532976829554e+03
5.422289815720006233e+32,1.140301000000000000e+06,1.592931039859096018e+03
4.890877676734548276e+32,1.147101000000000000e+06,1.544306825640648185e+03
4.423389854979434926e+32,1.159101000000000000e+06,1.487764620247950688e+03
