mass,radius,fmode
5.277097585347647204e+33,1.230001000000000000e+06,2.301975970493052046e+03
5.268364959024350398e+33,1.238601000000000000e+06,2.290757550973953130e+03
5.246823498447478832e+33,1.246501000000000000e+06,2.281334923385090406e+03
5.213181822238222153e+33,1.253801000000000000e+06,2.273481059570044181e+03
5.167844850436516107e+33,1.260401000000000000e+06,2.267035096866364711e+03
5.110989958244672252e+33,1.266201000000000000e+06,2.261820719299313168e+03
5.042670694404455725e+33,1.271201000000000000e+06,2.257681518560321365e+03
4.962934790384655449e+33,1.275301000000000000e+06,2.254446608653354815e+03
4.871937110793780701e+33,1.278501000000000000e+06,2.251945460845388425e+03
4.770001826555593465e+33,1.280901000000000000e+06,2.249952469061750435e+03
4.657671673811966640e+33,1.282301000000000000e+06,2.248242495048737965e+03
4.535743911302378132e+33,1.283001000000000000e+06,2.246550140344614647e+03
4.405183932633607833e+33,1.282801000000000000e+06,2.244642665383354142e+03
4.267137938527899606e+33,1.281901000000000000e+06,2.242289283810514917e+03
4.122834862326016345e+33,1.280301000000000000e+06,2.239239505153601840e+03
3.973570708805714376e+33,1.278001000000000000e+06,2.235297492487145973e+03
3.820666112142067620e+33,1.275201000000000000e+06,2.230269169490124114e+03
3.665426847176385880e+33,1.271901000000000000e+06,2.224027892666318621e+03
3.509136179688404738e+33,1.268101000000000000e+06,2.216412118306258435e+03
3.353002488691582606e+33,1.264101000000000000e+06,2.207390523961573763e+03
3.198161820104198939e+33,1.259701000000000000e+06,2.196886290057837414e+03
3.045669513577825084e+33,1.255301000000000000e+06,2.184873416645665202e+03
2.896513501266624678e+33,1.250701000000000000e+06,2.171318923703152905e+03
2.751596320288513530e+33,1.246001000000000000e+06,2.156337666716616241e+03
2.611732352222536396e+33,1.241501000000000000e+06,2.140050780333744569e+03
2.477583018817461861e+33,1.237001000000000000e+06,2.122575158713535075e+03
2.349641954770370574e+33,1.232701000000000000e+06,2.104175589207100529e+03
2.228148186769748731e+33,1.228501000000000000e+06,2.084974358373022369e+03
2.113037253428808139e+33,1.224401000000000000e+06,2.065294054440030777e+03
2.003903652607951072e+33,1.220301000000000000e+06,2.045413759695368753e+03
1.899959862775834763e+33,1.216201000000000000e+06,2.025487475614878122e+03
1.800043145549266914e+33,1.211901000000000000e+06,2.005672807808753987e+03
1.702678455701967200e+33,1.207201000000000000e+06,1.985950795239188665e+03
1.606281869089600275e+33,1.202001000000000000e+06,1.966030658558808909e+03
1.509504826225688493e+33,1.196201000000000000e+06,1.945598208562356831e+03
1.411688377429126436e+33,1.189901000000000000e+06,1.924058274295157162e+03
1.313241795453568239e+33,1.183301000000000000e+06,1.900732101527514033e+03
1.215646622287612010e+33,1.176801000000000000e+06,1.875004693360990814e+03
1.121002259832574491e+33,1.171201000000000000e+06,1.846336250739266461e+03
1.031380120655249149e+33,1.166801000000000000e+06,1.814515327205678659e+03
9.483330330129401837e+32,1.164301000000000000e+06,1.779349727257347695e+03
8.727876524651051829e+32,1.164001000000000000e+06,1.741389467640238763e+03
8.051184746692994179e+32,1.166201000000000000e+06,1.701080395914821565e+03
7.453025063339913437e+32,1.170801000000000000e+06,1.658854041351405613e+03
6.930504660576571940e+32,1.177901000000000000e+06,1.615707690221590383e+03
6.478924330558875241e+32,1.187201000000000000e+06,1.572512558969160182e+03
6.092304925652491719e+32,1.198301000000000000e+06,1.530117899384162456e+03
5.763596778685431566e+32,1.210701000000000000e+06,1.489380541554085312e+03
5.484951035485611570e+32,1.224101000000000000e+06,1.450840046425236778e+03
5.247907457705680881e+32,1.237801000000000000e+06,1.414818219502930560e+03
5.043606491383374170e+32,1.251501000000000000e+06,1.381417817242493584e+03
